peak_index	scan_num	mz	intensity	fwhm	signal_noise	MSFeatureID
502	0	312.02048	12995023	7.8726E-04	15.63	-1
503	0	312.02807	8129650	5.666E-04	394.7	-1
504	0	312.03116	7218582	7.8955E-04	11.56	-1
505	0	312.0364	6327199	6.5627E-04	14.04	-1
506	0	312.03859	17063766	7.8005E-04	37.86	-1
507	0	312.04474	15697336	0.001	15.8	-1
508	0	312.06458	7148952	7.4184E-04	15.86	-1
509	0	312.06752	6034138	0.0013	15.14	-1
510	0	312.0811	44985948	8.8978E-04	8.48	-1
511	0	312.11751	74255984	7.5214E-04	12.28	-1
512	0	312.17258	148525568	7.9033E-04	15.58	-1
513	0	313.01016	8875153	6.6098E-04	7.45	-1
514	0	313.02071	41859296	7.7251E-04	7.18	-1
515	0	313.03591	24190836	7.7853E-04	70.98	-1
516	0	313.04666	15521780	0.0013	9.64	-1
517	0	313.05706	236864176	6.9338E-04	14.8	-1
518	0	313.07229	24107860	8.0686E-04	9.63	-1
519	0	313.09344	485980128	6.0627E-04	24.51	-1
520	0	313.10863	15395753	0.0011	7.06	-1
521	0	313.1298	213790880	7.3632E-04	17.67	-1
522	0	313.14496	8578940	0.001	7.8	-1
523	0	313.165	32866358	8.2378E-04	7.64	-1
524	0	313.17581	12353406	8.5104E-04	8.78	-1
525	0	313.53008	6288173	5.391E-04	47.59	-1
526	0	314.01802	13752869	7.7898E-04	33.5	-1
527	0	314.03612	20441376	8.164E-04	7.38	-1
528	0	314.05205	5953602	0.0011	16.24	-1
529	0	314.05438	14297585	8.9028E-04	39.01	-1
530	0	314.06041	26286976	9.1144E-04	8.31	-1
531	0	314.07213	5949054	0.0012	8.56	-1
532	0	314.0888	9099948	7.8448E-04	8.04	-1
533	0	314.09682	52976516	9.4852E-04	7.5	-1
534	0	314.16823	7648578	7.8835E-04	87.33	-1
535	0	314.53771	7259332	5.7514E-04	9.34	-1
536	0	315.01518	23753392	6.9569E-04	37.13	-1
537	0	315.03636	73797568	8.1719E-04	10.91	-1
538	0	315.05158	51423784	6.9685E-04	9.18	-1
539	0	315.07272	174466016	8.6003E-04	18.45	-1
540	0	315.08798	35875080	8.0079E-04	18.81	-1
541	0	315.10908	184022272	8.0975E-04	17.68	-1
542	0	315.12436	23563980	0.001	28.58	-1
543	0	315.14544	33464064	8.5914E-04	7.68	-1
544	0	315.16066	9072941	0.0011	13.65	-1
545	0	316.03362	17095028	9.3171E-04	7.61	-1
546	0	316.03968	8690434	0.0011	9.5	-1
547	0	316.0413	9907853	5.6811E-04	10.84	-1
548	0	316.05173	14481426	8.0601E-04	8.8	-1
549	0	316.07004	7856460	0.0011	10.43	-1
550	0	317.03084	61065724	7.5553E-04	11.02	-1
551	0	317.04874	7742888	0.0015	38.15	-1
552	0	317.05201	58837168	7.8783E-04	289.87	-1
553	0	317.06719	82052360	7.6184E-04	12.97	-1
554	0	317.1036	59210908	7.8685E-04	16.69	-1
555	0	317.12482	26351200	8.6053E-04	8.03	-1
556	0	317.14006	40903768	7.9224E-04	17.19	-1
557	0	317.53246	6366306	4.1808E-04	10.37	-1
558	0	318.02051	11053770	8.0806E-04	7.2	-1
559	0	318.03864	20853586	8.7148E-04	11.14	-1
560	0	318.05537	7845073	5.9267E-04	16.6	-1
561	0	318.0569	7588429	8.9296E-04	7.01	-1
562	0	318.06256	13056743	7.415E-04	11.51	-1
563	0	318.07062	12947586	7.7213E-04	9.67	-1
564	0	318.07502	11336310	7.6506E-04	8.04	-1
565	0	318.1114	6060678	4.5546E-04	7.84	-1
566	0	319.01016	26411540	8.7653E-04	10.31	-1
567	0	319.02826	17998146	7.6166E-04	8.13	-1
568	0	319.03137	7939570	7.0709E-04	9.97	-1
569	0	319.04657	112024352	7.8816E-04	11.46	-1
570	0	319.06449	8735681	9.6193E-04	7.53	-1
571	0	319.06767	12808435	9.3703E-04	7.95	-1
572	0	319.08298	102480504	8.7464E-04	15.35	-1
573	0	319.11928	104134304	7.846E-04	15.34	-1
574	0	319.15559	41780648	8.193E-04	9.96	-1
575	0	320.01804	11329220	7.7554E-04	12.02	-1
576	0	320.0362	17531002	6.7915E-04	19.12	-1
577	0	320.04184	11109330	7.1588E-04	9.2	-1
578	0	320.07812	14960244	7.6222E-04	14.68	-1
579	0	320.08625	16127400	9.0206E-04	13.51	-1
580	0	320.0907	10677312	3.7691E-04	37.6	-1
581	0	320.11451	7921652	6.4979E-04	19.59	-1
582	0	320.12259	16394458	8.7383E-04	9.89	-1
583	0	320.15895	8224410	7.9623E-04	23.03	-1
584	0	321.02587	64117784	9.1726E-04	7.25	-1
585	0	321.0622	156744464	7.3509E-04	13.9	-1
586	0	321.08048	8978224	9.1159E-04	7.7	-1
587	0	321.09853	193764976	7.054E-04	11.44	-1
588	0	321.13496	146404064	7.5084E-04	19.15	-1
589	0	321.21107	32307784	8.3088E-04	9.92	-1
590	0	322.02297	5989170	3.9959E-04	8.61	-1
591	0	322.03367	17918468	7.5787E-04	12.31	-1
592	0	322.05196	13147032	8.9603E-04	9.08	-1
593	0	322.07008	7672066	0.0011	13.18	-1
594	0	322.10194	24790156	8.6328E-04	10.52	-1
595	0	322.10642	7729035	6.5244E-04	10.39	-1
596	0	322.21443	6108807	6.2761E-04	18.64	-1
597	0	322.5352	6160231	6.3269E-04	31.71	-1
598	0	323.00508	26025200	9.6157E-04	7.55	-1
599	0	323.03111	5994725	0.0163	27.68	-1
600	0	323.0414	133200016	7.4928E-04	18.42	-1
601	0	323.07784	241505424	7.4623E-04	21.22	-1
602	0	323.1143	301212672	7.8678E-04	22.82	-1
603	0	323.15069	94418496	9.435E-04	8.72	-1
604	0	323.18719	7393306	0.0012	9.56	-1
605	0	324.02056	6597111	0.0012	19.32	-1
606	0	324.03101	9370475	0.0011	7.09	-1
607	0	324.04934	12908346	7.7505E-04	16.04	-1
608	0	324.05688	6276910	7.7453E-04	10.72	-1
609	0	324.06742	6904905	7.7778E-04	10.49	-1
610	0	324.07301	17939526	8.9978E-04	7.32	-1
611	0	324.0812	33714216	8.713E-04	12.17	-1
612	0	324.08594	8748006	9.3617E-04	21.26	-1
613	0	324.11761	47139248	9.1882E-04	9.24	-1
614	0	325.02068	51741824	7.9756E-04	16.78	-1
615	0	325.02834	12018768	9.3737E-04	21.4	-1
616	0	325.03601	14252771	7.0928E-04	7.94	-1
617	0	325.05706	221457520	7.4857E-04	23.73	-1
618	0	325.07593	6947919	0.0069	7.25	-1
619	0	325.09348	411245504	7.6423E-04	14.2	-1
620	0	325.10845	8000174	5.2411E-04	7.53	-1
621	0	325.1299	257852800	8.5408E-04	17.86	-1
622	0	325.16635	39663016	0.0011	12.7	-1
623	0	325.18495	694929344	7.6647E-04	29.71	-1
624	0	326.01813	9424070	0.0011	12.26	-1
625	0	326.02422	5882137	0.001	14.63	-1
626	0	326.03633	13965261	0.0012	14.13	-1
627	0	326.04397	7580642	5.8856E-04	28.34	-1
628	0	326.04687	8513335	6.4654E-04	9.16	-1
629	0	326.05438	11738547	7.4621E-04	12.9	-1
630	0	326.06043	29678254	9.5599E-04	12.07	-1
631	0	326.09687	64623988	8.5728E-04	18.72	-1
632	0	326.13325	42840656	9.0292E-04	7.85	-1
633	0	326.16971	6253770	0.0012	10.17	-1
634	0	326.18823	132696032	8.0565E-04	14.6	-1
635	0	326.53779	7839492	6.313E-04	13.27	-1
636	0	327.01533	16459400	7.7996E-04	7.73	-1
637	0	327.02602	12603509	0.0012	15.2	-1
638	0	327.0364	112732496	8.628E-04	16.54	-1
639	0	327.04401	15058843	0.0012	13.05	-1
640	0	327.07279	320860704	7.4388E-04	20.61	-1
641	0	327.08805	18791044	9.6605E-04	12.39	-1
642	0	327.0915	6931420	0.0066	13.51	-1
643	0	327.10919	445672928	6.9675E-04	23.21	-1
644	0	327.12419	11164245	0.0018	14.63	-1
645	0	327.14559	89282368	9.1316E-04	7.94	-1
646	0	328.02326	7563728	8.6096E-04	96.66	-1
647	0	328.03968	18391338	7.7844E-04	37.8	-1
648	0	328.05179	15692764	9.2436E-04	102.07	-1
649	0	328.05955	7322246	0.0014	34.65	-1
650	0	328.07617	43271296	9.1957E-04	8.17	-1
651	0	328.08819	9089080	4.228E-04	8.12	-1
652	0	328.11258	65809368	8.3202E-04	7.67	-1
653	0	328.9946	8404339	5.7222E-04	7.38	-1
654	0	329.02321	13254320	8.0418E-04	23.99	-1
655	0	329.04159	14411856	0.0016	8.23	-1
656	0	329.05205	171588448	7.797E-04	25.45	-1
657	0	329.06721	52381260	7.8433E-04	8.72	-1
658	0	329.06914	6634417	0.0061	13.97	-1
659	0	329.07095	7232315	0.0025	15.23	-1
660	0	329.08845	256205232	7.6686E-04	16.7	-1
661	0	329.11326	6583148	6.3761E-04	13.96	-1
662	0	329.12478	144701920	8.5264E-04	11.93	-1
663	0	329.14006	19142462	0.001	19.88	-1
664	0	329.16114	14680310	9.36E-04	11.66	-1
665	0	329.54328	7271821	5.5488E-04	9.87	-1
666	0	330.03875	15753419	8.5486E-04	13.12	-1
667	0	330.04927	15230586	8.8905E-04	8.07	-1
668	0	330.05536	24403044	7.0238E-04	16.24	-1
669	0	330.06756	10895977	8.3035E-04	16.66	-1
670	0	330.07066	6741503	0.0011	8.56	-1
671	0	330.07523	9236229	6.8902E-04	15.86	-1
672	0	330.09178	37466244	7.9304E-04	10.24	-1
673	0	330.12817	24329988	7.9284E-04	19.31	-1
674	0	331.01015	25716292	8.7565E-04	11.87	-1
675	0	331.02086	7444123	6.7882E-04	7.02	-1
676	0	331.02837	9265425	8.7336E-04	11	-1
677	0	331.03143	24170464	8.6628E-04	7.51	-1
678	0	331.04656	90556912	8.1646E-04	10.69	-1
679	0	331.057	10703232	6.7688E-04	9.23	-1
680	0	331.06773	83362632	9.6862E-04	13.0	-1
681	0	331.08299	77483064	9.219E-04	14.38	-1
682	0	331.10405	73043648	8.0949E-04	9.65	-1
683	0	331.11938	64434800	8.6393E-04	8.64	-1
684	0	331.14049	19376898	8.5424E-04	12.28	-1
685	0	331.15567	29660750	0.001	7.33	-1
686	0	331.54051	6268497	0.0011	19.46	-1
687	0	332.04996	12644439	8.4388E-04	8.22	-1
688	0	332.05439	19174272	8.4846E-04	10.94	-1
689	0	332.0727	6438788	7.5155E-04	19	-1
690	0	332.07825	13223675	0.001	10.17	-1
691	0	332.08632	14894460	8.293E-04	9.28	-1
692	0	332.1073	10496211	0.0011	82.62	-1
693	0	332.12268	13556467	8.0585E-04	17.39	-1
694	0	332.15913	8116348	8.0157E-04	11.47	-1
695	0	333.0258	77655624	8.8537E-04	12.14	-1
696	0	333.03644	9886608	5.5299E-04	7.86	-1
697	0	333.06228	156592432	7.9368E-04	30.22	-1
698	0	333.09865	136050368	8.6673E-04	11.61	-1
699	0	333.13493	114911432	8.8589E-04	11.22	-1
700	0	333.17133	32374272	9.2593E-04	16.47	-1
701	0	333.54568	7731682	8.5458E-04	7.64	-1
702	0	334.01566	10228816	0.0011	30.02	-1
703	0	334.02926	8952895	8.6648E-04	7.51	-1
704	0	334.03369	25303046	8.0164E-04	18.5	-1
705	0	334.05182	14907623	9.1215E-04	18.16	-1
706	0	334.06569	23027532	9.724E-04	16.79	-1
707	0	334.07015	13981237	0.001	14.86	-1
708	0	334.10641	8296488	9.3718E-04	10.24	-1
709	0	334.17497	6614752	0.0011	7.31	-1
710	0	335.00504	27693316	8.555E-04	24.03	-1
711	0	335.02336	17259778	0.001	25.17	-1
712	0	335.04149	175655520	8.1739E-04	13.72	-1
713	0	335.07783	224032384	8.0527E-04	22.07	-1
714	0	335.1143	234581024	9.405E-04	13.53	-1
715	0	335.15067	135995824	8.9811E-04	24.63	-1
716	0	335.54318	8493408	5.5215E-04	12.12	-1
717	0	336.02048	5888736	7.3415E-04	26.33	-1
718	0	336.03677	7890354	9.171E-04	7.15	-1
719	0	336.06738	10259159	0.001	11.54	-1
720	0	336.08124	34388216	8.7084E-04	7.4	-1
721	0	336.10949	14616410	9.263E-04	7.41	-1
722	0	336.11761	44327664	8.7714E-04	9.63	-1
723	0	337.0207	78130536	8.5738E-04	20.13	-1
724	0	337.02846	8645596	0.0011	10.81	-1
725	0	337.03922	16922384	0.0013	13.4	-1
726	0	337.05718	244448272	8.1446E-04	16.82	-1
727	0	337.07243	6831050	0.0011	7.16	-1
728	0	337.07272	5992033	0.0013	8.88	-1
729	0	337.09356	307093312	9.0498E-04	18.56	-1
730	0	337.12993	380568128	7.2551E-04	27.94	-1
731	0	337.16633	75938560	0.001	7.2	-1
732	0	337.20618	9415552	0.0012	51.08	-1
733	0	338.01802	7026386	9.338E-04	16.49	-1
734	0	338.02412	10107858	0.0011	7.54	-1
735	0	338.03627	10804068	7.8947E-04	11.14	-1
736	0	338.05239	13996871	8.8555E-04	8.41	-1
737	0	338.06054	29426844	0.0011	9.47	-1
738	0	338.06492	10997744	7.4684E-04	7.4	-1
739	0	338.08875	23629610	8.5382E-04	12.4	-1
740	0	338.09689	50806400	8.6308E-04	9.99	-1
741	0	338.13316	57174288	9.1839E-04	20.2	-1
742	0	338.16961	14969277	0.001	7.38	-1
743	0	338.99994	11898002	9.9815E-04	8.42	-1
744	0	339.01544	7626513	9.9203E-04	7.96	-1
745	0	339.03645	143149744	8.2502E-04	24.87	-1
746	0	339.04415	12624277	8.8426E-04	8.42	-1
747	0	339.05166	13044126	0.001	12.98	-1
748	0	339.06346	9391317	0.0173	7.79	-1
749	0	339.07289	321849088	7.4921E-04	49.56	-1
750	0	339.10917	443261568	7.4818E-04	25.37	-1
751	0	339.14558	210608800	7.5848E-04	23.94	-1
752	0	339.18206	23612526	0.001	7.08	-1
753	0	339.20058	153382672	8.0245E-04	13.54	-1
754	0	340.03373	11006160	9.4108E-04	11.4	-1
755	0	340.03979	19312112	8.6038E-04	21.34	-1
756	0	340.04432	7282832	8.606E-04	11.95	-1
757	0	340.05202	10952966	9.6978E-04	8.56	-1
758	0	340.06798	21265170	7.2084E-04	31.58	-1
759	0	340.07	6020045	7.0458E-04	8.94	-1
760	0	340.0761	43188636	9.2103E-04	8.31	-1
761	0	340.08071	6650177	7.6345E-04	10.83	-1
762	0	340.11255	66472100	9.9327E-04	15.27	-1
763	0	340.14898	34403328	8.5641E-04	18.17	-1
764	0	341.01571	37231396	9.5516E-04	14.31	-1
765	0	341.03108	18616238	0.0011	42.76	-1
766	0	341.05209	217462784	8.7758E-04	15.79	-1
767	0	341.07873	8353515	0.0212	7.56	-1
768	0	341.08854	379836544	7.6912E-04	30.03	-1
769	0	341.1249	315026848	7.677E-04	30.93	-1
770	0	341.16126	68124624	8.8728E-04	9.03	-1
771	0	341.54304	6201389	9.0211E-04	13.29	-1
772	0	342.03123	12618530	9.7162E-04	17.04	-1
773	0	342.03873	8196204	0.0013	15.79	-1
774	0	342.05537	34037824	8.4501E-04	11.52	-1
775	0	342.0676	8657724	6.492E-04	12.7	-1
776	0	342.09176	55954892	8.9731E-04	8.44	-1
777	0	342.1201	6203203	0.0011	9.69	-1
778	0	342.12826	45035340	9.536E-04	12.37	-1
779	0	342.16462	11554449	8.7554E-04	8.21	-1
780	0	343.01038	13449283	0.0011	20.11	-1
781	0	343.01385	7170903	5.8135E-04	11.26	-1
782	0	343.03136	64437940	8.9688E-04	12.24	-1
783	0	343.03899	15944847	7.9122E-04	8.86	-1
784	0	343.04661	43985132	9.3729E-04	9.17	-1
785	0	343.06783	199975408	8.9124E-04	15.88	-1
786	0	343.08306	35114956	0.001	11.78	-1
787	0	343.08655	7985109	6.0869E-04	11.34	-1
788	0	343.10413	250554160	8.0001E-04	26.94	-1
789	0	343.11939	30308514	8.9163E-04	10.44	-1
790	0	343.14058	77814976	9.5492E-04	10.92	-1
791	0	343.15568	14044502	8.9208E-04	12.46	-1
792	0	344.018	6193267	0.0013	11.03	-1
793	0	344.02866	12907639	6.2409E-04	7.53	-1
794	0	344.03474	10066235	6.5684E-04	8.48	-1
795	0	344.03644	8619028	8.6104E-04	7.26	-1
796	0	344.04171	6600862	0.0014	14.05	-1
797	0	344.04682	15872106	8.0459E-04	13.95	-1
798	0	344.04986	6792102	9.0778E-04	12.01	-1
799	0	344.05443	12518270	0.001	48.57	-1
800	0	344.07106	29900652	8.959E-04	17.02	-1
801	0	344.0863	7085696	4.5071E-04	7.4	-1
802	0	344.09088	6478900	7.5448E-04	10.47	-1
803	0	344.14393	12729090	0.0012	30.84	-1
804	0	345.02589	51180260	8.9964E-04	8.82	-1
805	0	345.0471	59560428	0.0011	17.08	-1
806	0	345.06229	88748256	8.7074E-04	15.62	-1
807	0	345.08344	96825512	8.9378E-04	12.37	-1
808	0	345.09878	72181920	9.341E-04	71.26	-1
809	0	345.10222	9517274	0.0022	9.4	-1
810	0	345.11981	65733816	8.4663E-04	15.66	-1
811	0	345.135	62413148	8.899E-04	16.14	-1
812	0	345.15622	11111394	9.2883E-04	9.74	-1
813	0	346.02604	6491611	4.5097E-04	24.7	-1
814	0	346.02917	7924512	9.9728E-04	27.88	-1
815	0	346.0437	6581754	0.0015	7.37	-1
816	0	346.06235	7021336	0.0011	7.44	-1
817	0	346.0656	15933816	8.1356E-04	10.01	-1
818	0	346.07018	10897307	8.5125E-04	12.4	-1
819	0	346.08665	16111086	8.8846E-04	9.16	-1
820	0	346.10193	14153857	0.001	17.33	-1
821	0	346.12313	9512260	0.0011	10.63	-1
822	0	346.13837	13704212	9.4168E-04	8.36	-1
823	0	347.00524	21101364	0.001	13.03	-1
824	0	347.04163	120777072	9.7224E-04	16.07	-1
825	0	347.06273	24611170	9.9046E-04	22.47	-1
826	0	347.07795	139054640	9.5071E-04	13.65	-1
827	0	347.11435	142355600	9.1117E-04	23.67	-1
828	0	347.15076	94307984	0.001	22.38	-1
829	0	347.18699	19135174	8.7302E-04	7.5	-1
830	0	347.28077	6551995	8.825E-04	8.69	-1
831	0	348.01315	9545650	8.2727E-04	8.47	-1
832	0	348.04493	20857678	8.1093E-04	12.01	-1
833	0	348.04938	20299174	9.572E-04	13.63	-1
834	0	348.06751	8391164	0.0011	13.39	-1
835	0	348.0732	20031992	0.001	17.19	-1
836	0	348.08133	23548364	9.9766E-04	13.12	-1
837	0	348.08582	8995770	0.0011	7.89	-1
838	0	348.11759	27295138	8.8016E-04	85.9	-1
839	0	348.15405	19970856	8.8268E-04	8.38	-1
840	0	348.55119	6233915	0.0014	8.63	-1
841	0	349.02084	67807048	0.0011	16.13	-1
842	0	349.05721	231137328	8.7916E-04	18.46	-1
843	0	349.06887	6775262	0.0016	12.28	-1
844	0	349.0936	221519984	9.2158E-04	19.26	-1
845	0	349.13004	264510144	9.0086E-04	18.01	-1
846	0	349.16634	107204384	8.8766E-04	10.89	-1
847	0	349.20272	9397480	0.001	23.42	-1
848	0	349.54078	7933835	7.2576E-04	15.79	-1
849	0	350.02874	14225875	0.001	8.12	-1
850	0	350.04687	17383500	0.001	8.76	-1
851	0	350.05241	18572458	9.9733E-04	12.41	-1
852	0	350.06056	34820840	9.7498E-04	13.96	-1
853	0	350.06515	16445716	8.7901E-04	19.66	-1
854	0	350.09863	6086295	0.0052	7.85	-1
855	0	350.10143	9769879	0.0011	15.53	-1
856	0	350.13333	51209816	9.1817E-04	13.47	-1
857	0	350.1696	24069282	8.0016E-04	12.05	-1
858	0	350.54853	6337826	9.8598E-04	9.77	-1
859	0	351.00013	22614420	8.7232E-04	8.06	-1
860	0	351.0365	171369584	9.8732E-04	14.8	-1
861	0	351.07282	298062656	8.9019E-04	21.33	-1
862	0	351.09053	7475966	0.0029	7.08	-1
863	0	351.10921	445401728	7.8291E-04	17.7	-1
864	0	351.14565	293111648	9.1694E-04	19.04	-1
865	0	351.18198	53241620	9.3328E-04	11.66	-1
866	0	352.03372	10865301	0.0011	13.99	-1
867	0	352.04428	15660874	0.0011	28.62	-1
868	0	352.06804	25832794	9.9361E-04	19.12	-1
869	0	352.07622	45950848	9.6721E-04	8.44	-1
870	0	352.08088	10852104	8.0433E-04	7.66	-1
871	0	352.11267	65409672	0.001	9.9	-1
872	0	352.11725	7028940	0.0017	7.15	-1
873	0	352.14898	59626392	9.1086E-04	14.09	-1
874	0	352.1854	13343884	8.901E-04	9.47	-1
875	0	353.01586	51921548	0.001	14.36	-1
876	0	353.02363	11396228	0.0013	32.82	-1
877	0	353.03114	11629845	9.7799E-04	7.43	-1
878	0	353.05206	305021248	7.9697E-04	22.89	-1
879	0	353.06007	14450869	0.0021	8.56	-1
880	0	353.08855	491350208	7.0917E-04	26.72	-1
881	0	353.09866	8990582	0.0286	20.2	-1
882	0	353.10009	12584460	0.0011	28.28	-1
883	0	353.12484	630547712	6.553E-04	34.32	-1
884	0	353.16127	156634464	9.8571E-04	19.87	-1
885	0	353.1975	12531825	0.0011	15.35	-1
886	0	354.01314	6092895	0.0012	12.06	-1
887	0	354.03113	14261683	0.0011	30.18	-1
888	0	354.04578	6140613	0.0026	9.57	-1
889	0	354.04733	12540724	0.001	8.27	-1
890	0	354.04952	13645554	9.7432E-04	9.0	-1
891	0	354.05552	42166844	9.7001E-04	8.66	-1
892	0	354.06015	8351190	0.0012	9.73	-1
893	0	354.06776	7123098	0.0017	24.32	-1
894	0	354.08366	27657418	9.2966E-04	17.4	-1
895	0	354.0918	64716936	9.792E-04	15.51	-1
896	0	354.12832	81042408	0.001	8.8	-1
897	0	354.16465	28932064	0.0012	14.17	-1
898	0	355.01024	11222208	9.4022E-04	11.95	-1
899	0	355.0315	120594504	0.001	9.81	-1
900	0	355.03925	20460700	9.648E-04	10.49	-1
901	0	355.04683	30239128	9.7189E-04	9.77	-1
902	0	355.04902	5906657	0.0109	20.47	-1
903	0	355.05043	8754551	0.0253	30.34	-1
904	0	355.0678	397198368	7.7567E-04	21.66	-1
905	0	355.10424	520869408	7.4701E-04	20.27	-1
906	0	355.1406	301603232	8.2811E-04	25.05	-1
907	0	355.5409	6836185	0.0018	7.78	-1
908	0	355.55915	6452004	0.001	10.05	-1
909	0	356.02866	14684873	0.0011	20.27	-1
910	0	356.05452	7658838	0.0014	8.82	-1
911	0	356.06292	14823413	9.7414E-04	8.34	-1
912	0	356.07108	55306416	9.173E-04	7.15	-1
913	0	356.09939	12988844	0.0013	9.28	-1
914	0	356.10759	73717928	9.4636E-04	16.52	-1
915	0	356.14389	43811656	0.001	9.53	-1
916	0	356.5485	7236232	5.1282E-04	12.69	-1
917	0	357.01824	6310758	0.0012	15.81	-1
918	0	357.02595	34658680	9.8177E-04	8.51	-1
919	0	357.04706	185750816	9.1991E-04	16.04	-1
920	0	357.06231	51979584	8.7653E-04	7.19	-1
921	0	357.08343	260351872	0.001	13.92	-1
922	0	357.11986	236206416	9.3483E-04	19.73	-1
923	0	357.15623	57349324	9.8049E-04	12.08	-1
924	0	357.17137	11554328	8.7663E-04	53.1	-1
925	0	358.0262	8351772	9.0159E-04	9.51	-1
926	0	358.03393	10686530	9.8037E-04	10.77	-1
927	0	358.04439	9736157	0.0015	20.94	-1
928	0	358.05049	19963418	0.0012	11.78	-1
929	0	358.06265	9650427	0.001	10.91	-1
930	0	358.0702	8676421	8.0119E-04	10.07	-1
931	0	358.08679	36670624	9.9806E-04	8.3	-1
932	0	358.10203	7195903	0.0011	8.8	-1
933	0	359.02635	26865576	8.6037E-04	10.84	-1
934	0	359.04158	81971128	8.8721E-04	9.56	-1
935	0	359.06278	100164672	9.7741E-04	17.89	-1
936	0	359.07801	80883488	9.3566E-04	40.18	-1
937	0	359.09906	112619464	9.387E-04	12.68	-1
938	0	359.11437	70285456	9.8936E-04	14.65	-1
939	0	359.13553	44371616	9.5219E-04	7.76	-1
940	0	359.15073	44516644	0.0011	8.37	-1
941	0	359.17191	8450020	7.4856E-04	15.9	-1
942	0	359.55378	6030497	7.0584E-04	8.09	-1
943	0	360.03142	11168398	6.2403E-04	18.38	-1
944	0	360.04488	12647316	9.2436E-04	7.83	-1
945	0	360.04937	13825534	9.681E-04	12.85	-1
946	0	360.06599	14902263	0.001	14.26	-1
947	0	360.07314	13608310	0.0012	9.65	-1
948	0	360.08142	14337278	9.6327E-04	10.77	-1
949	0	360.10244	13207567	0.0012	8.73	-1
950	0	360.13872	7139651	0.001	10.31	-1
951	0	361.02084	56734744	8.6735E-04	10.87	-1
952	0	361.04211	17414798	0.0012	11.17	-1
953	0	361.05734	140231856	0.001	18.58	-1
954	0	361.07845	25393130	9.8467E-04	12.82	-1
955	0	361.09363	126876928	9.7065E-04	25.8	-1
956	0	361.10499	8117190	0.0017	10.79	-1
957	0	361.13012	121206024	0.0011	13.55	-1
958	0	361.16638	63908088	0.001	15.65	-1
959	0	362.02887	10522356	0.0011	10.78	-1
960	0	362.04687	13928045	9.3145E-04	48.77	-1
961	0	362.0525	17164940	9.7397E-04	8.39	-1
962	0	362.06066	24623828	9.6443E-04	10.73	-1
963	0	362.06516	10764798	9.1871E-04	11.94	-1
964	0	362.08889	15536156	0.0011	8.48	-1
965	0	362.09708	24487692	9.8039E-04	8.26	-1
966	0	362.13334	27194458	8.907E-04	15.3	-1
967	0	362.16981	14586783	0.0011	8.7	-1
968	0	363.00014	13658305	6.8837E-04	10.34	-1
969	0	363.03658	143263232	9.9792E-04	14.77	-1
970	0	363.0729	219260256	8.9612E-04	19.44	-1
971	0	363.08435	14471283	0.0013	7.18	-1
972	0	363.1093	252421888	7.9664E-04	20.37	-1
973	0	363.14569	210921872	9.64E-04	17.2	-1
974	0	363.18194	48115828	0.0011	8.62	-1
975	0	363.53801	6812646	6.4708E-04	9.36	-1
976	0	364.0319	6881603	0.0013	14.93	-1
977	0	364.03992	22638744	8.9744E-04	23.96	-1
978	0	364.04439	14385392	0.0011	13.16	-1
979	0	364.06806	23173150	9.4583E-04	7.49	-1
980	0	364.07628	36301032	9.8427E-04	14.83	-1
981	0	364.08108	7423079	0.001	17.32	-1
982	0	364.14084	6981903	0.001	14.24	-1
983	0	364.1491	38199016	0.0012	15.23	-1
984	0	364.1853	9676364	0.001	18.61	-1
985	0	365.01581	41273264	0.0012	7.08	-1
986	0	365.05217	249986944	9.1238E-04	28.91	-1
987	0	365.06211	6905213	0.0032	8.88	-1
988	0	365.06369	8862766	0.0038	11.39	-1
989	0	365.06675	7973731	0.0038	7.28	-1
990	0	365.08866	284111616	9.1272E-04	19.34	-1
991	0	365.10019	14274658	0.0017	15.86	-1
992	0	365.12491	411265600	7.9618E-04	21.18	-1
993	0	365.16142	193049920	9.4959E-04	14.92	-1
994	0	365.19778	21032506	0.0011	7.49	-1
995	0	366.01922	7600397	0.0011	7.04	-1
996	0	366.04747	11847100	9.9907E-04	11.93	-1
997	0	366.05556	39423296	9.5204E-04	9.13	-1
998	0	366.08381	23922254	0.001	24.45	-1
999	0	366.092	45062312	0.0011	22.3	-1
1000	0	366.12018	12374307	0.0014	7.82	-1
1001	0	366.12833	69837584	0.001	14.91	-1
1002	0	366.13168	5981915	0.0084	7.69	-1
1003	0	366.16478	37682208	0.0011	8.01	-1
1004	0	366.20099	6455752	8.2501E-04	16.13	-1
1005	0	367.03143	123000704	9.9038E-04	17.09	-1
1006	0	367.06795	340800608	8.7889E-04	23.29	-1
1007	0	367.0796	12343137	0.0013	8.28	-1
1008	0	367.10423	526936288	7.6054E-04	37.12	-1
1009	0	367.14061	456618656	7.1951E-04	37.32	-1
1010	0	367.15458	6112261	0.0361	10.85	-1
1011	0	367.15668	6366534	0.0016	11.31	-1
1012	0	367.17693	91261104	0.001	11.73	-1
1013	0	368.01081	6367721	5.3046E-04	10.99	-1
1014	0	368.02882	11173602	9.6011E-04	13.72	-1
1015	0	368.04688	14682444	0.0011	30.57	-1
1016	0	368.06307	19702226	8.5615E-04	16.15	-1
1017	0	368.06504	8823257	0.001	7.23	-1
1018	0	368.07128	55488104	9.3544E-04	11.39	-1
1019	0	368.0994	21181260	0.0011	7.67	-1
