Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,test_peaks
410.145749237044,19,25,9,1,0,0,0,0,CHON,Lignin,411.153025703924,-0.229348486195444,1,21700112
410.153821238643,19,26,9,0,1,0,0,0,CHO,Lignin,411.161097705523,-0.146984292314567,2,85945880
410.156450239164,0,0,0,0,0,0,0,0,,None,411.163726706044,0,1,3924503.3
410.182158244256,20,29,8,1,0,0,0,0,CHON,Lignin,411.189434711136,-0.286481671326737,2,5125673
410.190233245856,20,30,8,0,1,0,0,0,CHO,Lignin,411.197509712736,-0.211419413607575,1,12693039
411.049092416402,20,18,2,2,0,1,2,0,CHONSP,UnsatHC,412.056368883282,0.127795908493298,4,3816575.8
411.057010417978,17,16,12,0,0,0,0,0,CHO,Tannin,412.064286884858,-0.269147464052049,5,13043845
411.066865419939,20,18,4,2,0,0,2,0,CHONP,Lignin,412.074141886819,0.0927254995426202,3,2541708
411.085363423621,21,22,1,2,0,1,2,0,CHONSP,UnsatHC,412.092639890501,0.405632574913205,3,21713048
411.093304425202,18,20,11,0,0,0,0,0,CHO,Lignin,412.100580892082,-0.0470928289737923,4,284192928
411.103250427182,21,22,3,2,0,0,2,0,CHONP,Lignin,412.110526894062,0.0939282919983217,3,6950053
411.108724428272,22,20,8,0,0,0,0,0,CHO,Lignin,412.116000895152,-0.444720300819271,3,11739305
411.12177543087,0,0,0,0,0,0,0,0,,None,412.12905189775,0,3,50868400
411.129648432438,19,24,10,0,0,0,0,0,CHO,Lignin,412.136924899318,0.0536037440773453,3,700608704
411.15632543775,22,24,6,2,0,0,0,0,CHON,Lignin,412.16360190463,-0.401275680181076,3,8638666
411.158003438084,20,29,7,0,0,0,1,0,CHOP,Lignin,412.165279904964,-0.461245459381236,3,180383952
411.166026439682,20,28,9,0,0,0,0,0,CHO,Lignin,412.173302906562,0.0717929527415712,2,221737168
411.181359442735,24,28,6,0,0,0,0,0,CHO,Lignin,412.188635909615,-0.114700433356021,2,3731675
411.194676445387,0,0,0,0,0,0,0,0,,None,412.201952912267,0,1,2348260.3
411.202468446939,21,32,8,0,0,0,0,0,CHO,Protein,412.209744913819,-0.0652818614102649,2,19144938
411.215654449566,0,0,0,0,0,0,0,0,,None,412.222930916446,0,3,4732147
411.239026454222,22,36,7,0,0,0,0,0,CHO,Protein,412.246302921102,-0.48371762321124,2,2782467
412.060280618185,16,16,12,0,1,0,0,0,CHO,Tannin,413.067557085065,-0.0635936296907895,2,2668858.3
412.070846620299,17,19,9,1,0,1,0,0,CHONS,Lignin,413.078123087179,-0.172323769373105,4,2369857.5
412.080534622238,0,0,0,0,0,0,0,0,,None,413.087811089118,0,2,2555208.3
412.088658623863,20,22,1,2,1,1,2,0,CHONSP,UnsatHC,413.095935090743,0.549014737902138,4,10851150
412.096766625486,17,20,11,0,1,0,0,0,CHO,Lignin,413.104043092366,-0.306870552688031,2,44135252
412.103861626906,21,19,8,1,0,0,0,0,CHON,Lignin,413.111138093786,-0.173081476711581,2,5661528.5
412.111898628514,21,20,8,0,1,0,0,0,CHO,Lignin,413.119175095394,-0.00638748937649175,2,2467165.8
412.116984629532,0,0,0,0,0,0,0,0,,None,413.124261096412,0,3,4705121.5
412.125054631147,18,23,10,1,0,0,0,0,CHON,Lignin,413.132331098027,-0.3270950181798,3,27898726
412.133123632762,18,24,10,0,1,0,0,0,CHO,Lignin,413.140400099642,-0.237862098103667,2,100168560
412.140302634199,22,23,7,1,0,0,0,0,CHON,Lignin,413.147579101079,-0.307403179237896,3,3885937.5
412.153330636807,0,0,0,0,0,0,0,0,,None,413.160607103687,0,2,3033978.5
412.16143663843,19,29,7,0,1,0,1,0,CHOP,Lignin,413.16871310531,-0.649787608315032,2,43111296
412.169495640043,19,28,9,0,1,0,0,0,CHO,Lignin,413.176772106923,-0.205169866537379,2,39236484
412.205987647349,20,32,8,0,1,0,0,0,CHO,Protein,413.213264114229,-0.46289034245641,0,4420511
412.915774789735,0,0,0,0,0,0,0,0,,None,413.923051256615,0,1,4909449
413.064611819659,20,20,2,2,0,1,2,0,CHONSP,UnsatHC,414.071888286539,0.442725203242093,3,10069488
413.072655821277,17,18,12,0,0,0,0,0,CHO,Tannin,414.079932288157,-0.25658127501615,4,30553590
413.087958824355,21,18,9,0,0,0,0,0,CHO,Lignin,414.095235291235,-0.36975681469224,3,20485632
413.101022826983,18,23,9,0,0,0,1,0,CHOP,Lignin,414.108299293863,-0.797971602403666,3,60143112
413.108997828588,18,22,11,0,0,0,0,0,CHO,Lignin,414.116274295468,-0.1515182362573,3,277771776
413.118727830545,0,0,0,0,0,0,0,0,,None,414.126004297425,0,2,16967190
413.124262831659,22,22,8,0,0,0,0,0,CHO,Lignin,414.131539298539,-0.172929448303047,2,42235416
413.133996833617,15,31,5,2,0,2,1,0,CHONSP,Protein,414.141273300497,-0.176979455484303,3,7600672
413.137354834293,0,0,0,0,0,0,0,0,,None,414.144631301173,0,2,87160352
413.145351835902,19,26,10,0,0,0,0,0,CHO,Lignin,414.152628302782,-0.0754484689321226,3,240154144
413.155118837867,22,28,2,2,0,0,2,0,CHONP,UnsatHC,414.162395304747,0.497072296424279,2,52336176
413.16069983899,23,26,7,0,0,0,0,0,CHO,Lignin,414.16797630587,-0.297262408443786,3,18626098
413.163652839584,20,30,7,0,0,1,0,0,CHOS,Protein,414.170929306464,0.711544955941912,2,5808692.5
413.165213839899,20,32,5,0,0,0,2,0,CHOP,Lipid,414.172490306779,0.0165412276914136,3,3883573.5
413.170304840923,16,35,4,2,0,2,1,0,CHONSP,Lipid,414.177581307803,0.0101514354333331,2,3440185
413.173862841639,0,0,0,0,0,0,0,0,,None,414.181139308519,0,2,14026299
413.181839843244,20,30,9,0,0,0,0,0,CHO,Protein,414.189116310124,-0.322915835038344,2,49288768
413.197137846323,24,30,6,0,0,0,0,0,CHO,Lignin,414.204414313203,-0.423987763614938,3,6191691.5
413.218176850558,21,34,8,0,0,0,0,0,CHO,Protein,414.225453317438,-0.205803958621538,1,8377946
413.29105186523,23,42,6,0,0,0,0,0,CHO,Lipid,414.29832833211,-0.456799598308393,2,3130508.3
414.067844021966,19,20,2,2,1,1,2,0,CHONSP,UnsatHC,415.075120488846,0.737108872026526,3,3199652.8
414.076046023624,16,18,12,0,1,0,0,0,CHO,Tannin,415.083322490504,-0.341159706527428,2,4928682.5
414.08314702506,20,17,9,1,0,0,0,0,CHON,Lignin,415.09042349194,-0.222462709246174,2,6933679.5
414.086729025785,20,22,1,3,0,2,1,0,CHONSP,UnsatHC,415.094005492665,0.445058789228314,3,2267825.8
414.091161026681,20,18,9,0,1,0,0,0,CHO,Lignin,415.098437493561,-0.00115408938928163,2,4106421
414.096271027714,20,23,1,3,0,1,2,0,CHONSP,UnsatHC,415.103547494594,0.382052639752871,3,4860088.5
414.104297029337,17,23,9,0,1,0,1,0,CHOP,Lignin,415.111573496217,-0.601792946582169,4,18348222
414.112328030961,17,22,11,0,1,0,0,0,CHO,Lignin,415.119604497841,-0.0918066517031561,2,41867460
414.119508032413,21,21,8,1,0,0,0,0,CHON,Lignin,415.126784499293,-0.163427645546798,2,9697481
414.127534034036,21,22,8,0,1,0,0,0,CHO,Lignin,415.134810500916,0.0289541698108063,2,9394382
414.132454035031,18,26,8,1,0,0,1,0,CHONP,Lignin,415.139730501911,-0.306343387207656,2,5195985.5
414.140645036688,18,25,10,1,0,0,0,0,CHON,Lignin,415.147921503568,-0.181802350310755,2,24053976
414.148708038319,18,26,10,0,1,0,0,0,CHO,Lignin,415.155984505199,-0.0785531218670359,1,40057052
414.155974039788,22,25,7,1,0,0,0,0,CHON,Lignin,415.163250506668,-0.357315509503842,3,5434593.5
414.158462040292,21,28,2,2,1,0,2,0,CHONP,UnsatHC,415.165738507172,0.523896863753623,0,11081955
414.16399304141,22,26,7,0,1,0,0,0,CHO,Lignin,415.17126950829,-0.148086331906072,2,4807911
414.177061044054,19,29,9,1,0,0,0,0,CHON,Protein,415.184337510934,-0.255250317411942,2,4537584.5
414.185165045693,19,30,9,0,1,0,0,0,CHO,Protein,415.192441512573,-0.250758113363199,2,10209526
415.061605223402,0,0,0,0,0,0,0,0,,None,416.068881690282,0,3,3388243
415.06720722454,20,16,10,0,0,0,0,0,CHO,Lignin,416.07448369142,-0.329164188961969,4,17972054
415.070497225209,17,20,10,0,0,1,0,0,CHOS,Lignin,416.077773692089,-0.134924507264556,5,6836057
415.080273227195,20,22,2,2,0,1,2,0,CHONSP,UnsatHC,416.087549694075,0.413318602538303,3,30784352
415.088333228834,17,20,12,0,0,0,0,0,CHO,Tannin,416.095609695714,-0.321052446858763,4,33241958
415.098072230813,20,22,4,2,0,0,2,0,CHONP,Lignin,416.105348697693,0.316091363338265,3,19757932
415.10356623193,21,20,9,0,0,0,0,0,CHO,Lignin,416.11084269881,-0.265453091803363,3,76643184
415.106875232602,18,24,9,0,0,1,0,0,CHOS,Lignin,416.114151699482,-0.116891439869665,4,11133810
415.116616234582,0,0,0,0,0,0,0,0,,None,416.123892701462,0,2,101497720
415.124648236215,18,24,11,0,0,0,0,0,CHO,Lignin,416.131924703095,-0.151609601423997,3,94370688
415.134402238198,21,26,3,2,0,0,2,0,CHONP,Lignin,416.141678705078,0.449429200388092,2,29834118
415.139894239315,22,24,8,0,0,0,0,0,CHO,Lignin,416.147170706195,-0.12726025406447,2,86522760
415.142946239935,21,25,5,2,0,0,1,0,CHONP,Lignin,416.150222706815,-0.274596549276198,3,4771723
415.152984241976,0,0,0,0,0,0,0,0,,None,416.160260708856,0,2,84769680
415.16102124361,19,28,10,0,0,0,0,0,CHO,Lignin,416.16829771049,-0.121563055999612,2,42556312
415.170738245586,0,0,0,0,0,0,0,0,,None,416.178014712466,0,1,5672862.5
415.176313246719,23,28,7,0,0,0,0,0,CHO,Lignin,416.183589713599,-0.207745095033393,2,31398818
415.189430249387,0,0,0,0,0,0,0,0,,None,416.196706716267,0,2,9034667
415.197437251015,20,32,9,0,0,0,0,0,CHO,Protein,416.204713717895,-0.194836320604157,1,9071537
415.212709254121,24,32,6,0,0,0,0,0,CHO,Lignin,416.219985721001,-0.232956619595499,1,6491067.5
415.225719256767,0,0,0,0,0,0,0,0,,None,416.232995723647,0,1,3670980.3
415.233764258403,21,36,8,0,0,0,0,0,CHO,Protein,416.241040725283,-0.0542783652162524,1,14216138
416.062448427317,19,15,10,1,0,0,0,0,CHON,ConHC,417.069724894197,-0.309747960651971,3,3654149.8
416.070552428972,19,16,10,0,1,0,0,0,CHO,Lignin,417.077828895852,-0.305275043265849,2,4205067.5
416.073996429676,16,20,10,0,1,1,0,0,CHOS,Lignin,417.081272896556,-0.480735455586678,4,2409485.8
416.083627431643,19,22,2,2,1,1,2,0,CHONSP,UnsatHC,417.090903898523,0.413842822211859,4,6419988.5
416.091774433308,16,20,12,0,1,0,0,0,CHO,Tannin,417.099050900188,-0.527345212468611,2,5468698
416.098841434751,20,19,9,1,0,0,0,0,CHON,Lignin,417.106117901631,-0.327704690592902,3,14962207
416.10118443523,0,0,0,0,0,0,0,0,,None,417.10846090211,0,2,3039264.5
416.106963436411,20,20,9,0,1,0,0,0,CHO,Lignin,417.114239903291,-0.366385455471716,2,15011364
416.110192437071,17,24,9,0,1,1,0,0,CHOS,Lignin,417.117468903951,-0.0263878916398801,3,8095270.5
416.119981439071,17,23,11,1,0,0,0,0,CHON,Lignin,417.127257905951,-0.353176033991998,4,21012014
416.128047440719,17,24,11,0,1,0,0,0,CHO,Lignin,417.135323907599,-0.257605368410824,2,16535091
416.13519644218,21,23,8,1,0,0,0,0,CHON,Lignin,417.14247290906,-0.254562329314402,3,15744568
416.137679442687,20,26,3,2,1,0,2,0,CHONP,Lignin,417.144955909567,0.634454592605097,1,5669433.5
416.143280443832,21,24,8,0,1,0,0,0,CHO,Lignin,417.150556910712,-0.202146947222473,3,19361342
416.146457444481,20,25,5,2,1,0,1,0,CHONP,Lignin,417.153733911361,-0.648777989517136,3,5782079.5
416.156371446507,18,27,10,1,0,0,0,0,CHON,AminoSugar,417.163647913387,-0.363935082914026,3,16473670
416.164445448157,18,28,10,0,1,0,0,0,CHO,Lignin,417.171721915037,-0.287549300631143,2,8255052
416.171585449616,22,27,7,1,0,0,0,0,CHON,Lignin,417.178861916496,-0.262932535877467,3,5415505
416.179795451294,22,28,7,0,1,0,0,0,CHO,Lignin,417.187071918174,-0.512544344205616,0,6900310.5
416.192797453952,19,31,9,1,0,0,0,0,CHON,Protein,417.200073920832,-0.460981777590251,2,3399775.5
416.216111458717,23,32,6,0,1,0,0,0,CHO,Lignin,417.223387925597,-0.345924992826241,1,2347119.8
416.237283463046,20,36,8,0,1,0,0,0,CHO,Protein,417.244559929926,-0.448081877648254,0,3574398.3
416.956991610461,17,8,9,0,0,0,2,0,CHOP,ConHC,417.964268077341,0.207669328647083,3,5389422.5
417.04638962881,19,14,11,0,0,0,0,0,CHO,ConHC,418.05366609569,-0.131091279622509,3,5521580.5
417.077235635143,0,0,0,0,0,0,0,0,,None,418.084512102023,0,3,9251010
417.08277163628,20,18,10,0,0,0,0,0,CHO,Lignin,418.09004810316,-0.122711267732113,3,81920200
417.095856638967,0,0,0,0,0,0,0,0,,None,418.103133105847,0,2,52568272
417.103950640629,17,22,12,0,0,0,0,0,CHO,Tannin,418.111227107509,-0.24140970711871,4,12439764
417.11369364263,20,24,4,2,0,0,2,0,CHONP,Lignin,418.12097010951,0.383094132402173,2,31416538
417.119162643753,21,22,9,0,0,0,0,0,CHO,Lignin,418.126439110633,-0.135857308991632,2,243106016
417.132242646439,0,0,0,0,0,0,0,0,,None,418.139519113319,0,2,84639976
417.140289648092,18,26,11,0,0,0,0,0,CHO,Lignin,418.147566114972,-0.130186748469203,3,19001582
417.15001765009,0,0,0,0,0,0,0,0,,None,418.15729411697,0,2,26796276
417.155514651219,22,26,8,0,0,0,0,0,CHO,Lignin,418.162791118099,-0.0557359473046293,3,154927344
417.168601653908,0,0,0,0,0,0,0,0,,None,418.175878120788,0,2,43090176
417.186363657556,0,0,0,0,0,0,0,0,,None,418.193640124436,0,1,3240717
417.191999658714,23,30,7,0,0,0,0,0,CHO,Lignin,418.199276125594,-0.29365879224007,2,36077840
417.205114661409,0,0,0,0,0,0,0,0,,None,418.212391128289,0,2,5488921.5
417.210613662539,24,34,4,0,0,1,0,0,CHOS,Lignin,418.217890129419,-0.262685125034499,3,4225309.5
417.213037663037,20,34,9,0,0,0,0,0,CHO,Protein,418.220314129917,-0.0751747722425324,1,3312927.3
417.228366666187,24,34,6,0,0,0,0,0,CHO,Lignin,418.235643133067,-0.249402623442159,2,14319914
417.241497668885,0,0,0,0,0,0,0,0,,None,418.248774135765,0,1,4704563
418.078045841162,19,17,10,1,0,0,0,0,CHON,Lignin,419.085322308042,-0.182626635197203,3,10969971
418.086162842837,19,18,10,0,1,0,0,0,CHO,Lignin,419.093439309717,-0.209197064928554,3,16872312
418.089405843507,18,17,9,3,0,0,0,0,CHON,Lignin,419.096682310387,-0.484733464400338,3,4165499
418.099178845524,16,21,12,1,0,0,0,0,CHON,Tannin,419.106455312404,-0.191282913483281,3,10165122
418.108864847523,0,0,0,0,0,0,0,0,,None,419.116141314403,0,2,2802056.5
418.114463848679,20,21,9,1,0,0,0,0,CHON,Lignin,419.121740315559,-0.260156771329386,3,27943820
418.11689184918,19,24,4,2,1,0,2,0,CHONP,Lignin,419.12416831606,0.755888025652631,2,5803918
418.122549850348,20,22,9,0,1,0,0,0,CHO,Lignin,419.129826317228,-0.212760634529605,3,43361168
418.125687850996,19,21,8,3,0,0,0,0,CHON,Lignin,419.132964317876,-0.237755996623231,3,9616276
418.135650853052,17,25,11,1,0,0,0,0,CHON,Lignin,419.142927319932,-0.397642716513864,4,16311195
418.143814854738,17,26,11,0,1,0,0,0,CHO,Lignin,419.151091321618,-0.536336710992489,2,3602848.5
418.150858856192,21,25,8,1,0,0,0,0,CHON,Lignin,419.158135323072,-0.282801553757718,3,18940838
418.153299856696,0,0,0,0,0,0,0,0,,None,419.160576323576,0,1,5190567
418.158908857854,21,26,8,0,1,0,0,0,CHO,Lignin,419.166185324734,-0.149524308270966,2,31302572
418.161855858462,20,25,7,3,0,0,0,0,CHON,Lignin,419.169132325342,0.281145362641962,3,6119341
418.171910860538,18,29,10,1,0,0,0,0,CHON,AminoSugar,419.179187327418,-0.0982165136035984,3,8367028
418.187102863675,22,29,7,1,0,0,0,0,CHON,Lignin,419.194379330555,0.0547723105721773,2,4031422.5
418.195264865361,22,30,7,0,1,0,0,0,CHO,Lignin,419.202541332241,-0.0791425084218231,1,8180676
418.231756872897,23,34,6,0,1,0,0,0,CHO,Lignin,419.239033339777,-0.33317025800562,1,3676125.3
418.953995022339,0,0,0,0,0,0,0,0,,None,419.961271489219,0,3,2668494.5
419.062141044762,19,16,11,0,0,0,0,0,CHO,Lignin,420.069417511642,-0.371736041658986,5,29484568
419.075154047462,19,22,3,2,0,1,2,0,CHONSP,Lignin,420.082430514342,0.489852808753006,5,9526818
419.093017051167,19,22,5,2,0,0,2,0,CHONP,Lignin,420.100293518047,0.241202052770292,3,17405486
419.098429052289,20,20,10,0,0,0,0,0,CHO,Lignin,420.105705519169,-0.139622406356314,3,360023616
419.111490054999,0,0,0,0,0,0,0,0,,None,420.118766521879,0,2,40199740
419.129389058712,20,26,4,2,0,0,2,0,CHONP,Lignin,420.136665525592,0.273310608192757,3,25257544
419.134762059827,21,24,9,0,0,0,0,0,CHO,Lignin,420.142038526707,-0.0146555372904462,3,593528384
419.147912062556,0,0,0,0,0,0,0,0,,None,420.155188529436,0,2,36808276
419.165802066268,21,30,3,2,0,0,2,0,CHONP,Lignin,420.173078533148,0.207834715150562,3,15451744
419.171252067399,22,28,8,0,0,0,0,0,CHO,Lignin,420.178528534279,-0.263361098824896,2,183371360
419.18436507012,0,0,0,0,0,0,0,0,,None,420.191641537,0,3,13717101
419.207643074951,23,32,7,0,0,0,0,0,CHO,Lignin,420.214919541831,-0.276429812713255,2,24057470
419.243938082486,24,36,6,0,0,0,0,0,CHO,Lipid,420.251214549366,-0.0610614904484626,1,2456726
420.065410253373,18,16,11,0,1,0,0,0,CHO,Lignin,421.072686720253,-0.167490684863469,3,5527755
420.093722259275,19,19,10,1,0,0,0,0,CHON,Lignin,421.100998726155,-0.244335813060852,4,23927006
420.101833260966,19,20,10,0,1,0,0,0,CHO,Lignin,421.109109727846,-0.256529824323968,3,55757028
420.104932261612,18,19,9,3,0,0,0,0,CHON,Lignin,421.112208728492,-0.188795504775091,2,7386342
420.114885263687,16,23,12,1,0,0,0,0,CHON,Tannin,421.122161730567,-0.324185900731467,4,7565549
420.130123266865,20,23,9,1,0,0,0,0,CHON,Lignin,421.137399733745,-0.281122846646683,3,40552696
420.132658267393,19,26,4,2,1,0,2,0,CHONP,Lignin,421.139934734273,0.475986507574228,1,5094137
420.138193268547,20,24,9,0,1,0,0,0,CHO,Lignin,421.145469735427,-0.195961570216611,3,90114304
420.141201269175,19,23,8,3,0,0,0,0,CHON,Lignin,421.148477736055,0.0878422865384613,3,7866623
420.151290271279,17,27,11,1,0,0,0,0,CHON,AminoSugar,421.158566738159,-0.370461795193659,4,6947078
420.166469274444,21,27,8,1,0,0,0,0,CHON,Lignin,421.173745741324,-0.18731610193023,1,16435472
420.174568276134,21,28,8,0,1,0,0,0,CHO,Lignin,421.181844743014,-0.17101785010447,1,37177620
420.211007283734,22,32,7,0,1,0,0,0,CHO,Lignin,421.218283750614,-0.298018673832954,1,6176047
421.041341457309,18,14,12,0,0,0,0,0,CHO,ConHC,422.048617924189,-0.218007085244472,4,3195753.3
421.077713464929,19,18,11,0,0,0,0,0,CHO,Lignin,422.084989931809,-0.186007346069175,4,162728832
421.113926472517,20,22,10,0,0,0,0,0,CHO,Lignin,422.121202939397,0.222655964039249,3,997100416
421.125329474906,19,22,9,2,0,0,0,0,CHON,Lignin,422.132605941786,-0.179152913319026,3,23505826
421.150359480152,21,26,9,0,0,0,0,0,CHO,Lignin,422.157635947032,0.110116373887402,2,700353472
421.186828487796,22,30,8,0,0,0,0,0,CHO,Lignin,422.194104954676,-0.0876726504135675,2,121506768
421.199928490542,0,0,0,0,0,0,0,0,,None,422.207204957422,0,2,4533206
421.223189495419,23,34,7,0,0,0,0,0,CHO,Lignin,422.230465962299,-0.0296430507935485,2,9901030
421.226607496136,20,38,7,0,0,1,0,0,CHOS,Protein,422.233883963016,-0.14138731645505,1,8881128
421.23611649813,20,39,7,0,0,0,1,0,CHOP,Protein,422.24339296501,-0.125161010458872,1,2496495
422.055277670243,18,17,9,1,0,1,0,0,CHONS,Lignin,423.062554137123,-0.359987715724393,5,2462240.8
422.072942673962,18,17,11,1,0,0,0,0,CHON,Lignin,423.080219140842,-0.138855089820954,4,8431149
422.081099675679,18,18,11,0,1,0,0,0,CHO,Lignin,423.088376142559,-0.259718455067848,3,26799666
422.083939676277,17,17,10,3,0,0,0,0,CHON,Lignin,423.091216143157,0.419860152878774,4,2574388.3
422.093962678388,15,21,13,1,0,0,0,0,CHON,Tannin,423.101239145268,0.119643544608357,4,2424891.3
422.109418681643,19,21,10,1,0,0,0,0,CHON,Lignin,423.116695148523,-0.352735366951046,4,40406596
422.117508683347,0,0,0,0,0,0,0,0,,None,423.124785150227,0,2,137170512
422.120434683963,18,21,9,3,0,0,0,0,CHON,Lignin,423.127711150843,0.161033549683256,3,8531533
422.145798689305,20,25,9,1,0,0,0,0,CHON,Lignin,423.153075156185,-0.33971059945425,2,35311200
422.153857691002,20,26,9,0,1,0,0,0,CHO,Lignin,423.161134157882,-0.228959076321686,2,105975400
422.156638691588,0,0,0,0,0,0,0,0,,None,423.163915158468,0,1,6002278.5
422.182195696972,21,29,8,1,0,0,0,0,CHON,Lignin,423.189472163852,-0.36685920185411,2,9092728
422.190277698675,21,30,8,0,1,0,0,0,CHO,Lignin,423.197554165555,-0.310464825104686,1,25112190
423.039114877883,18,16,10,0,0,1,0,0,CHOS,Lignin,424.046391344763,0.061502319602274,4,3424450.5
423.056947881656,18,16,12,0,0,0,0,0,CHO,Tannin,424.064224348536,-0.114062289589099,4,21418190
423.085448887687,22,22,1,2,0,1,2,0,CHONSP,UnsatHC,424.092725354567,0.192632714574279,3,14913762
423.093308889351,19,20,11,0,0,0,0,0,CHO,Lignin,424.100585356231,-0.0562864832847911,5,554340608
423.129567897024,20,24,10,0,0,0,0,0,CHO,Lignin,424.136844363904,0.241967886004895,3,1303023872
423.140969899438,19,24,9,2,0,0,0,0,CHON,Lignin,424.148246366318,-0.155574421053706,2,15511816
423.166088904755,21,28,9,0,0,0,0,0,CHO,Lignin,424.173365371635,-0.0775011773035976,2,389320992
423.177517907175,0,0,0,0,0,0,0,0,,None,424.184794374055,0,2,3970849.3
423.202582912482,22,32,8,0,0,0,0,0,CHO,Lignin,424.209859379362,-0.333267505615845,2,42324276
423.238912920175,23,36,7,0,0,0,0,0,CHO,Protein,424.246189387055,-0.202421982769081,1,3285835.3
424.060408094501,17,16,12,0,1,0,0,0,CHO,Tannin,425.067684561381,-0.361694822132583,2,4420477
424.070975096748,18,19,9,1,0,1,0,0,CHONS,Lignin,425.078251563628,-0.46970087680312,5,2870148
424.088684100513,21,22,1,2,1,1,2,0,CHONSP,UnsatHC,425.095960567393,0.473585084875953,5,16511888
424.096740102227,18,20,11,0,1,0,0,0,CHO,Lignin,425.104016569107,-0.235815712908854,3,75387800
424.103883103746,22,19,8,1,0,0,0,0,CHON,Lignin,425.111159570626,-0.218716266882721,3,3295642.5
424.125029108243,19,23,10,1,0,0,0,0,CHON,Lignin,425.132305575123,-0.257827085833118,3,41022376
424.133077109955,19,24,10,0,1,0,0,0,CHO,Lignin,425.140353576835,-0.121718945025705,2,180753328
424.161454115992,20,27,9,1,0,0,0,0,CHON,Lignin,425.168730582872,-0.350712696022956,2,19346370
424.169502117704,20,28,9,0,1,0,0,0,CHO,Lignin,425.176778584584,-0.214614458377357,2,61182920
424.205843125436,21,32,8,0,1,0,0,0,CHO,Lignin,425.213119592316,-0.109946081439889,1,8895456
425.024185299919,0,0,0,0,0,0,0,0,,None,426.031461766799,0,4,3222030.3
425.054979306499,18,18,10,0,0,1,0,0,CHOS,Lignin,426.062255773379,-0.441917997502473,6,4548131.5
425.064669308569,21,20,2,2,0,1,2,0,CHONSP,UnsatHC,426.071945775449,0.295328410518921,4,9754154
425.072691310284,18,18,12,0,0,0,0,0,CHO,Tannin,426.079967777164,-0.332646860639557,5,87496240
425.082373312353,21,20,4,2,0,0,2,0,CHONP,Lignin,426.089649779233,0.423341818654555,3,4220470
425.088017313559,22,18,9,0,0,0,0,0,CHO,Lignin,426.095293780439,-0.496611302733245,3,11058746
425.091214314242,19,22,9,0,0,1,0,0,CHOS,Lignin,426.098490781122,-0.0886790799234369,4,8887868
425.101083316351,22,24,1,2,0,1,2,0,CHONSP,UnsatHC,426.108359783231,0.228415299634362,3,44488260
425.108934318029,19,22,11,0,0,0,0,0,CHO,Lignin,426.116210784909,0.00179385495700618,4,841651776
425.134134323416,16,31,5,2,0,2,1,0,CHONSP,Protein,426.141410790296,-0.494634622103433,3,12615257
425.137585324153,0,0,0,0,0,0,0,0,,None,426.144861791033,0,4,37254748
425.145358325815,20,26,10,0,0,0,0,0,CHO,Lignin,426.152634792695,-0.0885530015803279,3,772445824
425.160704329096,24,26,7,0,0,0,0,0,CHO,Lignin,426.167980795976,-0.299428116069925,3,8912491
425.16493633,19,27,9,1,1,0,0,0,CHON,Lignin,426.17221279688,-0.64877125280246,3,3131502.5
425.170513331193,17,35,4,2,0,2,1,0,CHONSP,Lipid,426.177789798073,-0.479344014669279,2,4992626
425.173928331923,0,0,0,0,0,0,0,0,,None,426.181204798803,0,2,13309556
425.18181733361,21,30,9,0,0,0,0,0,CHO,Lignin,426.18909380049,-0.261007592942547,2,117839480
425.194880336403,21,36,1,2,0,1,2,0,CHONSP,Lipid,426.202156803283,0.470891135121843,3,11130499
425.218191341387,22,34,8,0,0,0,0,0,CHO,Protein,426.225467808267,-0.234007760755143,2,10552979
425.246650347474,0,0,0,0,0,0,0,0,,None,426.253926814354,0,1,7843494
426.068056523506,20,20,2,2,1,1,2,0,CHONSP,UnsatHC,427.075332990386,0.218823253855813,3,3057877.3
426.075986525209,17,18,12,0,1,0,0,0,CHO,Tannin,427.083262992089,-0.192260610330391,3,14166235
426.083172526752,21,17,9,1,0,0,0,0,CHON,Lignin,427.090448993632,-0.27592242401143,3,3990751.5
426.08651752747,18,21,9,1,0,1,0,0,CHONS,Lignin,427.09379399435,-0.215470586670273,5,2791649.8
426.096132529535,18,22,9,1,0,0,1,0,CHONP,Lignin,427.103408996415,-0.447610839058274,3,4193512.3
426.104287531287,21,24,1,2,1,1,2,0,CHONSP,UnsatHC,427.111563998167,0.580533411275989,4,25225454
426.112369533023,18,22,11,0,1,0,0,0,CHO,Lignin,427.119645999903,-0.186394616349087,2,108828912
426.119549534565,22,21,8,1,0,0,0,0,CHON,Lignin,427.126826001445,-0.256002053950715,3,5954808.5
426.132673537384,0,0,0,0,0,0,0,0,,None,427.139950004264,0,3,4518145
426.140740539117,19,25,10,1,0,0,0,0,CHON,Lignin,427.148017005997,-0.400276461048373,3,27212038
426.148778540843,19,26,10,0,1,0,0,0,CHO,Lignin,427.156055007723,-0.241397311392668,2,107944208
426.177038546914,20,29,9,1,0,0,0,0,CHON,Lignin,427.184315013794,-0.195416337940142,1,8603935
426.185134548654,20,30,9,0,1,0,0,0,CHO,Lignin,427.192411015534,-0.172324769855573,2,21735716
426.931546709318,0,0,0,0,0,0,0,0,,None,427.938823176198,0,1,7877408
427.003479724833,0,0,0,0,0,0,0,0,,None,428.010756191713,0,3,2484560.8
