mOz	abs_abu	sn	resolution	rel_abu
335.113638	5601445.5	30.81	299476	0.00979304149964049
335.116943	42316968	247.87	302725.3	0.0739830145206195
335.126641	2405033.3	11.91	303282	0.00420473445915297
335.149962	2385072.3	11.79	348027	0.00416983652050939
335.153366	5634225.5	31	312060.8	0.00985035097455339
336.036151	2374076.5	11.73	345716.2	0.0041506124959747
336.03949	4061629.5	21.7	314349.4	0.00710097174910727
336.047573	5958080	32.92	299507.6	0.0104165477818499
336.0725	5483975.5	30.11	298201	0.00958766797865153
336.075904	7955912.5	44.73	304416.6	0.013909370586576
336.080765	1630666	7.33	381910	0.00285090336236473
336.084002	10964427	62.51	302778.4	0.019169174926504
336.108916	2316242.5	11.38	353426.8	0.00404950095930257
336.112328	2160595.8	10.46	301716.6	0.00377738287971363
336.120356	6673878	37.15	305842	0.0116679818124692
337.020118	8392426	47.31	312344.9	0.0146725298140742
337.056494	18155254	105.02	300406.8	0.0317409418441211
337.059799	124909304	736.16	307536.3	0.218379701768626
337.07649	3448059.8	18.07	269661.2	0.00602826408194851
337.092895	35903232	209.95	301244.8	0.0627698405611945
337.096239	77903616	458.26	303690.3	0.136199369334229
337.104165	3296516.3	17.18	315345.3	0.00576331965206862
337.105978	1970437	9.34	344689.1	0.00344492708416553
337.112939	1656071.1	7.48	327294.1	0.0028953192544059
337.123699	1590026.4	7.09	317442.3	0.00277985290059931
337.129252	14984972	86.28	301008.3	0.026198318392449
337.132625	25237262	146.89	298347.5	0.0441224598370724
337.16565	3976983.5	21.2	316885	0.00695298462850089
337.169033	3535640.5	18.59	342303.6	0.00618138195655205
338.023546	1799459.1	8.33	317691.3	0.00314600537364966
338.051772	5242924	28.68	283600.5	0.00916623616376543
338.055194	2332205	11.48	327255.8	0.00407740829588881
338.060011	2064430.5	9.89	304284.4	0.00360925649631396
338.063269	14022704	80.59	302924.1	0.0245159793501829
338.071822	1580850.3	7.03	352893.3	0.0027638102687278
338.088155	12128311	69.39	294758.6	0.0212040004573009
338.091467	4111416.5	21.99	300793.1	0.00718801466635829
338.096253	5550138	30.5	300263.1	0.00970334028292013
338.099639	10039355	57.04	295025.9	0.017551865879017
338.124581	4036674.8	21.55	293510.9	0.00705734329414666
338.132573	2696773.3	13.63	318392.3	0.0047147852892655
338.135965	3568710.5	18.79	341896.8	0.00623919844024239
339.035738	14098788	81.04	294813.7	0.0246489974737116
339.039117	12613989	72.26	295845.7	0.0220531142814848
339.055761	3715434	19.65	287579.1	0.00649571603457987
339.072134	80427376	473.18	303013.5	0.140611674410684
339.075504	62814576	369.05	299801.5	0.109819108219534
339.08343	5643635	31.05	327300.6	0.00986680166107544
339.108486	92469624	544.37	303588.6	0.161665210397593
339.111857	28408188	165.64	294879.9	0.0496662091978917
339.119736	3984766.5	21.24	343238.6	0.00696659169510391
339.14496	20351366	118	297495.6	0.0355804179139782
339.148184	4997511.5	27.23	296977.4	0.00873717998585019
339.181286	5393810	29.57	289898.6	0.00943003108236542
340.039218	2066086.5	9.9	302526	0.0036121516912638
340.067436	16636592	96.04	290904.6	0.0290858557614435
340.075567	10443442	59.43	309440.9	0.018258333657819
340.07887	8354483.5	47.08	309725.8	0.0146061947087697
340.103754	20830908	120.84	294972.9	0.0364188041317537
340.111869	13071038	74.96	310038.2	0.0228521758494978
340.115207	4020415.3	21.45	280854.8	0.00702891671064006
340.140147	3460295.3	18.14	313782.4	0.00604965548159148
340.148236	3600074	18.97	314369.9	0.00629403143952338
340.184605	1614037.8	7.23	326159.7	0.00282183217838832
341.018356	3672038.5	19.39	315465.7	0.00641984741595319
341.033643	2177515.5	10.56	341717.1	0.00380696369492668
341.036996	1929196.6	9.09	350140.7	0.00337282624007773
341.051411	74726384	439.47	300221.3	0.13064459515496
341.054785	18512882	107.13	295541.4	0.0323661850684698
341.087728	206109696	1216.22	306182.9	0.360342844790025
341.09105	7387134.5	41.35	302117.8	0.0129149725230614
341.099031	11293697	64.45	291537.7	0.0197448396856428
341.107152	2198531.8	10.68	428526.6	0.00384370662102832
341.124196	112294920	661.58	303761.5	0.19632589690622
341.135468	3469325	18.19	287878	0.00606544216144569
341.160591	17681430	102.22	292339.8	0.030912552440792
341.196953	4227105.5	22.26	314467.3	0.00739027445413127
342.028997	2640693.5	13.05	323278.8	0.00461674063120509
342.046658	4745531.5	25.26	295122.2	0.00829664180743188
342.054789	10085694	56.26	281295.1	0.0176328806367348
342.058101	2863423.3	14.34	342743.6	0.0050061405056851
342.08302	45268296	260.45	293381.7	0.079142839352094
342.091133	24415562	139.42	298248.6	0.0426858766907659
342.094185	2342731.3	11.32	291144	0.00409581149069588
342.119442	18783572	106.74	291661.9	0.0328394340545642
342.127545	15121751	85.48	295958.1	0.0264374499564854
342.130593	1789015.5	8.1	313881.3	0.00312774676375948
342.155789	2286432	10.99	321877.5	0.00399738307944012
342.163805	2200930.8	10.5	296502.4	0.00384790080743211
343.012965	8185472.5	45.23	291429.9	0.0143107117415792
343.030655	6517382.5	35.55	299852	0.0113943797706379
343.034078	5265031.5	28.28	306280.4	0.00920488684151518
343.049201	4605580.5	24.45	301979.9	0.00805196461635394
343.05258	2742925.8	13.64	310454.8	0.0047954739878902
343.067028	237043344	1373.46	305491.6	0.414424331184791
343.078357	7745174.5	42.67	296524.1	0.0135409360495353
343.085529	5908121	32.01	389427.4	0.0103292041559447
343.086673	4206233.5	22.13	433737.9	0.00735378380860406
343.103387	219545248	1271.9	304439.6	0.383832302699877
343.114655	11460259	64.23	289060.4	0.020036041051123
343.121871	1883301.4	8.65	398978.9	0.00329258738062006
343.130965	2119080.5	10.02	256642.5	0.00370480142627094
343.139865	72564392	418.86	299162.9	0.126864771290229
343.176239	10335928	57.71	293815.3	0.0180703662726516
344.008229	2145235.5	10.17	309917.3	0.00375052837307835
344.041404	1654751	7.32	375591.1	0.00289301131548483
344.044623	3317216	16.97	292803.9	0.00579950906444978
344.062295	25530342	145.89	291084.8	0.044634853397398
344.070404	27455464	157.06	290845.6	0.048000555989322
344.098704	43794420	251.89	291115.7	0.0765660529077156
344.106826	26255350	150.1	297670.3	0.0459023893274666
344.109926	1992438.5	9.28	278181	0.00348339244146559
344.118192	2001913.3	9.34	358083.4	0.00349995729237788
344.135039	7780351	42.87	295902.9	0.0136024353400867
344.143156	10614786	59.32	293888.3	0.0185578954232087
345.028608	6639924	36.25	301862.3	0.0116086198261607
345.046292	32162106	184.38	297197.5	0.056229207045545
345.04982	1684027.1	7.49	294411.1	0.00294419490055187
345.057606	1909565.9	8.8	323087.7	0.00333850576694861
345.064914	18321728	104.05	309475.3	0.032031989358662
345.071385	3312962.5	16.94	326154.4	0.00579207264432952
345.082683	269549888	1562.11	302704.1	0.471255721296841
345.093954	9734474	54.21	295204.4	0.0170188405580616
345.101258	20463948	116.48	320726.1	0.035777245714608
345.102499	2943309.5	14.8	648688.9	0.00514580603877805
345.107618	2828111.3	14.13	252271.6	0.00494440431965324
345.111119	3334480.5	17.07	298797.5	0.00582969269561615
345.119074	97173840	561.69	301677.5	0.169889620063147
345.130337	5543255	29.89	308703.3	0.00969130669183332
345.137732	5784921.5	31.29	326525.8	0.0101138137149888
345.155507	25682272	146.77	291762.9	0.0449004735475968
345.191893	3332972.5	17.06	321108.7	0.00582705624997343
346.049703	4044440.5	21.19	300912.8	0.00707092011505365
346.060224	4419228.5	23.36	308431.6	0.00772616427257821
346.068282	3150495	16	338950.3	0.00550802971829501
346.077984	12720803	71.54	291802.7	0.0222398578523617
346.086053	28017318	160.32	293293.3	0.0489828487811985
346.096447	2694313	13.35	334716.1	0.004710483931696
346.104663	4003500	20.95	307922.3	0.00699934358797398
346.114361	16671407	94.47	296584.7	0.0291467230393292
346.12248	12745394	71.68	282318.5	0.0222828504483832
346.150746	1704124.1	7.6	341035.2	0.00297933060882901
346.158797	4059839	21.28	316415.7	0.00709784140698307
347.040954	2723831	13.52	292861.6	0.00476209043201568
347.044209	32392184	185.71	292617.4	0.0566314538231231
347.053895	3033083.8	15.32	318690.4	0.00530275899770645
347.061999	35537920	203.96	289218.3	0.0621311633525496
347.077253	4028420	21.09	310722.7	0.00704291137671191
347.080568	60769284	350.4	297158	0.106243311680072
347.087103	3123719.5	15.84	300508.3	0.00546121794753448
347.090316	4683784.5	24.9	305806.4	0.00818868914887646
347.098326	61424652	354.2	291924.6	0.107389095571308
347.109586	2810383.5	14.02	266188.3	0.00491341069825724
347.113678	2872849	14.39	296172.1	0.00502261951476645
347.117004	33555476	192.46	298210.5	0.0586652443566916
347.126768	3353621.5	17.18	304497.2	0.00586315702323384
347.134766	15926296	90.14	289761.9	0.0278440409111467
347.153381	4559903	24.18	301087.1	0.00797210636314058
347.171241	3639333.5	18.83	308049	0.00636266906399998
348.039511	3861852	20.12	298234.4	0.0067516995213949
348.047609	4175199	21.94	309650.9	0.00729952600203956
348.065369	4055397.5	21.25	300574.6	0.00709007630531053
348.072599	3281256	16.75	331497.7	0.00573663997604625
348.075951	8019305	44.25	285542.2	0.0140202000828669
348.084006	7667052	42.21	282077.8	0.0134043540039623
348.093642	4903279.5	26.17	309691.9	0.00857243360268996
348.101738	7363954.5	40.45	298543.5	0.0128744467869882
348.108768	1687925	7.51	340282.3	0.00295100962301261
348.112341	2062710.3	9.68	320545.4	0.00360624906011063
348.120421	5499257	29.63	289858.8	0.00961438471876384
348.130131	2562428.8	12.58	298824.2	0.00447990997650053
348.13809	1992575.5	9.27	340643.9	0.00348363195940528
349.02351	6095551.5	33.08	294534.6	0.0106568900478807
349.05646	6944459.5	38.01	309996.9	0.0121410411073486
349.059821	103040720	595.73	296567.4	0.18014672232602
349.077657	9850579	54.88	283342.3	0.0172218276411843
349.092905	9373401	52.11	310304.8	0.016387574419098
349.096233	84690648	489.23	297609.8	0.148065178978434
349.105944	4223709.5	22.22	287093.7	0.00738433720651675
349.113933	4751072.5	25.28	274892.8	0.0083063291716934
349.123612	1875940	8.6	283379.6	0.00327971739988108
349.129295	4663014	24.77	310613.3	0.00815237595642136
349.132638	29230824	167.36	289496.4	0.0511044287587351
349.142303	2315498.8	11.15	308702.3	0.00404820074403433
349.165771	1808115.3	8.2	340982.2	0.00316113906116464
349.169136	3478772.5	17.9	281134.6	0.00608195928360065
350.051888	4352055	22.96	292441	0.00760872443081306
350.055171	10195000	56.87	297160.6	0.0178239809864855
350.063222	10707003	59.85	280949.6	0.0187191189695187
350.088183	5109828	27.36	320593.6	0.00893354361120268
350.091495	6443077.5	35.1	301543.1	0.0112644718837129
350.099653	10059848	56.09	296192.6	0.0175876939165213
350.124611	2202193.5	10.49	322695.5	0.00385010839358136
350.127899	1692242.8	7.53	364337.1	0.00295855845921697
350.135981	3931221.8	20.52	303937.5	0.00687297916791146
351.035789	10731937	59.99	298499.8	0.0187627112345425
351.039122	16550307	93.76	283324.6	0.0289350031670915
351.072182	22919598	130.72	290863.4	0.0400704736606073
351.075508	140380592	812.43	297521.6	0.245428249404569
351.1085	27625916	158.04	288740.6	0.0482985582656445
351.111846	59361724	342.22	292837.2	0.103782465904953
351.119665	3094464.5	15.66	291870.1	0.00541007125172677
351.144941	8899018	49.35	280019.9	0.0155582077126427
351.148305	15010251	84.82	286651.7	0.0262425138230873
351.181338	2278359.3	10.93	322184.7	0.00398326952855149
352.031055	1812243.4	8.22	299346.1	0.00316835624369631
352.042574	2060055.8	9.66	344127.7	0.00360160818149085
352.067408	8796961	48.76	292172.1	0.015379780834022
352.070809	4165410.3	21.88	321525.9	0.00728241235783334
352.075616	3435300	17.64	325694.4	0.00600595604540203
352.078907	15473445	87.51	283021.6	0.0270523187322638
352.103795	8405807	46.49	285798.5	0.0146959238983881
352.107204	3633967.8	18.79	284876.4	0.0063532881778029
352.111945	4400945.5	23.24	308870.2	0.00769419999161932
352.115266	8366899	46.26	282823.5	0.0146279008035159
352.140189	2071868.1	9.73	291024.9	0.00362225969797998
352.148337	1610047.3	7.05	349353.5	0.00281485556278002
352.151627	2867008.5	14.34	310539.3	0.00501240853281926
353.051457	32795794	184.43	287033.7	0.0573370876599015
353.054847	27970708	156.96	286338.1	0.0489013602325197
353.071457	4312217.5	22.29	305954.5	0.00753907628539383
353.087793	74828960	423.7	290846.6	0.130823929404461
353.091144	63802528	360.93	287767.8	0.111546350756421
353.099054	7806116	42.18	294494.6	0.0136474804475037
353.12421	54004908	305.16	288972.3	0.0944171116595291
353.127575	21400750	119.56	289686.3	0.0374150623929897
353.135481	2616497.8	12.64	269569.1	0.00457443914059648
353.16055	12182715	67.09	277206.1	0.0212991153039502
353.163944	4330684.5	22.4	296776.4	0.00757136225468048
353.196937	2541256.8	12.21	341253.1	0.00444289483913458
354.046685	4166154.3	21.46	284146.6	0.00728371309759341
354.049946	2415627.5	11.49	310297.9	0.0042232563639462
354.054785	4773389.5	24.91	300555.8	0.0083453461195772
354.058085	3601934.5	18.24	301326	0.00629728416307663
354.083016	22232600	124.3	286012.1	0.0388693908465069
354.086479	3168281.5	15.78	294091.8	0.00553912596526079
354.091121	11578907	63.65	286713.5	0.0202434740767321
354.094449	9326108	50.83	288350.5	0.016304891777333
354.119455	10157606	55.56	285810.7	0.0177586048270928
354.127565	8803881	47.86	280164.2	0.0153918791124356
354.130898	3844650.3	19.63	294618.1	0.00672162568385344
354.155943	1743411.8	7.67	357012	0.00304801753553845
354.163809	2305590.8	10.87	328233.4	0.00403087852690691
355.009541	2740089	13.34	303946.5	0.00479051439306308
355.012757	2093434.3	9.66	282878.7	0.00365996401762203
355.030684	5947265	31.59	291008.8	0.0103976398510633
355.03402	10205058	55.83	288645.5	0.0178415654495323
355.067073	130060176	738.09	293929.7	0.227385002856592
355.070448	22564752	126.19	280688.1	0.0394500942239098
355.078347	6754195.5	36.19	292486.3	0.0118084013899957
355.103414	139169696	789.95	292025.8	0.243311232506029
355.1068	9269150	50.5	273369.4	0.01620531175683
355.114679	9516961	51.91	276353.8	0.016638561246996
355.139876	58412972	330.25	286634.3	0.102123756968329
355.176211	9732025	53.14	275544	0.0170145589563513
356.062303	14397709	79.69	290426	0.0251716028901375
356.070381	17019152	94.62	281478.6	0.0297546877542037
356.073681	3955985.3	20.26	286002.9	0.00691627334674018
356.098741	36417820	205.04	285335.5	0.0636694979155715
356.106841	18157854	101.1	280841.3	0.0317454874400569
356.109977	2981663.3	14.71	287882	0.00521286022239349
356.118165	1897250.5	8.54	318816.6	0.00331697467764592
356.135061	9156905	49.86	277147.9	0.0160090731353658
356.143171	9218348	50.21	274378.4	0.0161164943088579
356.171499	2040119	9.35	323792.3	0.0035667525518556
356.179581	1836858.1	8.19	352653.1	0.00321139027457302
357.013235	2438268.3	11.61	328439	0.00426283941335462
357.028475	4893314	25.59	279146.6	0.00855501085796011
357.046298	33075850	186.02	278724.7	0.0578267112812013
357.049702	9589386	52.32	280258.8	0.0167651823183983
357.06483	4525712	23.5	324015.3	0.00791233002827948
357.071304	2177170.8	10.13	322557.6	0.00380636105380397
357.082647	221123216	1256.45	286813.4	0.386591073825849
357.093891	11178652	61.37	266886.3	0.019543705807017
357.102288	4132510.8	21.26	378286.3	0.00722489396033801
357.1076	2078368.9	9.57	329131.4	0.00363362508646423
357.119047	113676968	644.83	286382.6	0.198742139895372
357.130338	6731433.5	36.05	274504.5	0.0117686064458844
357.138629	1643180.9	7.09	382375.4	0.00287278323874018
357.155457	35230388	198.28	278809.9	0.0615935032720458
357.191852	6243009.5	33.27	309525	0.01091469177307
358.020308	2212355.8	10.33	307577.6	0.00386787520495742
358.023752	2397189	11.38	276466.2	0.00419102022138423
358.041703	1715724	7.5	293476.8	0.00299961078509631
358.049747	4772879	24.9	300629.5	0.00834445360929828
358.060193	2396179.3	11.37	318842.5	0.00418925495668565
358.077932	39138332	220.52	282842	0.0684257857195446
358.086036	29701150	166.8	281514.2	0.0519267025872245
358.089284	2064414.6	9.48	286471.4	0.0036092286982465
358.096203	1639969.3	7.07	370316.7	0.00286716837877587
358.114388	25916456	145.26	281979.8	0.0453098988701411
358.122508	17216556	95.74	280440.5	0.0300998103773186
358.125648	2163244.8	10.05	297693.8	0.0037820141426497
358.150751	3640374.5	18.45	286291.6	0.0063644890506804
358.158836	6716473.5	35.96	294780.9	0.0117424517861926
359.007917	2430853.8	11.57	289289.2	0.00424987659756018
359.02556	1634700.8	7.04	348568.5	0.00285795742793454
359.028951	2576782	12.4	304004.2	0.00450500376403316
359.044239	11466132	63	273661.8	0.0200463088530194
359.054143	2145176	9.94	190580.8	0.00375042434886366
359.061963	86316440	489.08	283843.5	0.150907561096726
359.073266	4262303.5	21.99	276635.8	0.00745181133326441
359.080552	17200546	95.64	311431.5	0.0300718199961912
359.08706	3165604.8	15.75	281416.2	0.00553444627424495
359.089323	2574757.8	12.39	279229.7	0.00450146484276658
359.098375	187766192	1066.57	290767.9	0.328272784317095
359.109602	9639342	52.6	267592.8	0.0168525206993851
359.116935	17073584	94.92	302541.7	0.0298498515534245
359.118326	2536881.3	12.17	565540.7	0.00443524512566657
359.126775	2020788.5	9.23	340404.5	0.00353295692022644
359.134713	50591160	285.71	283452.8	0.0884488351078221
359.14602	2557884	12.29	302311.5	0.00447196427480486
359.153257	1895358.9	8.52	398174.3	0.00331366758177205
359.171155	13166022	72.68	269850.6	0.0230182369588671
359.207457	1774036.1	7.83	345391.8	0.00310155818692878
360.039536	2973979.5	14.66	285972.6	0.00519942658775848
360.047581	1963806.6	8.91	273800.4	0.00343333511520694
360.057061	2740514.3	13.33	313638.6	0.0047912579476598
360.065311	11132710	61.1	277614	0.0194633851268325
360.075831	4260649.5	21.98	298323	0.00744891963492683
360.083911	2603309	12.55	279568.3	0.00455138108072061
360.093638	15525681	86.11	275933.8	0.027143643251225
360.101723	22013748	123.04	280890.6	0.0384867705535344
360.105112	1899317.3	8.54	231281.4	0.0033205880767536
360.120322	3107643.3	15.42	309647.8	0.00543311182854135
360.129968	9037631	49.17	282676.6	0.0158005456701199
360.138062	8478530	45.99	276816.3	0.0148230659650169
360.174363	2067280.6	9.5	295952.7	0.00361423934361259
361.023505	4002976.3	20.51	294472.7	0.00699842800005416
361.041269	4693159.5	24.44	280529.3	0.00820507951883706
361.056609	2597549.3	12.51	320369.7	0.00454131136190866
361.059821	46880944	264.59	279458.1	0.081962241734624
361.069512	3030194.5	14.97	260700	0.00529770761680755
361.077586	52762804	298.07	280557.6	0.0922455336233116
361.088892	3966138.3	20.3	275220.2	0.00693402389886925
361.092957	3056827.8	15.13	287037.3	0.00534427077843652
361.096241	46143676	260.39	283435	0.0806732715714122
361.102613	3009727.5	14.86	298431.9	0.00526192503526264
361.10597	4524225	23.48	297942.2	0.00790973029706546
361.114012	43014340	242.58	279500	0.0752022342625035
361.125122	2452680.5	11.69	236493.2	0.00428803635094887
361.132597	27842764	156.22	287297.2	0.0486776749531342
361.142351	2193103.3	10.21	278874.4	0.00383421594120634
361.150402	10901715	59.78	272566.3	0.019059535152534
361.169232	2053594	9.42	239979.5	0.00359031097694563
361.186844	2436833	11.6	314897	0.00426033006956748
362.017523	1653802.9	7.14	177895.6	0.00289135374644381
362.055173	7260730	39.05	283742.3	0.0126939787609617
362.063272	6389309	34.09	273049.2	0.0111704680856087
362.072913	3028033	14.96	293890.4	0.00529392865310943
362.080955	6966852	37.38	262567.8	0.0121801900523451
362.088027	1886791	8.46	342562	0.00329868826968828
362.091531	6147656.5	32.72	287831.1	0.010747985538739
362.09965	7799371.5	42.12	285117.8	0.0136356889968158
362.109348	6024783.5	32.02	279189.9	0.0105331659197343
362.11743	6669906.5	35.69	271859.9	0.0116610384146774
362.136093	4729434	24.65	285821.7	0.00826849844951821
362.153702	1873505.1	8.39	280739.3	0.00327546044928726
363.035715	3815360.8	19.44	264796.3	0.00667041867148427
363.039148	18602946	103.62	278617.9	0.0325236445116838
363.072215	7742415.5	41.79	282107.4	0.013536112472925
363.075557	117218256	664.97	285886.3	0.204933395410789
363.085282	4185044.8	21.54	264446.7	0.00731673947452575
363.093264	10865624	59.57	262161.2	0.0189964370360275
363.108542	9147358	49.79	275918.3	0.015992382056751
363.111862	63167456	357.29	280612	0.110436050486382
363.121652	3697123.3	18.77	270986.3	0.0064637033255412
363.12967	4626406.5	24.06	287286.1	0.00808837483979921
363.144961	4484076.5	23.25	285715.9	0.00783953842844007
363.148324	22653934	126.68	273043.8	0.039606011661118
364.034492	1782608.8	7.87	332148.3	0.00311654589088198
364.042582	2086227.9	9.59	333372.3	0.00364736502433306
364.06737	4123997.8	21.19	274353.7	0.00721001063026072
364.070735	13012319	71.79	282663.6	0.0227495170619013
364.078842	13876578	76.71	276655.7	0.0242605063687575
364.088501	2051686.4	9.4	270295.8	0.0035869759081737
364.103809	3479916.5	17.53	310139.5	0.00608395934581238
364.107168	4696430	24.45	276047.9	0.00821079735403238
364.115307	10026353	54.79	264618.7	0.017529134402726
364.151583	4015487.8	20.58	290855.9	0.00702030193218877
365.018503	2989276	14.44	281650.1	0.00522616955246272
365.051376	15171305	82.39	274474.7	0.0265240855184083
365.054727	47791852	264.34	277608.2	0.083554787774098
365.087859	27336440	150.24	277844.7	0.0477924656006083
365.091151	143761152	799.65	285227.5	0.251338503172462
365.098961	4006652.3	20.11	264181.6	0.00700485477338484
365.107997	2615552	12.35	189371.4	0.00457278559265955
365.124162	23949062	131.35	274117.3	0.0418702918815265
365.127504	49020680	271.2	280005.8	0.0857031552981452
365.137254	1994507.8	8.89	264784.1	0.0034870102113386
365.144093	1808910.5	7.85	221165.4	0.00316252931419853
365.160633	6696725	35.12	296878.6	0.0117079253626015
365.16396	9047831	48.23	280679.4	0.015818378392637
365.197036	2038563.9	9.13	307923.3	0.00356403376099419
366.046667	2880122.3	13.83	299302.3	0.00503533546973545
366.050079	3525755.8	17.43	288910.9	0.00616410047495743
366.054752	1951357.5	8.64	282449.7	0.00341157027737478
366.058153	6265983	32.71	278795.3	0.0109548564839276
366.08307	10604681	56.91	286002.4	0.0185402287897738
366.086444	6225034.5	32.48	276918.6	0.0108832659703989
366.09106	3554444.3	17.59	298362.7	0.00621425675534299
366.094533	16470158	89.63	267027.4	0.0287948781791478
366.119494	6333591.5	33.09	279694	0.0110730568388589
366.122985	1808537.1	7.85	310800.5	0.00316187649668991
366.127608	3802267	18.97	256751.5	0.00664752670069066
366.130946	8161436.5	43.28	275079.6	0.0142686894554594
366.167113	1661611	7.03	271234.9	0.00290500469553067
367.030684	5778952	29.99	276170.6	0.010103377201551
367.034047	10330633	55.38	270873.8	0.0180611089916979
367.067123	58843672	325.98	279990.2	0.102876752418145
367.070481	55910936	309.63	279353.5	0.0977494320942235
367.078243	4743707	24.22	285441.9	0.00829345202289929
367.087179	4239903	21.41	259425.6	0.00741264840181882
367.103447	72507944	402.2	281521	0.126766082905852
367.106806	63971880	354.59	277900.7	0.111842429896001
367.114623	7100970	37.37	279813	0.0124146693737719
367.139903	38314548	211.47	276460.8	0.066985559103265
367.143267	19104310	104.32	266432	0.0334001822658092
367.176228	8002115	42.39	294920.7	0.0139901467005072
368.062389	11621290	62.58	277155.4	0.0203175725354031
368.065769	4214699	21.27	277158	0.00736858409414021
368.070485	8975277	47.82	284884.3	0.0156915317897441
368.073777	7566254.5	39.96	263474.4	0.0132281291169113
368.098678	20755384	113.53	273476	0.0362867650596572
368.102022	2569658	12.09	313812.5	0.00449254883116924
368.106787	10478524	56.2	276980.3	0.0183196677334411
368.110117	8733629	46.47	268106.4	0.0152690571102519
368.135119	7001031.5	36.81	290786	0.0122399462816857
368.143253	6257610.5	32.66	272496.8	0.0109402187908614
368.146545	2802124	13.39	286272.6	0.00489897056378369
368.17955	2341337.3	10.82	290362.4	0.00409337435195187
369.013299	2618155.8	12.36	266051.4	0.00457733783215858
369.032075	1990963.5	8.86	296411.3	0.00348081368992512
369.046306	27272506	149.88	267813	0.0476806893965485
369.04967	18285882	99.75	268204.7	0.0319693195771572
369.066475	1701185.4	7.24	358316.9	0.00297419286160733
369.082717	150938944	839.68	282822	0.263887480919686
369.086061	24917322	136.74	271786.5	0.0435631067741184
369.093972	11107661	59.71	270398.5	0.0194195918066039
369.119029	93971800	521.92	279212.6	0.164291473905426
369.122379	8938840	47.61	267092.9	0.0156278287593169
369.130354	6460763.5	33.79	281564	0.0112953924259127
369.155498	34735460	191.51	271238.4	0.0607282176161675
369.191832	5430644.5	28.04	283993.7	0.00949442906447887
370.041781	1734349.9	7.43	324029.6	0.00303217456022688
370.045045	2770639.3	13.21	246532.3	0.00484392566979986
370.049562	3421393	16.84	272496	0.00598164235206421
370.053091	2527442.5	11.85	250543.7	0.00441874321377493
370.077945	26429148	145.17	272717.7	0.0462062414360973
370.08607	19605216	107.11	268567.5	0.0342759192957275
370.089313	3923681.3	19.64	280796.1	0.00685979606554475
370.114358	23160556	126.94	269370	0.0404917420088703
370.122452	13977327	75.72	286029.7	0.0244366464629613
370.125722	2339568	10.8	285150.8	0.0040902810739176
370.150768	4156154.3	20.93	271969.7	0.00726623003630211
370.158826	6020861.5	31.33	276444.3	0.0105263090630959
371.025646	2531934.5	11.87	273214.8	0.00442659660490698
371.0289	10840160	58.21	269251.8	0.0189519181687553
371.044264	4152934	20.91	243307.7	0.00726059996607447
371.061985	81619056	453.01	275882.5	0.142695095858646
371.065345	10670191	57.27	275680.1	0.0186547603242932
371.073208	3914865.8	19.59	297334.3	0.0068443838728634
371.09675	7850107.5	41.54	673496.8	0.0137243910565834
371.098281	186460288	1037.81	281775.5	0.325989664349839
371.109583	13326465	72.08	271676.1	0.0232987404391432
371.13477	67676296	375.24	275526.9	0.11831888309365
371.145977	3467407.5	17.09	267975.4	0.00606208978444309
371.171115	20351130	111.27	268187.2	0.0355800053137317
371.207583	3329192.5	16.32	273147.6	0.00582044765280531
372.03954	2243579.5	10.26	289299.8	0.00392246379104156
372.057175	7258626.5	38.23	258732.4	0.0126903011990191
372.060486	1775620	7.65	350009.9	0.00310432732900671
372.065314	11594246	62.42	274789.8	0.0202702913444469
372.068255	1886471.3	8.27	288648.8	0.00329812933621879
372.075668	1859594.3	8.12	341667.3	0.00325114011238615
372.093651	37349904	206.08	273598.3	0.065299066085636
372.101755	24279572	133.18	272602	0.0424481245402654
372.104925	1868310.1	8.17	333128.8	0.00326637799894643
372.129977	15444512	83.89	275040.6	0.0270017349910297
372.138099	11110948	59.72	279383	0.0194253384888503
372.141211	1967141	8.72	311154.8	0.00343916466716391
372.166413	2341423.3	10.81	267938.4	0.00409352470627898
372.174512	3626034.5	17.97	244690.7	0.00633941834078867
373.020124	4543371.5	23.09	286718	0.00794320424036686
373.023513	3058572.8	14.8	285404.3	0.00534732157263185
373.041239	11115412	59.75	276736.8	0.0194331429274108
373.044582	4706197	24	290759.6	0.0082278730599956
373.059904	14240667	77.18	279236.4	0.0248970453990065
373.066336	1748382	7.5	256579.3	0.00305670696666145
373.069752	2619807.5	12.36	192106	0.00458022550939207
373.07766	119548832	664.58	276558.7	0.209007955715993
373.088893	8657831	46.04	277802.6	0.0151365390022761
373.096129	12282794	66.26	308343.9	0.0214740840330474
373.113971	116239280	646.12	276380.7	0.203221845669717
373.125234	8080310	42.82	283314.5	0.0141268554982745
373.13248	6185913	32.25	288802.3	0.0108148696121681
373.15048	28437440	156.37	271975.6	0.049717350648781
373.186794	7504847	39.61	288620.9	0.0131207700082867
374.015347	3395873	16.68	261732.2	0.0059370255796488
374.055263	3991857.3	20.01	251550.3	0.00697898858420435
374.063169	2362164.5	10.92	260489.7	0.0041297866733645
374.07291	10073401	53.93	269505	0.0176113887094894
374.080975	15400252	83.64	268736.3	0.0269243549617543
374.091395	2934080	14.11	307388.2	0.00512967004735924
374.099466	2929987.3	14.09	297612.9	0.00512251475486454
374.109265	15678791	85.2	274072.7	0.0274113264026562
374.117403	16006475	87.02	268376.9	0.0279842183482742
