Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,test_peaks
358.101393267613,10,19,12,1,1,0,0,0,CHON,Other,358.094116800733,-0.102997038190251,1,2849015.8
358.104562312089,14,16,0,8,0,0,2,0,CHNP,UnsatHC,358.097285845209,0.0830221052586571,1,2178553.5
358.116375477882,11,19,2,8,0,1,1,0,CHONSP,Lipid,358.109099011002,-0.474479153756969,1,2576127.8
358.122504563901,12,21,3,5,1,0,2,0,CHONP,Lipid,358.115228097021,0.24943697352805,1,2934019
358.129686664699,11,22,11,2,0,0,0,0,CHON,Carb,358.122410197819,-0.141398911637107,2,3984647
358.137759778002,11,23,11,1,1,0,0,0,CHON,Carb,358.130483311122,-0.0499447063417818,1,3324171.3
358.140848821355,20,23,4,0,0,0,1,0,CHOP,Lignin,358.133572354475,-0.493161738607545,2,2259212.8
358.158969075665,13,25,2,5,1,0,2,0,CHONP,Lipid,358.151692608785,0.0288193938377777,1,2862358.5
358.987205789907,11,10,5,3,0,2,1,0,CHONSP,Lignin,358.979929323027,0.0529669538773803,1,6995665
359.077258785981,15,15,2,5,0,0,2,0,CHONP,Lignin,359.069982319101,0.321532303547544,2,13065986
359.088654773312,14,15,1,7,0,0,2,0,CHONP,UnsatHC,359.081378306432,-0.131297347022538,1,4099847.8
359.090216278823,11,25,2,3,0,4,0,0,CHONS,Lipid,359.082939811943,0.0557262823058327,2,4160264.5
359.098388157661,12,19,4,5,0,0,2,0,CHONP,Protein,359.091111690781,0.321515948611508,2,3425037
359.101488168705,15,22,5,0,1,2,0,0,CHOS,Lignin,359.094211701825,0.0232047054366971,2,2405134.5
359.106004727846,14,23,2,3,0,1,2,0,CHONSP,Lipid,359.098728260966,-0.299507787948575,2,2139921
359.113644290696,11,21,12,1,0,0,0,0,CHON,Other,359.106367823816,0.0203858376661849,2,37039892
359.125033532518,10,21,11,3,0,0,0,0,CHON,Other,359.117757065638,-0.413604827475335,2,4936475.5
359.126724520361,12,29,1,3,0,4,0,0,CHONS,Lipid,359.119448053481,-0.286046554833989,2,5313308
359.134773662375,13,23,3,5,0,0,2,0,CHONP,Lipid,359.127497195495,0.321487788100173,2,6765344.5
359.145335600631,20,17,2,5,0,0,0,0,CHON,UnsatHC,359.138059133751,0.461332752885703,1,2246950.3
359.150029795411,12,25,11,1,0,0,0,0,CHON,Carb,359.142753328531,0.0203881863151967,2,28315432
359.163075267789,20,25,3,1,0,1,0,0,CHONS,Lignin,359.155798800909,-0.791959672275657,1,3048239.8
359.17115916709,14,27,2,5,0,0,2,0,CHONP,Lipid,359.16388270021,0.321459632977971,2,20606772
359.186554763172,13,29,10,1,0,0,0,0,CHON,Other,359.179278296292,-0.367892025639574,1,3245884.3
359.199470323892,0,0,0,0,0,0,0,0,,None,359.192193857012,0,0,3179331.3
359.207544671805,15,31,1,5,0,0,2,0,CHONP,Lipid,359.200268204925,0.321431482768515,1,4455239.5
360.07247258329,14,14,2,6,0,0,2,0,CHONP,Lignin,360.06519611641,0.418336433352004,1,2503450.8
360.083722448641,18,17,6,0,0,0,1,0,CHOP,Lignin,360.076445981761,-0.475436432053948,2,2029600.9
360.108914147122,10,20,12,2,0,0,0,0,CHON,Other,360.101637680242,-0.0376633718069644,2,8941871
360.116988050486,10,21,12,1,1,0,0,0,CHON,Other,360.109711583606,0.0510919139811495,1,6137139
360.12007401355,19,21,5,0,0,0,1,0,CHOP,Lignin,360.11279754667,-0.38113632934064,2,2543412.8
360.145277711888,11,24,11,2,0,0,0,0,CHON,Carb,360.138001245008,0.023265782804749,2,4312386.5
360.153477613743,11,25,11,1,1,0,0,0,CHON,Carb,360.146201146863,-0.237843028315904,1,5394759
360.174533361728,13,27,2,5,1,0,2,0,CHONP,Lipid,360.167256894848,0.266820068977943,0,3449682.3
360.239164588159,15,34,0,6,0,0,2,0,CHNP,Lipid,360.231888121279,0.360937842666491,1,1835637.3
361.056524764294,14,13,3,5,0,0,2,0,CHONP,Lignin,361.049248297414,0.315835544990422,2,3214131
361.092908762722,15,17,2,5,0,0,2,0,CHONP,Lignin,361.085632295842,0.319979660420171,2,36844360
361.104208565483,14,17,1,7,0,0,2,0,CHONP,UnsatHC,361.096932098603,0.136045455806431,1,6464333
361.105833667498,18,19,5,1,0,1,0,0,CHONS,Lignin,361.098557200618,-0.453574279755947,3,3302222
361.112145296036,9,20,12,2,1,0,0,0,CHON,Other,361.104868829156,0.304970255540859,1,1766737.4
361.12929426745,11,23,12,1,0,0,0,0,CHON,Other,361.12201780057,0.0205142012838427,2,69284696
361.14059056815,10,23,11,3,0,0,0,0,CHON,Other,361.13331410127,-0.153694683287624,2,3706209
361.1423881621,13,26,1,5,0,0,3,0,CHONP,Lipid,361.13511169522,-0.253873182980612,1,4529506
361.150554946871,13,25,3,5,0,0,2,0,CHONP,Lipid,361.143278479991,-0.0436535627450234,2,2692966.5
361.165679772179,12,27,11,1,0,0,0,0,CHON,Other,361.158403305299,0.0205164858038274,2,29713262
361.202172770603,0,0,0,0,0,0,0,0,,None,361.194896303723,0,0,2793858.8
362.088213835229,14,16,2,6,0,0,2,0,CHONP,Lignin,362.080937368349,0.164163989732864,2,7287146.5
362.096325910531,14,17,2,5,1,0,2,0,CHONP,Lignin,362.089049443651,0.147008172355719,1,7864687
362.099468939706,18,19,6,0,0,0,1,0,CHOP,Lignin,362.092192472826,-0.739094440439366,1,4056432.8
362.124544172472,10,22,12,2,0,0,0,0,CHON,Other,362.117267705592,0.0178842832150888,2,9694591
362.13259224718,10,23,12,1,1,0,0,0,CHON,Other,362.1253157803,0.177469503389689,1,13106563
362.135790276866,19,23,5,0,0,0,1,0,CHOP,Lignin,362.128513809986,-0.561820399605117,1,2075268.9
362.160881509781,11,26,11,2,0,0,0,0,CHON,Other,362.153605042901,0.150889562713175,2,3181970.8
362.169048585593,11,27,11,1,1,0,0,0,CHON,Other,362.161772118713,-0.0181297805498309,0,5490071
363.072173235484,14,15,3,5,0,0,2,0,CHONP,Lignin,363.064896768604,0.318469773876206,2,15474573
363.083546328662,13,15,2,7,0,0,2,0,CHONP,Lignin,363.076269861782,-0.0663212775838905,2,4415379.5
363.108558740226,15,19,2,5,0,0,2,0,CHONP,Lignin,363.101282273346,0.318442152129439,2,104085408
363.119782194405,14,19,1,7,0,0,2,0,CHONP,UnsatHC,363.112505727525,0.345790555807662,1,9334696
363.144944244968,11,25,12,1,0,0,0,0,CHON,Other,363.137667778088,0.0206390370197512,2,98006968
363.156360364671,10,25,11,3,0,0,0,0,CHON,Other,363.149083897791,-0.48254724744961,2,2279356
363.158071281822,13,28,1,5,0,0,3,0,CHONP,Lipid,363.150794814942,-0.343488279722399,1,2469821
363.181329749711,17,27,0,5,0,0,2,0,CHNP,Lipid,363.174053282831,0.31838692320529,1,25429962
363.217715254453,0,0,0,0,0,0,0,0,,None,363.210438787573,0,0,1689054.3
363.253844252907,0,0,0,0,0,0,0,0,,None,363.246567786027,0,0,1722610.5
364.06740076555,13,14,3,6,0,0,2,0,CHONP,Lignin,364.06012429867,0.376498883865065,1,2352570.8
364.075505634812,13,15,3,5,1,0,2,0,CHONP,Lignin,364.068229167932,0.379224708524436,1,2704831.5
364.098240268085,18,23,2,0,0,0,3,0,CHOP,UnsatHC,364.090963801205,0.345274414951092,3,1688524.1
364.103878177142,14,18,2,6,0,0,2,0,CHONP,Lignin,364.096601710262,0.124041086845211,2,12835279
364.111926047324,14,19,2,5,1,0,2,0,CHONP,Lignin,364.104649580444,0.283318151562413,0,17775060
364.115184994754,13,18,1,8,0,0,2,0,CHONP,UnsatHC,364.107908527874,-0.0776318608788034,1,2729685.8
364.140181591541,10,24,12,2,0,0,0,0,CHON,Other,364.132905124661,0.0525119777005834,2,10056164
364.148328460126,10,25,12,1,1,0,0,0,CHON,Other,364.141051993246,-0.0600935984295863,0,18549224
364.151519408654,14,22,0,8,0,0,2,0,CHNP,Lipid,364.144242941774,0.0626840234989344,1,2019818.3
364.176621003747,16,26,0,6,0,0,2,0,CHNP,Lipid,364.169344536867,0.201414353787782,1,2049528.4
364.184668873929,16,27,0,5,1,0,2,0,CHNP,Lipid,364.177392407049,0.360657893292564,0,5305853
365.051437708983,13,13,4,5,0,0,2,0,CHONP,Lignin,365.044161242103,0.316974243192217,2,2756071.5
365.087823213739,14,17,3,5,0,0,2,0,CHONP,Lignin,365.080546746859,0.316946883189451,2,55950332
365.099065160206,13,17,2,7,0,0,2,0,CHONP,Lignin,365.091788693326,0.293495984027291,2,7875586.5
365.107286672848,13,18,2,6,1,0,2,0,CHONP,Lignin,365.100010205968,-0.0232675111002329,1,1769991.3
365.124208718494,15,21,2,5,0,0,2,0,CHONP,Lignin,365.116932251614,0.316919527861346,2,185990160
365.135510647213,14,21,1,7,0,0,2,0,CHONP,Lipid,365.128234180333,0.129193699245678,1,7280663
365.137155144699,18,23,5,1,0,1,0,0,CHONS,Lignin,365.129878677819,-0.507035522387876,1,2151448.3
365.143670268538,9,24,12,2,1,0,0,0,CHON,Other,365.136393801658,-0.314178099005308,1,2099228
365.152680079098,14,29,2,3,0,1,2,0,CHONSP,Lipid,365.145403612218,0.458142100355279,1,2293793
365.16059422325,16,25,1,5,0,0,2,0,CHONP,Lipid,365.15331775637,0.316892177517844,1,79723560
365.173687677861,13,30,1,5,0,0,3,0,CHONP,Lipid,365.166411210981,-0.249392819272857,1,1970733
365.196979728006,17,29,0,5,0,0,2,0,CHNP,Lipid,365.189703261126,0.316864831690492,1,13390906
366.083070787261,13,16,3,6,0,0,2,0,CHONP,Lignin,366.075794320381,0.319908391943801,2,5158452.5
366.091245890159,13,17,3,5,1,0,2,0,CHONP,Lignin,366.083969423279,0.130769236507768,1,10260025
366.119520246039,14,20,2,6,0,0,2,0,CHONP,Lignin,366.112243779159,0.145196565867473,2,14556745
366.127543347024,14,21,2,5,1,0,2,0,CHONP,Lignin,366.120266880144,0.371249472871439,0,28696142
366.130512384394,18,23,6,0,0,0,1,0,CHOP,Lignin,366.123235917514,-0.0298714017599907,1,2740047.8
366.138781488475,13,21,1,7,1,0,2,0,CHONP,Lipid,366.131505021595,0.358255990264674,1,1796692.5
366.155876703647,13,29,2,3,1,1,2,0,CHONSP,Lipid,366.148600236767,0.888988056782864,1,6544990
366.164052806558,15,25,1,5,1,0,2,0,CHONP,Lipid,366.156776339678,0.0326874254598498,1,13485667
366.200380263801,16,29,0,5,1,0,2,0,CHNP,Lipid,366.193103796921,0.191204526822869,0,2253431.8
366.964603692301,14,12,1,1,0,2,3,0,CHONSP,UnsatHC,366.957327225421,-0.033526842875823,1,8503344
367.067087687987,13,15,4,5,0,0,2,0,CHONP,Lignin,367.059811221107,0.31546573378896,2,12048491
367.078187711888,13,17,0,7,0,3,0,0,CHNS,UnsatHC,367.070911245008,-0.423876977108106,1,1733745.8
367.082343821045,12,17,12,1,0,0,0,0,CHON,Tannin,367.075067354165,0.0208729365860957,2,2243188.3
367.095430115037,13,25,1,3,0,4,0,0,CHONS,Lipid,367.088153648157,-0.295427557656973,2,3831419.5
367.103473192756,14,19,3,5,0,0,2,0,CHONP,Lignin,367.096196725876,0.315438635750953,2,122945664
367.114712665023,13,19,2,7,0,0,2,0,CHONP,Lignin,367.107436198143,0.298856263782106,2,7343239
367.118729325815,13,21,11,1,0,0,0,0,CHON,Carb,367.111452858935,0.0208750373302794,2,3621001.3
367.122976380481,13,20,2,6,1,0,2,0,CHONP,Lignin,367.115699913601,-0.131125967317783,1,2557579.5
367.128528223055,0,0,0,0,0,0,0,0,,None,367.121251756175,0,0,2766478.8
367.131901089805,15,24,0,5,0,0,3,0,CHNP,Lipid,367.124624622925,-0.461141841416217,1,3963024.8
367.139858697526,15,23,2,5,0,0,2,0,CHONP,Lipid,367.132582230646,0.315411542929339,2,136806544
367.151229418024,14,23,1,7,0,0,2,0,CHONP,Lipid,367.143952951144,-0.0586536808102304,1,2407580
367.168168878564,0,0,0,0,0,0,0,0,,None,367.160892411684,0,0,2854053.8
367.176244202295,16,27,1,5,0,0,2,0,CHONP,Lipid,367.168967735415,0.315384454548491,1,29016234
367.212629707065,17,31,0,5,0,0,2,0,CHNP,Lipid,367.205353240185,0.315357370916688,1,6670527.5
367.231197706284,10,31,0,11,0,0,2,0,CHNP,Other,367.223921239404,-0.022240120876799,1,8356042.5
368.070518992481,12,15,4,5,1,0,2,0,CHONP,Lignin,368.063242525601,0.106851470481674,3,1867954.3
368.098749843957,12,25,1,3,1,4,0,0,CHONS,Lipid,368.091473377077,-0.199241444729575,2,7586498.5
368.106790801653,13,19,3,5,1,0,2,0,CHONP,Lignin,368.099514334773,0.415717002968828,2,19350216
368.135140652503,14,24,0,5,1,0,3,0,CHNP,Lipid,368.127864185623,-0.146746357086743,2,8174296
368.143260609783,14,23,2,5,1,0,2,0,CHONP,Lipid,368.135984142903,0.1866793780738,0,23847644
368.171475461344,15,26,1,6,0,0,2,0,CHONP,Lipid,368.164198994464,0.362646440569043,1,2893549.3
368.179544418893,15,27,1,5,1,0,2,0,CHONP,Lipid,368.172267952013,0.462882737824557,1,5892850
369.061732668631,11,15,13,1,0,0,0,0,CHON,Other,369.054456201751,-0.316017728729828,3,2078454.9
369.07469866809,12,23,2,3,0,4,0,0,CHONS,Lipid,369.06742220121,-0.304668208580922,2,4262142.5
369.082737667755,13,17,4,5,0,0,2,0,CHONP,Lignin,369.075461200875,0.313971632023267,2,24798468
369.093915705644,12,17,3,7,0,0,2,0,CHONP,Lignin,369.086639238764,0.463928025658996,1,2416906
369.097993800819,12,19,12,1,0,0,0,0,CHON,Carb,369.090717333939,0.020987688508724,2,7555340
369.101301024152,14,21,1,5,0,1,2,0,CHONSP,Lipid,369.094024557272,0.486258017013363,1,1850638.3
369.107863670933,15,21,4,3,0,0,2,0,CHONP,Lignin,369.100587204053,0.384702847274614,1,2334482
369.111062313741,13,27,1,3,0,4,0,0,CHONS,Lipid,369.103785846861,-0.245411898153338,2,9055508
369.119123172538,14,21,3,5,0,0,2,0,CHONP,Lipid,369.111846705658,0.313944792284695,2,99058968
369.127331074362,14,20,5,5,0,0,1,0,CHONP,Lignin,369.120054607482,0.408216828884412,2,17229086
369.130380095897,13,21,2,7,0,0,2,0,CHONP,Lipid,369.123103629017,0.250175842282021,2,3975455.3
369.134379305602,13,23,11,1,0,0,0,0,CHON,Carb,369.127102838722,0.0209897295117177,2,6612257.5
369.144181053296,0,0,0,0,0,0,0,0,,None,369.136904586416,0,0,1896231.5
369.147492807254,13,29,3,3,0,1,2,0,CHONSP,Lipid,369.140216340374,0.729214575674041,2,5948713.5
369.155508677321,15,25,2,5,0,0,2,0,CHONP,Lipid,369.148232210441,0.313917957067173,2,54314288
369.170718781884,14,27,10,1,0,0,0,0,CHON,Carb,369.163442315004,0.145675031953411,2,3068215
369.174093252082,15,35,1,1,0,0,4,0,CHONP,Lipid,369.166816785202,0.254642600417821,1,2614073
369.183975771883,14,33,2,3,0,1,2,0,CHONSP,Lipid,369.176699305003,0.465154213748202,1,5620031
369.192067103711,16,29,1,5,0,0,2,0,CHONP,Lipid,369.184790636831,-0.154496698404501,1,8557892
369.228279686888,17,33,0,5,0,0,2,0,CHNP,Lipid,369.221003220008,0.313864300189935,1,9196889
370.086155331859,12,17,4,5,1,0,2,0,CHONP,Lignin,370.078878864979,0.143355712226511,2,4989780
370.093265204204,11,18,12,2,0,0,0,0,CHON,Other,370.085988737324,-0.0396770608411907,2,3497304.3
370.101361058847,11,19,12,1,1,0,0,0,CHON,Carb,370.094084591967,-0.0126288618548118,1,2075229
370.106462967245,11,24,4,4,0,1,2,0,CHONSP,Protein,370.099186500365,0.439042400809792,1,1806688
370.114438824042,12,27,1,3,1,4,0,0,CHONS,Lipid,370.107162357162,-0.303303943736657,2,6484836.5
370.122456680085,13,21,3,5,1,0,2,0,CHONP,Lipid,370.115180213205,0.370725120873312,1,16562026
370.130578534261,13,20,5,5,1,0,1,0,CHONP,Lignin,370.123302067381,0.697224188466589,1,3084142.3
370.15082417076,12,29,3,3,1,1,2,0,CHONSP,Lipid,370.14354770388,0.790657358347312,2,4395898.5
370.158911025565,14,25,2,5,1,0,2,0,CHONP,Lipid,370.151634558685,0.18471299019765,0,10332031
370.195328371709,15,29,1,5,1,0,2,0,CHONP,Lipid,370.188051904829,0.0986849004068592,1,2207636.8
371.00587314581,10,5,11,5,0,0,0,0,CHON,Other,370.99859667893,-0.109567341981693,2,8071543.5
371.054101143817,10,19,6,3,0,1,2,0,CHONSP,AminoSugar,371.046824676937,0.416096171876008,2,1887636.1
371.06200214349,12,15,5,5,0,0,2,0,CHONP,Lignin,371.05472567661,0.312518294123431,2,2527641
371.07725827656,11,17,13,1,0,0,0,0,CHON,Other,371.06998180968,0.0210971535425798,3,10820002
371.080543685138,0,0,0,0,0,0,0,0,,None,371.073267218258,0,0,2767780
371.090379841183,12,25,2,3,0,4,0,0,CHONS,Lipid,371.083103374303,-0.386845968751294,2,11112874
371.098387648287,13,19,4,5,0,0,2,0,CHONP,Lignin,371.091111181407,0.312491703581441,2,24627630
371.101423614752,18,17,4,3,0,1,0,0,CHONS,Lignin,371.094147147872,-0.459204686565877,3,2613680.5
371.108157155453,12,25,4,3,0,3,0,0,CHONS,Protein,371.100880688573,-0.437379918560334,2,3733428.5
371.113643781356,12,21,12,1,0,0,0,0,CHON,Carb,371.106367314476,0.0210991361659607,2,23484856
371.116804153203,11,22,9,3,0,0,1,0,CHONP,Carb,371.109527686323,-0.43613976806678,1,2711993.8
371.124183012551,13,26,7,1,0,1,1,0,CHONSP,Protein,371.116906545671,-0.396508938630563,2,6035902
371.126711509673,13,29,1,3,0,4,0,0,CHONS,Lipid,371.119435042793,-0.241739408962466,2,14113216
371.134773153083,14,23,3,5,0,0,2,0,CHONP,Lipid,371.127496686203,0.312465117334363,2,40307140
371.144258502608,20,21,6,1,0,0,0,0,CHON,Lignin,371.136982035728,-0.254956613056403,2,2055626.1
371.150138099404,13,25,11,1,0,0,0,0,CHON,Carb,371.142861632524,-0.272083162888163,2,13562318
371.163204203371,15,28,0,5,0,0,3,0,CHNP,Lipid,371.155927736491,-0.464176047244275,1,6480341.5
371.17115865788,15,27,2,5,0,0,2,0,CHONP,Lipid,371.163882191,0.312438535687232,2,21875162
371.180845805182,14,33,2,3,0,3,0,0,CHONS,Lipid,371.173569338302,-0.215395730864446,2,1814495.9
371.186393308207,14,29,10,1,0,0,0,0,CHON,Carb,371.179116841327,0.0789801258495413,2,3803619.3
371.189655663642,15,37,1,1,0,0,4,0,CHONP,Lipid,371.182379196762,0.489404262199354,1,2755045.3
371.199440731566,0,0,0,0,0,0,0,0,,None,371.192164264686,0,0,4658667
371.207544162677,16,31,1,5,0,0,2,0,CHONP,Lipid,371.200267695797,0.312411958638696,1,3529200
371.243929667475,17,35,0,5,0,0,2,0,CHNP,Lipid,371.236653200595,0.312385386034283,1,10050054
372.072523802668,15,14,2,6,0,0,2,0,CHONP,Lignin,372.065247335788,0.267181664484013,2,4351991
372.08388195306,14,14,1,8,0,0,2,0,CHONP,UnsatHC,372.07660548618,-0.0681394095853183,1,2373117.8
372.093648082373,11,25,2,3,1,4,0,0,CHONS,Lipid,372.086371615493,-0.153070354116908,2,2451971.8
372.101773189957,12,19,4,5,1,0,2,0,CHONP,Lignin,372.094496723077,0.229132718246056,2,5233672.5
372.108936284802,11,20,12,2,0,0,0,0,CHON,Other,372.101659817922,-0.0959423896295573,2,8270861
372.116930390652,11,21,12,1,1,0,0,0,CHON,Carb,372.109653923772,0.204398159228809,1,4866065.5
372.1201664335,10,22,9,3,1,0,1,0,CHONP,Carb,372.11288996662,-0.454964405983847,2,2800147.8
372.121909456579,12,28,1,4,0,4,0,0,CHONS,Lipid,372.114632989699,-0.103967959696569,2,2276884.8
372.130054564428,12,29,1,3,1,4,0,0,CHONS,Lipid,372.122778097548,-0.209423213137693,2,4699161.5
372.138159671747,13,23,3,5,1,0,2,0,CHONP,Lipid,372.130883204867,0.226488949998412,1,8533023
372.145300766302,12,24,11,2,0,0,0,0,CHON,Carb,372.138024299422,-0.0394356948913457,2,4797475
372.153401873568,12,25,11,1,1,0,0,0,CHON,Carb,372.146125406688,-0.0266510574164491,1,3640359.8
372.166359045133,14,26,2,6,0,0,2,0,CHONP,Lipid,372.159082578253,0.442154323339665,1,1814063.5
372.174498152902,14,27,2,5,1,0,2,0,CHONP,Lipid,372.167221686022,0.352821716457888,0,4553780.5
372.247212115703,16,35,0,5,1,0,2,0,CHNP,Lipid,372.239935648823,0.506013619310109,0,2110560.3
373.002927755232,12,12,5,3,0,2,1,0,CHONSP,Lignin,372.995651288352,-0.141789995780663,1,2960425
373.056522753037,15,13,3,5,0,0,2,0,CHONP,Lignin,373.049246286157,0.311067357491232,2,5339721.5
373.068017232931,11,22,7,1,0,0,3,0,CHONP,AminoSugar,373.060740766051,0.457914839490903,3,3289168.5
373.069640995898,11,23,3,3,0,4,0,0,CHONS,Lipid,373.062364529018,-0.375671285025215,3,3351633.5
373.087366240716,13,14,1,8,1,0,2,0,CHONP,UnsatHC,373.080089773836,-0.414932183486618,3,3639900.3
373.092908257847,11,19,13,1,0,0,0,0,CHON,Other,373.085631790967,0.0212054084667771,3,39538272
373.096090361909,10,20,10,3,0,0,1,0,CHONP,Carb,373.088813895029,-0.491857225197818,1,3058785.5
373.104265458275,10,19,12,3,0,0,0,0,CHON,Other,373.096988991395,-0.310644947906023,2,6672998.5
373.105946853954,12,27,2,3,0,4,0,0,CHONS,Lipid,373.098670387074,-0.16215703510921,2,16584295
373.114037629582,13,21,4,5,0,0,2,0,CHONP,Protein,373.106761162702,0.311025717994345,2,11671148
373.123702139253,12,27,4,3,0,3,0,0,CHONS,Protein,373.116425672373,-0.153388244296181,2,4001394.3
373.129293762657,12,23,12,1,0,0,0,0,CHON,Carb,373.122017295777,0.0212073331079213,2,72437368
373.1407800859,11,23,11,3,0,0,0,0,CHON,Carb,373.13350361902,-0.65666046458791,2,4711036.5
373.142390085209,12,29,4,3,0,1,2,0,CHONSP,Other,373.135113618329,0.767889595065875,2,11081342
373.150423134392,14,25,3,5,0,0,2,0,CHONP,Lipid,373.143146667512,0.310999381597564,2,11923074
373.159996971927,20,23,6,1,0,0,0,0,CHON,Lignin,373.152720505047,-0.490493401508607,3,2454152.3
373.165679267468,13,27,11,1,0,0,0,0,CHON,Carb,373.158402800588,0.0212092564597509,2,19492492
373.17873229663,15,30,0,5,0,0,3,0,CHNP,Lipid,373.17145582975,-0.134819394332116,1,4146835.5
373.186808639203,15,29,2,5,0,0,2,0,CHONP,Lipid,373.179532172323,0.310973049422518,2,41881240
373.215259638038,0,0,0,0,0,0,0,0,,None,373.207983171158,0,0,3020457.8
373.223273637711,16,33,1,5,0,0,2,0,CHONP,Lipid,373.215997170831,0.0979501675497104,1,3442350.5
374.051614778132,15,14,0,6,0,3,0,0,CHNS,UnsatHC,374.044338311252,-0.352259446814807,1,2256551
374.0882146989,15,16,2,6,0,0,2,0,CHONP,Lignin,374.08093823202,0.156589052897928,2,10109117
374.09626168148,10,19,13,1,1,0,0,0,CHON,Other,374.0889852146,0.0249288279039102,1,7184578
374.099415674652,9,20,10,3,1,0,1,0,CHONP,Carb,374.092139207772,-0.411613493491564,1,4960964
374.109304653245,11,27,2,3,1,4,0,0,CHONS,Lipid,374.102028186365,-0.169638387027194,2,3737290.3
374.124507620333,11,22,12,2,0,0,0,0,CHON,Other,374.117231153453,0.115013004056868,2,12660947
374.132614602783,11,23,12,1,1,0,0,0,CHON,Carb,374.125338135903,0.11202287654078,1,13107416
374.135824595834,20,23,5,0,0,0,1,0,CHOP,Lignin,374.128548128954,-0.635530637001586,2,3373274.5
374.145636574594,11,29,4,3,1,1,2,0,CHONSP,Other,374.138360107714,1.05542502053071,1,2749664.5
374.153762557003,13,25,3,5,1,0,2,0,CHONP,Lipid,374.146486090123,0.351366329155853,1,1949925.4
374.160969541401,12,26,11,2,0,0,0,0,CHON,Carb,374.153693074521,-0.08923183611795,2,4763881.5
374.169064523877,12,27,11,1,1,0,0,0,CHON,Carb,374.161788056997,-0.0601456316733318,0,3477742.8
374.190145478241,14,29,2,5,1,0,2,0,CHONP,Lipid,374.182869011361,0.358240715043986,0,8300795.5
374.909970247957,0,0,0,0,0,0,0,0,,None,374.902693781077,0,0,2307252.5
375.072087241377,0,0,0,0,0,0,0,0,,None,375.064810774497,0,0,25658136
375.083496240914,14,15,2,7,0,0,2,0,CHONP,Lignin,375.076219774034,0.0693407479505295,2,6227743
375.085276240842,11,25,3,3,0,4,0,0,CHONS,Lipid,375.077999773962,-0.334142664380606,3,5986080.5
375.10307224012,21,18,0,3,0,1,1,0,CHNSP,UnsatHC,375.09579577324,0.290646179030067,3,5799723
375.108558239898,11,21,13,1,0,0,0,0,CHON,Other,375.101281773018,0.0213104638384207,3,139793200
375.119839019981,10,21,12,3,0,0,0,0,CHON,Other,375.112562553101,-0.105030342588255,2,10761014
375.121584938563,19,21,5,1,0,1,0,0,CHONS,Lignin,375.114308471683,-0.706429684849006,2,10613559
375.144943744722,12,25,12,1,0,0,0,0,CHON,Carb,375.137667277842,0.0213123312792218,2,136975168
375.158027941972,14,28,1,5,0,0,3,0,CHONP,Lipid,375.150751475092,-0.216974620478825,1,8512333
375.166099220038,14,27,3,5,0,0,2,0,CHONP,Lipid,375.158822753158,0.239967279255303,2,3990354
375.181329249546,13,29,11,1,0,0,0,0,CHON,Other,375.174052782666,0.0213141974487302,2,19579740
375.217672248072,12,21,0,15,0,0,0,0,CHN,Lipid,375.210395781192,0.106529317951609,1,2202481.8
376.067447891383,14,14,3,6,0,0,2,0,CHONP,Lignin,376.060171424503,0.239170229016916,2,3912574.3
376.075519834333,12,24,7,0,0,3,0,0,CHOS,AminoSugar,376.068243367453,0.456905495807782,2,5818755
376.098129674534,10,24,5,4,0,3,0,0,CHONS,Other,376.090853207654,0.0764816425251571,2,1926545.1
376.103815634347,15,18,2,6,0,0,2,0,CHONP,Lignin,376.096539167467,0.286377888236204,2,19244436
376.111914577107,10,21,13,1,1,0,0,0,CHON,Other,376.104638110227,0.0172669321005169,1,25175450
376.115084554702,14,18,1,8,0,0,2,0,CHONP,UnsatHC,376.107808087822,0.191896248893862,1,6326683.5
376.124963484881,18,21,5,1,1,1,0,0,CHONS,Lignin,376.117687018001,-0.767579966187414,2,2759073.8
376.140190377263,11,24,12,2,0,0,0,0,CHON,Other,376.132913910383,0.0274786299733124,2,15963563
376.148285320051,11,25,12,1,1,0,0,0,CHON,Carb,376.141008853171,0.0565147880631318,0,23881136
376.151420297894,20,25,5,0,0,0,1,0,CHOP,Lignin,376.144143831014,-0.487600343242009,3,3423154
376.176591119995,12,28,11,2,0,0,0,0,CHON,Other,376.169314653115,-0.0130282152860341,2,2883009.8
376.184701062677,12,29,11,1,1,0,0,0,CHON,Other,376.177424595797,-0.0238685153760234,0,5468614.5
376.906527218865,12,3,0,5,0,5,0,0,CHNS,ConHC,376.899250751985,-0.138444649589913,1,1823110.8
377.051437213037,14,13,4,5,0,0,2,0,CHONP,Lignin,377.044160746157,0.308201412291127,2,6013921
377.087822717875,15,17,3,5,0,0,2,0,CHONP,Lignin,377.080546250995,0.308175551814081,2,106158072
377.099127235079,14,17,2,7,0,0,2,0,CHONP,Lignin,377.091850768199,0.119541435640406,2,13275135
377.124208222712,11,23,13,1,0,0,0,0,CHON,Other,377.116931755832,0.0214123714135113,3,324933632
377.135478439423,10,23,12,3,0,0,0,0,CHON,Other,377.128201972543,-0.0762431520571403,2,14757909
377.16059372755,12,27,12,1,0,0,0,0,CHON,Other,377.15331726067,0.0214141822676165,2,157980704
377.196979232388,18,29,0,5,0,0,2,0,CHNP,Lipid,377.189702765508,0.308097996550872,1,11616316
