mOz	abs_abu	sn	resolution	rel_abu
297.076975	5156215	15.24	692487.121212121	0.00687167310810737
297.090021	12121467	38.42	633454.202558635	0.0161542446959079
297.092544	9638268	30.15	634813.128205128	0.0128448924306554
297.098079	61896060	204.09	634824.955128205	0.0824887036323738
297.111137	40588672	133.17	628141.938689218	0.0540924080699099
297.128956	7458183.5	22.9	672237.457013575	0.00993949999995735
297.134467	91002248	300.97	629522.175847458	0.121278437838398
297.152551	9360783	29.23	1129857.60836502	0.0124750889580688
297.153091	120493456	399.14	632240.619148936	0.160581287106554
297.170834	10708373	33.72	681584.481651376	0.014271018329469
297.932331	7443082.5	22.85	642095.540948276	0.00991937494008194
298.093311	3786431.3	10.68	674419.255656109	0.00504616625565575
298.101425	9129666	28.46	649458.442265795	0.0121670799875882
298.114475	5807814	17.4	632939.437367304	0.00774005724755261
298.129722	7565003	23.25	704798.397163121	0.0100818580446804
298.137814	13846222	44.16	671481.563063063	0.0184528207932145
298.15645	19437268	62.77	643966.414686825	0.0259039919418946
298.174269	2810073.8	7.43	691819.649651972	0.00374497738423574
298.811685	3388844.3	9.35	730590.916870416	0.00451630318826367
298.929836	14542804	46.48	616350.177319588	0.0193811536491935
299.032875	3821814.3	10.79	485442.978896104	0.00509332107941391
299.056228	8501246	26.37	620448.605809129	0.0113295864357102
299.069275	18479106	59.58	644545.851293103	0.0246270521617244
299.077336	16959494	54.52	640422.561027837	0.0226018695587574
299.087059	4443144.5	12.86	555923.901486989	0.00592136607493775
299.092594	2785802.3	7.34	621814.124740125	0.00371263082501673
299.095978	18421772	59.39	639093.97008547	0.0245506433025165
299.10566	61544464	202.92	627055.890985325	0.0820201326402569
299.108185	12632079	40.12	615448.940329218	0.016834735860275
299.113724	47175696	155.1	632375.737843552	0.0628709162747186
299.126796	5983253.5	17.99	724277.956416465	0.00797386497167773
299.148837	4242973	12.19	597103.467065868	0.00565459808454955
299.150106	35018780	114.63	635138.229299363	0.0466694287970397
299.186493	14999594	48	650405.419565217	0.0199899163867932
299.929356	2683685.3	7	763179.022900763	0.00357653978870801
300.07263	3714390.3	10.43	611145.885947047	0.00495015741925518
300.10901	11381091	35.95	648183.606911447	0.0151675477003234
300.117051	6030693.5	18.14	694715.395833333	0.00803708812514372
300.153474	5487986	16.34	667007.72	0.00731382337894555
300.186719	4966781.5	14.6	696488.907192575	0.00661921561986752
300.189904	3004286.5	8.07	796259.692307692	0.00400380409876237
300.809611	7150164.5	21.87	680564.730769231	0.00952900395216142
300.927679	16288382	51.97	649951.79049676	0.0217074804995486
301.035473	8149667.5	25.04	632427.464285714	0.0108610387657936
301.048544	7943848	24.36	635123.510548523	0.0105867437018225
301.066342	5844654.5	17.42	654492.047826087	0.00778915447742748
301.071871	10857136	34	657362.163755458	0.0144692743576954
301.084922	61471412	201.44	627260.254166667	0.0819227764470234
301.09299	14357176	45.58	650308.833693305	0.0191337677400117
301.102708	19954364	64.09	642010.038379531	0.0265931243146738
301.108238	5328573	15.71	617025.077868852	0.00710137412592125
301.121311	76831424	252.26	626031.831600832	0.102393020880315
301.123831	2912194.5	7.71	615795.155419223	0.00388107335152397
301.129371	35080900	114.14	629977.763598326	0.046752215944875
301.144616	3083465.8	8.28	689118.114416476	0.0041093261273296
301.165761	23120594	74.57	639417.751592357	0.0308127500566343
301.20215	30542558	99.12	634109.789473684	0.0407039804316557
302.088263	9518104	29.57	666861.507726269	0.0126847502086257
302.124664	14375973	45.64	625516.902691511	0.0191588184486057
302.132717	6173735.5	18.5	621672.257201646	0.00822771979289417
302.169116	4029492.5	11.41	747943.356435644	0.00537009322760403
302.205508	5585985.5	16.56	682179.476297968	0.007444427034681
302.807478	3997466	11.3	649801.454935622	0.00532741160187726
302.825275	5504288.5	16.29	677461.465324385	0.00733554967446366
302.924726	4808004.5	13.98	683802.993227991	0.00640761396223959
303.051122	19602802	62.93	638002.362105263	0.0261245986342605
303.06419	23317880	75.22	622308.398357289	0.0310756725493554
303.081972	20561278	66.1	643486.140127389	0.0274019568813402
303.087507	16317824	52.06	635403.578616352	0.0217467177694547
303.090885	49380736	161.44	624929.659793814	0.065809566829496
303.100004	7015812	21.29	1110256.42490842	0.00934995275641861
303.100575	78175624	256.7	624949.639175258	0.104184432408329
303.10864	9473415	29.42	661809.257641921	0.0126251933050583
303.118358	27970954	90.61	626277.599173554	0.0372768110736089
303.12389	6861197	20.78	624997.711340206	0.00914389778438777
303.136957	62643600	205.32	625024.653608247	0.0834849480704422
303.145022	20741524	66.7	614898.62474645	0.0276421702143847
303.181412	10153378	31.67	667800.466960352	0.0135313780668667
303.217814	6832559	20.68	697052.445977011	0.00910573200300162
304.054508	3119842.3	8.4	700586.423963134	0.00415780498572031
304.067547	3509991	9.69	595044.123287671	0.0046777550517965
304.085368	3082989.8	8.28	648369.654584222	0.00410869176347947
304.090822	4052207.8	11.48	562090.243992606	0.00540036584349623
304.094253	6373105	19.16	692697.615034169	0.00849341896015675
304.103926	15490805	49.32	630921.008298755	0.0206445518934791
304.121715	5148411	15.11	672835.652654867	0.00686127273943856
304.140317	12218114	38.5	648486.81663113	0.0162830458787289
304.148349	3300613	9	628405.679752066	0.0043987175849668
304.823256	2931712.3	7.77	795883.174934726	0.00390708466823389
304.88194	3116566.3	8.39	670070.197802198	0.00415343906981064
305.030379	7914574	24.26	654571.628755365	0.0105477303250399
305.043441	4260947	12.17	607656.256972112	0.00567855198337749
305.061227	9422938	29.25	628992.220618557	0.0125579227503048
305.066783	18608220	59.64	617544.0951417	0.0247991220233729
305.079844	47849568	156.37	623885.161554192	0.0637689835781004
305.086708	3026787.3	8.09	456033.943198804	0.00403379085111286
305.097623	29249640	94.84	620117.119918699	0.0389809122796124
305.103164	19136618	61.38	621391.372708758	0.0255033165395011
305.116226	98607216	324.29	610232.452	0.131413557125243
305.134008	22085748	71.14	626558.53798768	0.0294336137271305
305.139559	7573623	23.13	643754.343881857	0.0100933458942351
305.142917	30519416	99.04	627866.08436214	0.0406731391538836
305.152613	25084028	81.06	629180.645360825	0.0334294129803766
305.160705	7345279	22.38	643798.955696203	0.00978903249299065
305.188985	7086217.5	21.52	672222.433920705	0.00944378196660726
305.225402	5878935.5	17.52	605605.956349206	0.00783484066891077
306.070121	3103191.8	8.34	636320.417879418	0.00413561491158908
306.08318	7895516.5	24.19	612166.36	0.0105223324488347
306.098416	2984418.5	7.95	732292.861244019	0.00397732607150558
306.100983	4611555.5	13.33	661125.233261339	0.00614580693704484
306.106537	3845093.5	10.79	603760.42800789	0.00512434520323696
306.119571	15112683	47.77	632478.452479339	0.0201406297763866
306.137416	3799025.3	10.58	637786.283333333	0.00506295024374072
306.146283	3479028.8	9.52	735928.564903846	0.0046364918156615
306.155955	4385272.5	12.5	611089.730538922	0.00584424022465564
306.220629	4898321	14.19	661383.647948164	0.00652797850566309
306.861213	2979591.3	7.88	782809.216836735	0.00397089287575492
306.879913	6950670.5	20.94	646062.974736842	0.00926313886410191
307.037974	7774027.5	23.64	621534.360323887	0.0103604244030626
307.046046	10988367	34.21	671873.185995624	0.0146441655392404
307.059087	6971219.5	21	609244.220238095	0.00929052445812747
307.07689	15860571	50.23	610490.83499006	0.0211373379930681
307.082431	33076060	106.82	615395.653306613	0.0440803713623551
307.095494	46867296	152.16	617898.378269618	0.0624599124693032
307.113279	34321256	110.92	613000.556886227	0.0457398405403322
307.118819	30278506	97.63	621698.01417004	0.0403520790800748
307.13188	45679472	148.26	615494.749498998	0.0608769027930262
307.139987	3874675	10.82	649344.581395349	0.00516376838439746
307.149661	9153399	28.18	654903.328358209	0.0121987088893843
307.155214	11584377	36.17	632006.613168724	0.0154384663760292
307.158564	4761466	13.74	676560.713656388	0.00634559223526707
307.168255	12319614	38.59	638603.440748441	0.0164183146408874
307.204654	10816396	33.64	642687.560669456	0.014414980275229
308.08577	4922595.5	14.27	639182.095435685	0.00656032906297359
308.09886	6161640.5	18.34	590227.701149425	0.0082116008206941
308.114105	2729198.5	7.06	648661.27368421	0.00363719510127816
308.116633	4074223.5	11.48	674215.827133479	0.00542970610445241
308.122153	5036273.5	14.64	648678.216842105	0.00671182741119674
308.135245	7335159	22.2	599484.912451362	0.00977554559768973
308.199923	4126480.3	11.65	601952.974609375	0.00549934859361854
308.859171	4219412	11.95	627762.542682927	0.00562319840666565
309.053629	117712480	385.07	604801.622309198	0.15687508827786
309.061702	15910500	50.39	647928.096436059	0.0212038782297756
309.074763	6749801.5	20.27	643905.75625	0.00899544131744173
309.076929	5073514	14.76	696119.20945946	0.00676145771993725
309.092546	15244912	48.2	633386.364754098	0.0203168509897014
309.098079	82568816	269.53	609660.905325444	0.110039226928176
309.111145	38962808	126.17	618222.29	0.0519256237278606
309.119214	10008187	30.98	620721.313253012	0.0133378824329105
309.128926	14937727	47.19	634761.655030801	0.0199074664113404
309.134464	35948160	116.26	610937.675889328	0.0479080108874322
309.147532	33715848	108.93	617060.942115768	0.0449330150155949
309.153113	3795592.3	10.56	688537	0.00505837509437628
309.165278	4555405	13.06	656401.864118896	0.00607097532493076
309.170848	12840591	40.3	642766.835758836	0.0171126192113606
309.174184	3863184.8	10.78	717341.494199536	0.00514845542744225
309.18392	20510356	65.51	630987.591836735	0.0273340932763488
309.201739	4157083.8	11.75	657876.040425532	0.00554013379128077
310.056975	20465648	65.36	620113.95	0.0272745110515352
310.095896	2808320.5	7.31	711229.119266055	0.00374264076629788
310.101441	14063619	44.32	612848.697628458	0.0187425451586033
310.114515	6000648	17.81	606877.720156556	0.00799704657249907
310.13783	6561809	19.65	658466.730360934	0.00874490424581537
310.150884	5547030.5	16.32	706494.041002278	0.0073925118166526
310.187297	3319333	8.99	742074.873205742	0.00442366567587918
310.196882	2842665	7.43	590851.203809524	0.0037884115840511
310.838403	2902827.3	7.62	708060.143507973	0.0038685897106482
310.948418	31643992	102.11	615739.441584158	0.0421718583999241
311.032894	13001082	40.82	619587.438247012	0.0173265051119278
311.040929	3620221	9.98	697401.186098655	0.00482465826019776
311.050682	39340416	127.41	602811.399224806	0.0524288608386107
311.053975	3517314.5	9.64	666068.468950749	0.00468751505947795
311.056228	5963139.5	17.68	652109.492662474	0.00794705910091857
311.069276	13756809	43.31	618427.984095427	0.0183336603416788
311.077344	38652300	125.15	607572.9375	0.0515118105968232
311.090424	6835601	20.55	648105.05	0.00910978606777488
311.092592	5411218	15.87	642753.289256198	0.00721151488305017
311.10821	12364184	38.73	619737.470119522	0.0164777129534923
311.113145	7834010.5	23.83	1341004.93534483	0.0104403635770581
311.11373	100395416	328.14	605279.630350195	0.133796686194127
311.125079	3020191.3	8.01	574031.511070111	0.00402500038061831
311.126791	18442656	58.71	613662.309664694	0.0245784753500921
311.128984	5386656.5	15.79	583731.677298311	0.00717878184165357
311.132354	4076962	11.48	591506.376425856	0.00543335569563636
311.142061	5682598	16.76	545863.264912281	0.00757318223944981
311.144584	11696551	36.53	607704.265625	0.0155879603477175
311.150116	49645992	161.29	607715.0703125	0.0661630727484625
311.163194	8778159	26.94	616164.740594059	0.0116986276055189
311.168744	224422320	735.88	601873.779497099	0.299086989429856
311.18649	6551992	19.62	627392.116935484	0.00873182115775518
311.222873	6302151	18.68	657976.475687104	0.00839885876557358
311.947973	4411117.5	12.5	659509.456659619	0.00587868378286239
312.054047	5234457	15.19	627875.346076459	0.00697594599962267
312.080694	5329700	15.5	657011.987368421	0.00710287607562521
312.10898	3645231.5	10	609587.8515625	0.00485798968262105
312.117085	15356723	48.25	620511.103379722	0.0204658611923192
312.153473	8706882	26.53	581291.383612663	0.0116036369497517
312.172097	41724744	134.38	603814.500967118	0.0556064480025492
312.945471	9757830	29.96	556842.475088968	0.0130042323689922
312.972901	6122641.5	18.09	660280.38185654	0.00815962696399048
313.029916	3770537	10.41	657625.87394958	0.00502498396712004
313.035486	13333675	41.64	611397.43359375	0.0177697508598349
313.048568	7538865	22.71	585137.510280374	0.0100470240062045
313.056589	4833460	13.88	626113.178	0.00644153843490092
313.066315	3777720	10.43	731463.352803738	0.00503455673084993
313.071856	6797498.5	20.29	636324.910569106	0.00905900697407889
313.084931	55880896	180.62	596352.24952381	0.0744723116278403
313.087108	30776512	98.62	615102.373280943	0.0410157702639909
313.092993	38563012	124.05	609130.336575875	0.051392816732433
313.108195	2858185.3	7.43	660565.812236287	0.00380909544384743
313.111625	13323467	41.61	596403.095238095	0.0177561466871835
313.121314	6806734.5	20.32	583093.694599628	0.00907131576508673
313.123821	6404304	19.01	676293.349892009	0.00853499777898021
313.129379	52145364	168.42	601016.082533589	0.0694939787249504
313.132532	2823891.3	7.31	515020.611842105	0.00376339192730101
313.142461	6439127.5	19.12	643003	0.00858140695867504
313.144662	5051608.5	14.59	575633.569852941	0.00673226432220856
313.160216	3309278.8	8.9	636504.504065041	0.00441026647205166
313.164547	9263329	28.35	591993.472589792	0.0123452122886364
313.16576	25234658	80.51	601085.911708253	0.0336301571542084
313.175424	3931877	10.93	592014.034026465	0.00524000132757961
313.202155	7666928	23.13	608159.524271845	0.0102176932031336
313.238543	5167359	14.97	656684.576519916	0.00688652468530435
314.038815	3118154	8.27	605084.421965318	0.00415555499309812
314.088266	9803358	30.11	613453.64453125	0.0130649074054804
314.09047	6722143.5	20.05	635810.668016194	0.00895858157927642
314.096346	4856418	13.95	653006.956340956	0.00647213449639485
314.101266	3573347.8	9.76	699557.385300668	0.0047621904794844
314.115068	3193449.5	8.52	641051.159183674	0.00425590109241933
314.124669	4668013.5	13.34	590459.904135338	0.00622104835353688
314.132725	8524401	25.93	612344.493177388	0.0113604450385454
314.160983	4030588.5	11.25	654502.047916667	0.00537155386369591
314.169096	4981376	14.36	616017.835294118	0.00663866566862931
314.943333	65540036	212.16	602186.105162524	0.0873450201137053
315.007665	3084253	8.16	616453.356164384	0.00411037522653719
315.051126	9633775	29.55	617747.305882353	0.012838904622297
315.054529	2780656.5	7.17	785672.142144638	0.00370577303194959
315.064184	18468852	58.41	620205.086614173	0.0246133866850034
315.072203	5206008	15.09	563635.425760286	0.00693803209800054
315.081982	17727484	55.99	583485.151851852	0.0236253676538321
315.087527	8859646	27.03	608277.079150579	0.0118072250993318
315.100579	327610368	1068.18	594529.394339623	0.436605408370822
315.108645	25604104	81.72	607145.751445087	0.0341225167907049
315.123887	4099085.5	11.48	708143.566292135	0.00546283962134683
315.136943	8546323	26	607200.275529865	0.0113896604257773
315.145026	38391832	123.49	594613.256603774	0.0511646856318784
315.181417	28958758	92.68	603795.818007663	0.038593254663118
315.209752	4369969.5	12.36	584804.734693878	0.00582384595995307
315.217812	9156661	28	641991.470468432	0.0122030561475337
315.942891	9312612	28.5	602944.448473282	0.0124108916029758
316.103932	54088104	174.76	597549.965973535	0.0720830628135783
316.108921	3425193.8	9.27	730043.697459584	0.00456474606383095
316.111978	4246955	11.96	617406.20703125	0.00565990488465709
316.140276	5907895	17.38	590916.403738318	0.00787343491243519
316.148439	5682618.5	16.65	645200.895918367	0.00757320955974168
316.184785	5201353.5	15.07	623638.629191322	0.00693182905905013
316.940393	20931336	66.45	601404.920303605	0.0278951321285012
317.030419	6925101.5	20.7	597044.103578154	0.00922906313031245
317.043455	6916915	20.68	629054.474206349	0.00921815300497836
317.061232	6015802.5	17.73	600494.757575758	0.00801724293167277
317.06678	70054720	226.91	595990.187969925	0.0933617266774158
317.079844	61027140	197.42	592672.605607477	0.0813306964125242
317.087909	3101509.8	8.21	645800.221995927	0.00413337331495903
317.097627	107279176	348.5	591600.050373134	0.142970653624629
317.103164	14754636	46.28	592716.194392523	0.019663461554864
317.115615	9499473	29.11	1116604.27816901	0.012659920727761
317.116229	120763216	392.54	591634.755597015	0.160940795493547
317.124295	14359381	44.99	590548.03538175	0.0191367063372586
317.139551	8252251.5	24.86	608713.149712092	0.010997752171678
317.152584	8696673	26.31	614636.790697674	0.0115900314444032
317.16068	22078308	69.71	587334.592592593	0.0294236984602294
317.197062	18391924	57.75	605337.904580153	0.0245108649575618
317.225388	32068480	102.12	595169.583489681	0.0427375723537283
318.070133	12383461	38.26	605847.872380952	0.0165034033567251
318.083177	9872618	30.12	596778.943714822	0.0131572100110676
318.100982	17618162	55.24	608223.674952199	0.0234796745344558
318.119587	22095098	69.77	607098.448473282	0.029446074445615
318.16402	4123916.5	11.47	638883.574297189	0.00549593182462916
318.200423	2948892	7.66	684301.984946236	0.00392998000570437
318.228737	6481192	19.12	601566.610586011	0.00863746619853529
318.745628	4226051	11.8	607134.52952381	0.00563204618313826
319.037984	3169407	8.38	597449.4082397	0.00422385972085091
319.046054	13440643	41.69	600840.026365348	0.0179123068100868
319.059105	16422536	51.36	607731.628571429	0.0218862671549044
319.067156	3659403.5	9.96	748983.9342723	0.004876876666831
319.076888	19236496	60.49	599768.586466165	0.0256364236668593
319.082434	17606290	55.2	598653.722326454	0.0234638527537234
319.095491	66664088	214.33	592013.897959184	0.0888430410264318
319.113277	41121440	131.48	597590.406367041	0.0548024264726453
319.118815	16242337	50.78	602110.971698113	0.0216461164586266
319.131877	62748328	201.63	586639.479779412	0.0836245187790464
319.139931	7076522.5	21.05	625764.570588235	0.00943086146760109
319.149637	4230318.5	11.82	569910.066071429	0.00563773346828616
319.155201	7046833	20.95	616129.731660232	0.00939129435514686
319.168281	9293494	28.24	644784.406060606	0.0123854130985921
319.176356	4281018	11.98	676221.093220339	0.0057053005481586
319.191589	5570240.5	16.16	574085.591726619	0.00742344371783189
319.212731	4820681.5	13.73	619830.545631068	0.00642450856418918
319.22244	10759885	33	598916.397748593	0.0143396682257873
319.241036	296810208	960.85	584690.542124542	0.395558122484294
320.080251	3208762.3	8.5	645323.086693548	0.00427630841755411
320.085773	3137596.5	8.27	709724.55210643	0.00418146595771158
320.098839	10582082	32.42	606247.801136364	0.0141027106719148
320.116671	5083209.5	14.58	626451.410958904	0.006774378885292
320.127136	4373582	12.28	645417.612903226	0.00582866032845846
320.135218	15931474	49.77	615644.65	0.0212318302200959
320.244392	59029632	189.57	589768.67771639	0.0786686231656117
320.742705	5393748.5	15.59	610938.485714286	0.00718823332994153
320.922913	2849185	7.33	564012.149384886	0.00379710076956118
321.02531	4040652.8	11.2	616171.420345489	0.00538496652776479
321.05361	2852312.8	7.34	625835.497076023	0.00380126917975112
321.056159	5527002	16.02	609214.722960152	0.00736581989150097
321.061699	24811996	78.57	602367.165103189	0.0330668767054259
321.074754	16515554	51.66	582712.802177858	0.0220102319797167
321.09254	20986346	66.16	606980.2268431	0.0279684437994996
321.098087	27625964	87.7	593526.963031423	0.0368170438789582
321.102855	4911598	14.02	570342.548845471	0.00654567272591115
321.111144	52730352	169.13	585969.240875912	0.0702735905735963
321.128939	22067704	69.67	582811.141560799	0.0294095665395011
321.134465	25270780	80.06	592499.012915129	0.0336782968411708
321.137831	5793276.5	16.88	618762.680154143	0.00772068316252918
321.147535	33978880	108.31	592523.127306273	0.0452835570160684
321.155581	3863556.3	10.62	608249.206439394	0.00514895052443872
321.170829	8272394.5	24.92	601443.5	0.0110245966906549
321.183919	14465552	45.01	568467.113274336	0.0192782001278707
321.238085	95828520	308.93	583009.228675136	0.127710396846084
321.247757	5555755.5	16.11	602716.242026266	0.00740413959940957
322.065089	4024712	11.15	573069.553380783	0.00536372226881095
322.078137	3077517.8	8.07	621772.465250965	0.00410139924459739
322.095938	2974101.3	7.74	650698.864646465	0.00396357636832389
322.101427	3696535.5	10.08	627878.025341131	0.0049263623779292
322.106388	21212058	66.9	586714.732240437	0.0282692495418081
322.114496	8620957	26.05	582485.526220615	0.0114891249459245
322.1323	3467172.8	9.34	652089.67611336	0.00462069135808366
322.137812	4454311	12.54	722282.089686099	0.00593624763782093
322.150895	5039020.5	14.44	585728.9	0.00671548833030658
322.18723	2807228.3	7.2	580517.531531531	0.00374118519445523
322.215554	8278984	24.94	604531.996247655	0.0110333784986179
322.241435	18996180	59.71	590185.778388278	0.025316155215166
322.739817	4028583.8	11.16	610094.172022684	0.005368882205691
323.032896	11695397	35.76	599318.916512059	0.0155864224151901
323.040971	5497128.5	15.8	606080.621013133	0.00732600756276854
323.056235	3530542.8	9.47	630969.208984375	0.00470514437737412
323.069279	4744500.5	13.38	571804.033628319	0.00632298236152914
323.071802	5026101.5	14.28	597175.234750462	0.00669827121564328
323.077345	31116600	98.28	583172.102888087	0.0414690045771431
323.090392	14191933	43.79	596107.734317343	0.0189135488625206
323.092609	4487486.5	12.55	628584.842412451	0.00598046053258929
323.108187	16612677	51.59	575950.422459893	0.0221396675263878
323.113731	46677320	148.38	584292.461121157	0.0622067319928518
323.126798	60128588	191.68	584316.090415913	0.0801331987103074
323.144578	10761557	32.75	572951.379432624	0.0143418964954457
323.150128	28118358	88.63	580161.809694794	0.0374732559663893
323.16318	25378140	79.81	594049.963235294	0.033821375208711
323.168727	5014879	14.25	605184.882022472	0.00668331502171891
323.18096	3838308	10.46	699525.887445887	0.0051153021866298
323.186498	8309094.5	24.85	566000.872154116	0.0110735066765782
323.19957	21634412	67.75	598517.722222222	0.028832119519864
324.0807	4796131.5	13.54	657364.503042596	0.00639179084880996
324.09379	3056873.3	7.94	664126.618852459	0.00407388637799266
324.103466	6848237.5	20.15	610364.342749529	0.00912662669548932
324.117067	7313139	21.65	646940.253493014	0.00974619960613575
324.130151	9692921	29.31	577772.105169341	0.0129177283287662
324.153474	4827906.5	13.64	612766.491493384	0.00643413730119996
324.166564	4128008.3	11.39	575784.305506217	0.00550138495488532
324.202892	3574551.8	9.61	531480.150819672	0.00476379504687
324.21262	3459868	9.24	715701.14790287	0.00461095627183917
324.231204	72924960	232.88	580020.04293381	0.0971868873857676
324.964084	3914844.3	10.7	692887.172707889	0.00521730189659225
325.029969	3610744.3	9.73	606399.195895522	0.00481202868898251
325.047898	6283392	18.33	1354366.24166667	0.0083738586994718
325.048547	80134272	256.08	581482.194991055	0.106794717043444
325.056613	8169603.5	24.4	607582.454205608	0.0108876074164576
325.071886	5261450	15.04	606477.399253731	0.00701191949417383
325.084916	8906896	26.78	571326.741652021	0.0118701950403366
325.087496	3057296.8	7.94	756017.43255814	0.00407445077524167
325.092997	65175700	207.93	578457.290035587	0.0868594705597175
325.106056	12015769	36.78	582627.340501792	0.0160133812710545
325.108252	15151258	46.88	570365.354385965	0.0201920385694927
325.123844	17735840	55.2	569393.772329247	0.0236365036713355
325.129382	47440036	150.83	575450.233628319	0.0632232014430829
325.142452	30974120	97.82	585842.255855856	0.0412791218851989
325.14803	7728298.5	22.98	599904.114391144	0.0102994814944444
325.160227	7250095.5	21.44	641341.67061144	0.00966218171246937
325.165765	21909682	68.64	588003.191681736	0.029198971068232
325.183752	15466682	47.89	1231756.63636364	0.0206124032397889
325.184396	207159488	665.03	577592.177619893	0.276080862178728
325.19661	7844031	23.35	596691.027522936	0.0104537178689912
325.202162	16281794	50.52	584895.974820144	0.0216987006906314
325.234555	13027535	40.04	567599.572425829	0.0173617589500103
326.051895	12945963	39.78	587480.891891892	0.0172530481769385
326.088265	3360315	8.92	567110.026086956	0.00447828227105926
326.096342	9884222	29.92	624705.636015326	0.0131726746289601
326.101304	2909760.5	7.47	715134.438596491	0.0038778295666265
326.111652	3062341	7.96	541713.707641196	0.00408117316627694
326.127242	2941003.5	7.57	679431.754166667	0.00391946702412519
326.132726	8038990	23.98	627178.319230769	0.0107135391754114
326.145813	3408467.5	9.07	729632.691275168	0.00454245497125468
326.169111	4601437.5	12.91	588752.907942238	0.00613232270713824
326.187752	38994532	123.64	580405.252669039	0.0519679022126952
326.205539	2895468.8	7.42	733046.15505618	0.00385878305856601
326.228249	22696566	71.17	580477.3113879	0.0302476491435256
326.759651	3537752.8	9.49	647048.813861386	0.00471475312392745
327.027825	4334538.5	12.05	642490.815324165	0.00577662716673103
327.045599	25535442	80.31	578841.768141593	0.0340310111380219
327.051127	9765845	29.54	600093.811009174	0.0130149139367627
327.064203	18826202	58.71	580931.088809947	0.0250896260166027
327.072274	12733406	39.09	596847.215328467	0.0169697740658241
327.08199	2827233.8	7.2	635110.660194175	0.00376784646757209
327.087535	7830500	23.31	558169.854948805	0.0104356851436635
327.098183	3504104.8	9.38	503227.973846154	0.00466991052974904
327.10058	16552938	51.39	592573.514492754	0.0220600535305003
327.103114	3921386.8	10.72	600189.2	0.00522602106778853
327.108647	59147244	188.52	575895.50528169	0.0788253643444785
327.121669	6934514.5	20.42	566935.301559792	0.00924160780871834
327.123912	18338804	57.14	586243.569892473	0.0244400720842036
327.127268	11803637	36.1	586249.584229391	0.0157306735562348
327.13694	4670457	13.13	677302.15320911	0.00622430479905741
327.139509	10365946	31.47	554473.744067797	0.0138146668376499
327.145029	35243004	111.56	580044.377659575	0.046968251485968
327.158095	7472130	22.15	620793.34914611	0.00995808646095679
327.163665	11195397	34.14	593763.457350272	0.0149200738331287
327.180205	9632780	29.11	580106.746453901	0.0128375785886187
327.181414	17433612	54.22	569011.154782609	0.023233725272817
327.191119	4597776	12.9	601454.262867647	0.00612744303647181
327.217804	64799772	206.71	571060.739965096	0.0863584723802031
327.231611	3948577.5	10.81	581228.438721137	0.00526225803656904
328.048922	4101500.8	11.3	656097.844	0.00546605848480734
328.06748	3428228.8	9.13	662762.585858586	0.00456879079972406
328.103911	3220372.3	8.46	660168.83501006	0.00429178103162957
328.111998	10395032	31.56	562799.310463122	0.0138534296673656
328.127259	4232606	11.72	509514.377329192	0.00564078201304909
328.148388	6488487	18.99	628636.75862069	0.00864718822434756
328.181708	5078453	14.45	575757.38245614	0.00676803991123085
328.221173	12197318	37.36	586109.2375	0.0162553311085038
328.756724	3418793.5	9.1	711594.640692641	0.00455621640217141
328.958985	121063168	387.85	571109.348958333	0.16134054067332
329.030404	6107933.5	17.62	582354.697345133	0.00814002565410056
329.04349	6088483	17.56	617342.382739212	0.00811410402790979
329.061247	5861162.5	16.83	619701.030131827	0.00781115464221282
329.066784	10188589	30.66	593983.364620939	0.0135783036667126
329.079845	50849588	160.55	573309.834494774	0.067767101724412
329.082043	8920884	26.61	585555.236654804	0.0118888368082683
329.087909	12666678	38.57	577347.20877193	0.0168808458494565
329.091074	5217079.5	14.78	649094.820512821	0.00695278705465312
329.103143	9088828	27.14	599459.276867031	0.0121126553007998
329.116232	26351426	82.29	578411.655536028	0.0351184707007914
329.124297	28501830	89.16	573387.277003484	0.0379843080133097
329.152618	101467984	322.26	569468.197231834	0.135226094526056
329.16068	28936020	90.55	574451.448516579	0.0385629517950002
329.197075	19257188	59.63	582649.690265487	0.0256639998365793
329.233457	66373492	210.14	571585.862847222	0.0884557645613264
329.958552	17893544	55.27	579892.007029877	0.0238466753449063
330.083199	7750876	22.87	562322.31516184	0.0103295704646674
330.119561	6342891.5	18.37	575121.18641115	0.00845315351438852
330.127646	4147951	11.36	588462.827094474	0.00552796253462027
330.15596	19937530	61.8	570217.547495682	0.026570689690613
330.164058	4538622.5	12.61	628883.92	0.00604860933477387
330.200426	3213069.8	8.37	646184.786692759	0.00428204901058857
330.236811	12767517	38.89	567417.201030928	0.0170152336987895
330.789488	4082183.3	11.15	606953.188990826	0.0054403141073394
330.820164	2790932.3	7.02	735155.92	0.00371946756146868
330.956036	37661260	118.42	551593.393333333	0.0501910543992909
331.04606	15944308	49.04	575732.27826087	0.0212489340555002
331.076901	16046721	49.37	566912.501712329	0.0213854195701696
331.081771	15747715	48.41	1149589.48263889	0.0209869351219139
331.082434	206637696	658.22	565952.878632479	0.275385471460066
331.095499	94603912	300.33	566944.34760274	0.126078365237322
331.103571	7246476	21.26	602006.492727273	0.00965735801508383
331.113288	8440464	25.07	593392.989247312	0.0112485824366805
331.118815	8993427	26.84	588132.886323268	0.0119855146586453
331.13189	32049816	100.49	567979.22813036	0.0427126988938571
331.139959	18201244	56.25	566051.211965812	0.0242567462623069
331.149674	31861408	99.89	573916.24610052	0.042461608086559
