mOz	abs_abu	sn	resolution	rel_abu
181.050179	10518455	38.39	1207001.19333333	0.00257963211883706
181.05073	115342776	440.58	1028697.32954545	0.0282876077946265
181.087131	7837402	28.1	973586.725806452	0.00192210870583539
182.054086	11166088	40.87	1070906.38823529	0.00273846294408837
182.138844	2361628.8	7.09	1206217.50993377	0.000579185204029548
182.993606	4111557.3	13.75	1158187.37974684	0.00100835201267857
183.030001	4379435	14.77	968412.703703704	0.00107404853548921
183.066391	9613969	34.79	1028462.87078652	0.00235780855856718
183.102776	14605751	53.87	1022920.53631285	0.0035820340914456
185.000622	3213377.3	10.27	1233337.48	0.000788074987535898
185.0012	33351106	125.09	1033526.25698324	0.00817929859816288
185.022321	4288601.5	14.37	1005556.0923913	0.00105177178343139
185.045629	2642163.8	8.09	1128327.00609756	0.000647985906837893
185.082035	31916572	119.63	1005880.625	0.00782748172182849
185.118428	10755142	39	1063899.01149425	0.00263767917872477
186.085402	3015642	9.51	1101097.05325444	0.000739580761824244
186.998247	10168527	36.63	1044682.94413408	0.00249381290792819
187.097095	14225734	52.03	1113673.18452381	0.00348883560755191
187.097473	14316358	52.37	1990398.64893617	0.00351106098011256
187.097684	200064832	757.5	989934.835978836	0.0490655392333703
187.13407	9836402	35.37	1022590.54644809	0.00241235985066182
188.035425	9689530	34.8	994896.428571429	0.00237633975754379
188.101041	17779722	65.52	1022288.26630435	0.00436044475497531
189.019428	6269955.5	21.74	949846.371859296	0.00153769527858217
189.040565	2669406	8.12	949952.587939698	0.000654667007256898
189.076956	8384716	29.74	1005728.4893617	0.00205633647726087
189.113348	5667962	19.46	1062434.53932584	0.00139005745839555
191.035087	15845543	57.73	1000183.70157068	0.00388609084349495
191.071484	2695446.3	8.18	1079499.90960452	0.000661053343868516
193.014351	5286266	17.86	969921.361809045	0.0012964472027799
193.050744	52530476	195.2	975003.757575758	0.0128830045008891
193.087127	7387484.5	25.75	1027059.18617021	0.00181176725038144
194.054095	5137798	17.3	818793.649789029	0.00126003569354024
195.030003	14782923	53.29	975150.015	0.00362548520491793
195.066391	17823230	64.66	965675.202970297	0.00437111501350913
195.079453	3725327.5	11.95	1083774.73888889	0.000913629850789585
195.102761	3936943.8	12.74	1026856.63684211	0.000965528366717015
195.139166	6366050.5	21.82	947277.504854369	0.00156126240402594
195.81101	16843788	60.99	979055.05	0.00413090862942155
196.639677	4414104	14.51	949950.130434783	0.00108255104521407
197.009295	2477569.3	7.24	674689.366438356	0.000607619402557186
197.022341	6064819.5	20.6	975358.123762376	0.0014873860445426
197.045648	15197397	54.61	965910.039215686	0.00372713420591883
197.082042	33198856	121.66	947509.817307692	0.00814195956024401
197.11842	5978683.5	20.28	952262.898550725	0.00146626134588789
197.808042	24185612	88.09	946449.961722488	0.00593147772452618
198.085401	3111702	9.6	1125485.23295455	0.000763139303581135
199.007193	3114934	9.57	880562.800884956	0.00076393194575226
199.061295	8708355	30.31	943418.45971564	0.00213570835833165
199.097695	67366456	247.9	934730.962441314	0.0165215018393693
199.134083	4234475	13.72	980956.073891626	0.00103849735692291
199.805096	11681321	41.34	984261.556650246	0.00286482290812157
200.101033	8065231.5	27.92	976102.6	0.0019779834798225
200.909764	2972755.3	9.03	1091900.89130435	0.000729062875994915
200.938096	2719611.8	8.09	1052031.91623037	0.000666979889161314
201.076948	21686594	78.44	939611.906542056	0.00531859806697647
201.113343	68049272	250.42	926789.599078341	0.0166889612319185
201.14973	3018538	9.2	1015907.72727273	0.000740291000601341
201.802186	2960462	8.94	1051053.05208333	0.000726047966340741
202.116686	8184079	28.24	953380.594339623	0.0020071306148574
203.035086	4287019	13.84	935645.557603687	0.00105138367816041
203.092614	15118973	53.85	927363.534246575	0.00370790086135561
203.128984	46118064	168.37	931784.330275229	0.0113103720226006
204.029617	2453294.3	7.03	953409.425233645	0.00060166600258687
204.030327	8830383	30.49	971572.985714286	0.00216563550525555
204.046858	2620742.8	7.64	953489.990654206	0.000642732445220421
204.066715	3198306.8	9.77	1051890.28350515	0.000784378974590372
204.132341	3736127.5	11.75	1052228.56185567	0.000916278531311909
204.791649	2575714	7.47	994134.218446602	0.000631689213229345
204.94656	2509372	7.23	1107819.24324324	0.000615418957376381
205.01436	10220827	35.6	953555.162790698	0.00250663938860574
205.050738	9155918	31.68	923651.972972973	0.00224547237690691
205.087121	4275585.5	13.73	1051728.82564103	0.00104857963290559
206.08239	6563314	22.04	932499.502262443	0.00160964092163848
206.78958	3147719.3	9.53	1008729.65853659	0.000771972481449348
207.012251	29807098	107.18	907948.469298246	0.00731013702774066
207.03	16387603	58.02	916061.946902655	0.00401903008089596
207.043076	4747557.5	15.39	881034.365957447	0.0011643299147095
207.066381	14388805	50.7	928548.793721973	0.00352882847620523
207.079455	4248663.5	13.56	1030246.04477612	0.00104197706095911
207.102782	3855607.8	12.12	924565.991071429	0.000945580859405558
207.139152	3233193.8	9.84	1067727.58762887	0.000792934948422068
208.015589	2656730.3	7.72	888955.508547009	0.000651558314692378
208.84538	2666173.8	7.72	1099186.21052632	0.000653874316036134
209.04566	10693835	37	945907.963800905	0.00262264374754124
209.058719	9859292	33.95	954606.02283105	0.00241797358187997
209.082049	11774204	40.94	878496.004201681	0.00288760229635814
209.095108	6290445.5	20.94	954772.182648402	0.00154272041412869
209.118424	3973420.5	12.48	1050846.35175879	0.000974474211606705
209.154822	3789661.3	11.81	991255.08056872	0.000929407599214314
210.842406	3611793.8	11.16	885892.462184874	0.00088578591562131
211.024926	39284480	140.63	882949.481171548	0.00963444787089093
211.055757	4697638.5	15.05	917633.726086956	0.00115208736998785
211.061311	12903214	44.84	921665.113537118	0.00316448996270156
211.09769	19695452	69.51	898288.042553192	0.00483027408247823
211.134073	14401420	50.28	887117.953781513	0.00353192228220422
212.02828	3219973.3	9.68	812368.888888889	0.000789692644640088
212.979292	2575278.5	7.33	1023938.90384615	0.000631582407639765
213.015411	9399003	32.11	898799.202531646	0.0023050885347559
213.076962	23187752	82.18	880483.314049587	0.00568675435915524
213.113343	23745876	84.2	869850.379591837	0.00582363326358501
213.149719	4921985.5	15.85	947332.084444445	0.00120710806713061
213.904982	2611357.3	7.43	798152.917910448	0.000640430668272063
214.080326	2654193	7.58	903292.514767933	0.000650936046443369
215.011754	2519492.8	7.09	843183.349019608	0.000617901065323635
215.032896	18084446	63.35	877685.289795918	0.00443517776640907
215.035048	3033568	8.95	892261.609958506	0.000743977080994908
215.056213	5787001	18.9	874212.24796748	0.00141925155846008
215.092606	58188452	208.31	863825.726907631	0.0142706129107943
215.128989	54784720	196.01	863971.843373494	0.0134358537763859
216.095987	5825319	18.95	956176.933628319	0.001428648978854
216.132341	6565200	21.61	893108.847107438	0.00161010345973711
217.029952	5253176	16.89	889467.016393443	0.00128833193995734
217.048554	12507980	42.99	868194.216	0.00306755953700154
217.050752	3273806.8	9.76	819059.441509434	0.000802895213426988
217.0638	4759645	15.11	841332.558139535	0.00116729435228484
217.071869	6653798	21.92	943790.734782609	0.00163183195945163
217.108259	43006860	152.72	868433.036	0.0105473548526213
217.144639	7427509.5	24.71	872066.823293173	0.00182158330944681
218.01156	2550231.5	7.16	964652.920353982	0.000625439676061742
218.111621	4892353	15.58	838890.85	0.00119984074994748
218.986287	2734662.5	7.78	982001.286995516	0.000670671046192549
219.030011	7710066.5	25.6	886761.178137652	0.0018908799041085
219.043063	3865983.8	11.83	869218.503968254	0.000948125554692561
219.045588	4500610.5	14.11	986691.837837838	0.00110376660832559
219.066396	7638935.5	25.35	901507.802469136	0.00187343515464245
219.079449	9425317	31.75	876317.796	0.0023115419957989
219.087519	3338924.8	9.95	1019011.71627907	0.000818865285487422
219.102764	3470268	10.42	995921.654545455	0.000851076968411467
220.977892	5655751	18.24	891039.887096774	0.00138706273266795
221.009279	9183971	30.87	824661.48880597	0.00225235232456365
221.045656	28644100	100.57	850175.6	0.00702491386569421
221.058721	11016977	37.44	913465.789256198	0.00270189374025835
221.076519	2810528.8	8.05	895046.63562753	0.000689277119443547
221.082034	14840614	51.13	873842.031620553	0.00363963381862288
221.095112	6176049.5	20.1	902429.028571429	0.00151466500144057
221.118427	3561799	10.71	895216.303643725	0.000873524781086359
222.049015	2850429.8	8.17	857332.104247104	0.000699062767732551
222.090342	3176865.3	9.33	961430.051948052	0.000779120485384871
222.950363	5801327	18.71	944704.927966102	0.0014227649841233
222.974944	3459074.8	10.34	650072.72303207	0.000848331856298275
223.024927	7888299	26.16	895682.437751004	0.00193459110329324
223.037967	3135157.8	9.18	945076.131355932	0.000768891796228869
223.05574	3376836	10.04	1027906.6359447	0.000828162938915007
223.061306	24560072	85.73	844929.189393939	0.00602331336419186
223.074365	39750100	140.01	832367.033582089	0.0097486403361506
223.097684	16853478	58.2	864719.705426357	0.00413328508444574
223.110761	6027760	19.52	885360.162698413	0.00147829726900398
223.134076	4282883	13.28	991707.004444444	0.00105036933161964
224.064656	3472085	10.38	848729.757575758	0.000851522584384529
224.077726	4196319	12.94	820797.531135531	0.00102913966673682
225.04057	22353818	77.65	855667.566539924	0.00548223354964564
225.053659	2919458.5	8.38	786900.905594406	0.000715991931915082
225.071423	12851119	43.78	849326.124528302	0.00315171375790429
225.076963	31063986	108.7	833618.381481481	0.00761838654295756
225.090019	3153852	9.22	966051.583690987	0.000773476515064094
225.113344	21868492	75.92	833753.125925926	0.00536320822342552
225.149749	5969893.5	19.26	833887.959259259	0.00146410561424055
226.043923	2986559	8.62	961889.034042553	0.0007324482085251
226.080273	3833174.8	11.64	828132.868131868	0.000940079206613216
226.116698	3131246.3	9.14	991739.903508772	0.000767932507908214
226.54812	2548224.8	7.06	680324.684684685	0.000624947536505802
226.548896	2629633.3	7.35	792129.006993007	0.000644912824311506
227.038468	5152429.5	16.34	869879.187739464	0.0012636240425275
227.056215	7664312.5	25.29	847224.682835821	0.00187965881812532
227.071495	4648385.5	14.54	780314.41580756	0.00114000816056507
227.092609	50998480	179.74	825791.305454545	0.0125072852448263
227.128989	31565028	110.2	835033.047794118	0.00774126618983406
228.095971	6099727.5	19.66	873930.923371647	0.00149594716858642
228.132351	4117283.8	12.61	954528.665271966	0.00100975642647589
228.950701	3163351	9.22	887405.817829457	0.000775806127682756
229.027413	5685502	18.19	864254.388679245	0.00139435911176236
229.048546	17205512	59.14	823915.633093525	0.00421962078805646
229.050752	7072010	23.12	826898.02166065	0.00173439769821108
229.071865	17572116	60.45	818113.803571429	0.00430952975789035
229.108259	56762664	199.77	809569.819787986	0.0139209409751866
229.144645	63623480	224.17	806847.341549296	0.0156035437257836
230.075202	3029756	8.74	970781.443037975	0.000743042194869806
230.103532	3411209.3	10.1	874918.372623574	0.000836592928748155
230.111617	7576845	24.91	891905.492248062	0.00185820757149695
230.13989	3054362	8.83	824874.157706093	0.000749076771993168
230.147999	8472862	28.02	871772.723484848	0.00207795412479057
230.948642	3648897	10.92	916462.865079365	0.000894885408506115
231.030017	6841507.5	22.24	881793.958015267	0.0016778673757947
231.043063	13104297	44.44	831090.154676259	0.00321380520580067
231.045594	5184426	16.36	780559.439189189	0.00127147112644718
231.066404	4158643	12.72	913305.944664031	0.00101989969568505
231.079448	3338424.5	9.81	785984.517006803	0.000818742587814707
231.087517	25128124	87.08	828270.670250896	0.00616262709271659
231.102783	4324802.5	13.31	802440.21875	0.0010606500133933
231.123908	40899788	143.01	808125.552447552	0.0100305992447015
231.160298	16791770	57.52	811088.764912281	0.00411815130873541
232.127272	5362267.5	16.99	847179.824817518	0.00131508643358707
233.009279	10002330	33.44	869437.608208955	0.00245305339341258
233.040091	4153765	12.7	832286.039285714	0.00101870337498247
233.045649	10669991	35.81	829343.946619217	0.00261679604954362
233.058719	27942828	97.06	800889.068728522	0.00685292817243022
233.082049	7667635.5	25.16	820711.440140845	0.00188047377788233
233.103163	4697018.5	14.63	798298.503424658	0.00115193531610601
233.118434	9360320	31.17	841582.794223827	0.00229560159877025
233.139545	3018439	8.68	886462.148288973	0.000740266721029886
233.154812	41220044	143.76	793043.578231293	0.0101091414511235
234.06206	3196912	9.28	851134.763636364	0.000784036902405878
234.158181	6527245	21.06	897157.781609195	0.00160079506443851
234.870781	2559194.8	7.03	818365.090592335	0.000627637909221533
235.024914	9422341	31.3	818902.139372822	0.00231081213716608
235.037956	2744328.3	7.68	851586.797101449	0.000673041566210389
235.05577	8522253	28.12	842493.799283154	0.00209006717846447
235.061301	17860110	61.14	794126.016891892	0.00438015976699648
235.074366	26554898	91.89	794170.155405405	0.00651254084304605
235.097684	10503704	35.12	805129.05479452	0.00257601446269032
235.110737	3831068	11.53	870780.507407407	0.000939562517712806
235.134073	11631138	39.11	855032.992727273	0.00285251561787603
236.077692	3538702.3	10.49	874361.822222222	0.000867860357065992
236.096303	2595858.5	7.16	911568.737451737	0.000636629615523971
236.101038	2894355.5	8.19	834279.286219081	0.000709835466438055
236.96602	37161936	129.05	789886.733333333	0.00911389778287468
237.040574	12642272	42.57	809012.197952218	0.00310049440780746
237.053639	6599651	21.26	823102.913194444	0.00161855250535512
237.071423	8675303	28.58	846683.653571429	0.00212760241494055
237.076958	22049768	75.75	792899.525083612	0.00540766583549633
237.090026	22365162	76.86	787674.504983389	0.00548501564518687
237.113341	14632943	49.59	790377.803333333	0.00358870288040514
237.126404	5474289.5	17.29	881510.795539034	0.00134255962705668
237.149728	4804086	14.92	901709.992395437	0.001178193427386
237.965596	3743630.3	11.18	689755.350724638	0.000918118579480695
238.072191	2744992.5	7.66	832420.248251748	0.000673204460062512
238.080344	2566562	7.03	971756.506122449	0.000629444701734872
238.116684	3076008	8.83	1013262.48510638	0.000754385414454855
238.96275	3235116.5	9.39	1593085	0.0007934064871295
238.963077	12533037	42.18	878540.724264706	0.00307370472106153
239.019822	2766132.8	7.74	844593.010600707	0.000678389080511224
239.05623	13798714	46.65	804903.131313131	0.00338410972267758
239.069293	3395131.8	9.95	863066.039711191	0.000832649950868742
239.087068	7388990	24.04	761423.78343949	0.00181213647154129
239.092604	50019648	174.4	776274.688311688	0.0122672284621386
239.10568	11281729	37.77	810527.728813559	0.00276682369078115
239.128996	44203332	153.45	784029.495081967	0.0108407874527978
240.095967	6493117.5	20.82	842441.989473684	0.00159242535661207
240.132333	7693249.5	25.04	811257.881756757	0.00188675556518777
241.0355	2596891.5	7.12	836928.819444444	0.000636882956910967
241.050729	6767133	21.79	795546.96039604	0.00165962716380326
241.054097	5291549	16.6	785192.498371336	0.00129774284900207
241.071874	45583904	158.31	772666.262820513	0.011179370245952
241.108258	71048736	247.87	770313.923322684	0.0174245743684196
241.136579	397426208	1395.77	765512.949206349	0.0974680607583925
241.144648	36830756	127.52	780403.391585761	0.00903267648515402
242.075212	4396649	13.45	843467.637630662	0.00107827023794396
242.111616	9341547	30.84	740402.495412844	0.00229099755437714
242.13993	67518064	235.45	763848.359621451	0.016558683427946
242.147996	6508653.5	20.88	791333.320261438	0.00159623553259307
242.176283	26537584	91.32	766380.642405063	0.00650829461577165
243.03338	15408794	52.03	783978.64516129	0.00377897893891677
243.06639	5330075	16.68	826756.428571429	0.00130719128102088
243.087522	38952604	134.6	776637.450479233	0.00955305588042549
243.12391	75325088	262.16	766952.397476341	0.0184733419840678
243.133627	139607712	487.6	764571.15408805	0.0342385395870928
243.160292	19981982	68.07	776869.942492013	0.00490054504822466
243.179638	3705503	10.99	859292.007067138	0.000908767927917843
244.090885	3660471.3	10.83	784858.151125402	0.000897723984706997
244.127256	9998008	33.05	795202.788273616	0.00245199343070725
244.136985	20717240	70.65	772585.39556962	0.00508086574669529
245.000693	2853310	8	708094.488439306	0.000699769131588144
245.023857	3196862	9.2	907495.766666667	0.000784024639996052
245.045653	6105790	19.4	800802.787581699	0.00149743398577777
245.058724	3114942	8.91	904275.734317343	0.000763933907737833
245.06679	4526270	13.86	825140.707070707	0.00111005955442397
245.082086	2963902	8.38	825192.208754209	0.00072689162013674
245.103173	29454014	101.29	783077.230031949	0.0072235438135236
245.139557	35323580	121.87	763674.632398754	0.00866304428932864
245.175906	3843261.5	11.47	828296.97972973	0.000942552951596968
246.106529	2575025	7.02	950218.258687259	0.000631520237221949
246.142923	3842736.3	11.43	809680.667763158	0.000942424147244161
247.024931	12972694	43.36	767158.170807453	0.00318152980739517
247.037992	3366549.5	9.77	972590.519685039	0.000825640193341592
247.061311	10055317	33.16	784321.622222222	0.00246604835960113
247.074372	12138132	40.44	791905.038461538	0.00297685498201817
247.097696	10788499	35.72	731058.272189349	0.0026458599228158
247.110761	36019860	123.95	760340.803076923	0.00883380570359565
247.118823	14277266	47.92	762712.416666667	0.00350147373761453
247.134091	2752657.8	7.62	946873.911877395	0.000675084361063232
247.155211	5840529	18.42	797274.874193548	0.00143237920392294
248.07773	3019110	8.55	861381.006944444	0.000740431282569745
248.114096	5451364	17.06	790172.280254777	0.00133693718952756
248.841974	2673465.3	7.34	768030.783950617	0.000655662543260997
249.00419	11061807	36.68	780577.398119122	0.00271288821690796
249.040573	13690412	45.87	768643.74382716	0.00335754885249899
249.053629	8466987	27.6	773458.47515528	0.00207651329163607
249.071432	4204074.5	12.7	883232.028368794	0.00103104168912486
249.076962	13857322	46.45	768756.055555556	0.00339848322897872
249.090016	15926825	53.69	766430.818461539	0.0039060251074038
249.107804	11542056	38.36	766485.550769231	0.0028306684180344
249.113343	28093992	96.23	759491.899390244	0.00689000087080768
249.116716	9748007	32.08	741418.797619048	0.00239068113633119
249.126407	4230694.5	12.79	801049.540192926	0.001037570196116
249.149725	8477221	27.64	757293.996960486	0.00207902316167916
249.153098	3426596.8	9.95	844586.772881356	0.000840366685371975
250.07224	4669409.5	14.28	847702.508474576	0.00114516425864853
250.11669	4098013.8	12.29	764882.844036697	0.00100503049372912
250.144986	9081308	29.66	779267.869158878	0.00222717440896519
250.981286	7435669	23.93	1502881.95209581	0.00182358441210625
250.981671	95829400	332.09	744752.732937685	0.0235019875227763
251.019818	4620690	14.11	812361.870550162	0.00113321588913859
251.050678	3493519	10.18	763071.969604863	0.000856779234228555
251.056223	21495182	72.94	756193.442771084	0.00527165461918582
251.069286	20073870	67.99	753961.81981982	0.00492308041450571
251.087066	4554124	13.88	774960.080246913	0.0011168906976896
251.092611	26977676	92.05	751774.284431138	0.00661622638507078
251.105673	15607178	52.41	775017.509259259	0.0038276322571335
251.128997	63749512	220.25	747407.729166667	0.0156344528464863
251.132367	6139784	19.41	758708.057401813	0.00150577095296998
251.142078	4903303	15.1	782374.074766355	0.00120252621769928
251.165388	4479877	13.62	756522.253012048	0.00109868175484322
251.981228	9966904	32.75	758979.602409639	0.00244436523080296
251.985051	3782455.8	11.19	826180.495081967	0.000927640463334351
252.059562	3003952.5	8.48	845837.456375839	0.000736713933031123
252.095937	3833133	11.37	754778.254491018	0.000940068955238602
252.109029	2809387.8	7.8	818535.808441558	0.000688997291251327
252.132342	10464553	34.49	732942.854651163	0.0025664127505487
252.97838	6579411.5	20.94	1062934.3697479	0.00161358880448183
252.978743	30383316	103.93	805664.786624204	0.0074514534530381
252.985894	2777042.5	7.69	788118.049844237	0.000681064664760705
253.035465	6066893.5	19.15	790735.828125	0.00148789468930216
253.066341	7055050	22.6	706889.220670391	0.00173023828879825
253.071878	26170570	89.24	759975.60960961	0.00641828509417719
253.075227	3429577.3	9.96	764577.725075529	0.000841097647621678
253.084939	15723720	52.82	729351.409221902	0.00385621397245134
253.10826	56704196	195.69	742252.961876833	0.0139066018036329
253.121311	8571076	27.88	771711.31402439	0.00210204093116275
253.144252	7892162	25.52	1422158.71910112	0.00193553849707636
253.144643	108100800	373.71	733752.588405797	0.0265115262414472
253.978299	2639463.5	7.18	814033.009615385	0.000647323663132853
254.075239	3175004.8	9.04	796474.103448276	0.000778664201115262
254.111611	7151705	22.87	756284.556547619	0.00175394275323207
254.148001	15752277	52.76	779595.095092025	0.00386321752519912
254.975547	2926071.3	8.18	822501.764516129	0.000717613709188973
255.033387	5316592.5	16.49	870421.116040956	0.00130388472221141
255.051134	19815406	66.88	732905.557471264	0.00485969258464257
255.066389	4497900.5	13.64	765965.132132132	0.00110310198571304
255.069769	2854892.3	7.93	917517.154676259	0.000700157187809484
255.081991	4239339	12.74	787290.095679012	0.00103969024415074
255.087528	49425388	169.79	745869.964912281	0.0121214872688797
255.106159	6010856	18.9	770713.471299094	0.00147415159349015
255.118371	3357158.8	9.68	775435.778115502	0.000823337141102612
255.123911	77708264	268.09	737352.343930636	0.0190578116000372
255.160282	6731746	21.41	785108.56	0.0016509485658733
255.233068	8329177.5	26.96	716946.820224719	0.00204271576029892
256.090885	6244725.5	19.71	771358.087349398	0.00153150766658419
256.127276	10551153	34.68	738118.951008646	0.00258765124436659
257.045658	24208132	81.89	747225.75	0.00593700071391161
257.04903	121928456	420.44	728184.220963173	0.0299027339374282
257.049428	10582788	34.68	1318202.19487179	0.00259540967106323
257.0668	8550146	27.64	765079.761904762	0.00209690788640976
257.103178	41011964	140.1	732487.686609687	0.0100581102063933
257.131531	4201722.5	12.57	811140.476340694	0.00103046486536667
257.139559	48433912	165.82	734684.454285714	0.0118783295679953
257.175944	6950645	22.1	749784.093294461	0.00170463315084147
258.049005	3114638	8.81	871787.179054054	0.000763859352286093
258.05239	13730446	45.59	747977.942028986	0.00336736711879813
258.106531	6248583.5	19.67	673907.391644909	0.00153245383412633
258.142915	6621827	20.96	830041.52733119	0.00162399112936096
259.024946	3940892	11.67	642741.801488834	0.000966496655646482
259.044841	5768730	18	775583.356287425	0.00141477062866161
259.061329	6016536	18.86	804538.288819876	0.00147554460324634
259.074379	6896150.5	21.91	789860.911585366	0.00169126847299667
259.082428	8239637.5	26.56	789885.451219512	0.00202075623678328
259.095531	2888468	8.03	762045.679411765	0.000708391567681094
259.110757	9556498	31.13	719752.102777778	0.00234371389946547
259.118832	35596816	121.34	727861.887640449	0.00873005492555065
259.130042	6598672	20.88	717811.750692521	0.00161831240737074
259.155218	16814606	56.27	732076.88700565	0.00412375179655095
260.122191	5078431.5	15.61	751798.239884393	0.00124547616648204
260.956094	5091652.5	15.61	776655.041666667	0.00124871859288812
261.040586	9321788	30.22	770031.227138643	0.00228615169526227
