Index,Formula,Ideal block mass,Peaks,Block mass mean,StdDev,ClusteringChainIndex, ClusteringPeakIndex,ClusteringMassError
0,,14.01565006,6,14.01565140,0.02424922,-1,25,0.00000000
279,,15.99491462,6,15.99493640,0.11919472,84,597,0.00000000
Peak,Index,Mass
0,597,296.11386800
1,758,312.10888200
2,928,328.10375300
3,1124,344.09870400
4,1336,360.09363800
5,1545,376.08855000
280,,15.99491462,7,15.99490400,0.15499158,141,598,0.00000000
Peak,Index,Mass
0,598,296.12217800
1,759,312.11695600
2,929,328.11184700
3,1125,344.10682600
4,1337,360.10172300
5,1546,376.09664300
6,1770,392.09160200
281,,14.01565006,14,14.01564092,0.04714974,108,599,0.00002795
Peak,Index,Mass
0,599,297.02523800
1,746,311.04083900
2,894,325.05651700
3,1060,339.07213400
4,1236,353.08779300
5,1428,367.10344700
6,1612,381.11911000
7,1811,395.13476500
8,2004,409.15041100
9,2197,423.16609900
10,2400,437.18169300
11,2592,451.19732600
12,2781,465.21294800
13,2979,479.22857000
282,,2.01565006,6,2.01563540,0.05269661,108,599,0.00002795
Peak,Index,Mass
0,599,297.02523800
1,615,299.04085900
2,630,301.05648400
3,654,303.07208100
4,681,305.08778400
5,708,307.10341500
283,,12.00000000,6,11.99997400,0.07922879,61,601,0.00000000
Peak,Index,Mass
0,601,297.06496000
1,726,309.06493100
2,849,321.06494700
3,985,333.06498800
4,1134,345.06491400
5,1285,357.06483000
284,,12.00000000,5,11.99997625,0.05930846,227,603,0.00000000
Peak,Index,Mass
0,603,297.10135300
1,730,309.10128900
2,853,321.10135800
3,990,333.10132800
4,1138,345.10125800
285,,15.99491462,5,15.99493225,0.02379311,242,768,0.00000000
Peak,Index,Mass
0,604,297.10916300
1,768,313.10409300
2,940,329.09901400
3,1137,345.09395400
4,1349,361.08889200
286,,14.01565006,7,14.01559950,0.18787129,345,1075,0.00000000
Peak,Index,Mass
0,608,298.06842500
1,757,312.08395500
2,910,326.09956700
3,1075,340.11520700
4,1255,354.13089800
5,1444,368.14654500
6,1631,382.16202200
287,,12.00000000,5,11.99996425,0.18975607,286,608,0.00000000
Peak,Index,Mass
0,608,298.06842500
1,740,310.06829500
2,862,322.06828700
3,999,334.06830100
4,1149,346.06828200
288,,15.99491462,5,15.99493925,0.08497111,248,611,0.00000000
Peak,Index,Mass
0,611,298.12959100
1,777,314.12449800
2,955,330.11944100
3,1154,346.11436100
4,1369,362.10934800
289,,15.99491462,5,15.99492025,0.03605659,90,778,0.00000000
Peak,Index,Mass
0,612,298.13774900
1,778,314.13262700
2,956,330.12753000
3,1155,346.12248000
4,1370,362.11743000
290,,2.01565006,7,2.01564717,0.02210853,235,629,0.00000000
Peak,Index,Mass
0,613,298.98670500
1,629,301.00235800
2,649,303.01801000
3,676,305.03364200
4,702,307.04929200
5,726,309.06493100
6,749,311.08058800
291,,14.01565006,14,14.01565415,0.06097733,120,615,-0.00000111
Peak,Index,Mass
0,615,299.04085900
1,765,313.05648300
2,916,327.07212600
3,1084,341.08772800
4,1265,355.10341400
5,1454,369.11902900
6,1641,383.13468300
7,1839,397.15041800
8,2033,411.16604400
9,2228,425.18168700
10,2429,439.19732600
11,2619,453.21301000
12,2812,467.22865900
13,3004,481.24436300
292,,2.01565006,5,2.01564550,0.05665063,249,692,0.00000000
Peak,Index,Mass
0,622,300.01835200
1,641,302.03402300
2,666,304.04967700
3,692,306.06532400
4,718,308.08093400
293,,14.01565006,11,14.01566850,0.21084453,206,773,0.00000000
Peak,Index,Mass
0,623,300.04417400
1,773,314.05983800
2,927,328.07550100
3,1097,342.09113300
4,1274,356.10684100
5,1467,370.12245200
6,1655,384.13806600
7,1855,398.15373300
8,2049,412.16951400
9,2242,426.18494200
10,2446,440.20085900
294,,14.01565006,10,14.01563189,0.12718313,78,642,0.00000000
Peak,Index,Mass
0,642,302.05178100
1,794,316.06736300
2,953,330.08305700
3,1124,344.09870400
4,1305,358.11438800
5,1493,372.12997700
6,1684,386.14560300
7,1884,400.16139300
8,2079,414.17698600
9,2268,428.19246800
295,,12.00000000,5,12.00002675,0.11297955,78,642,0.00000000
Peak,Index,Mass
0,642,302.05178100
1,772,314.05174300
2,905,326.05179600
3,1045,338.05177200
4,1201,350.05188800
296,,15.99491462,7,15.99495833,0.18803541,370,813,0.00000000
Peak,Index,Mass
0,644,302.07028900
1,813,318.06525900
2,998,334.06022000
3,1202,350.05517100
4,1410,366.05007900
5,1618,382.04490200
6,1842,398.04003900
297,,12.00000000,5,12.00001700,0.10438783,262,647,0.00000000
Peak,Index,Mass
0,647,302.12454300
1,777,314.12449800
2,911,326.12458000
3,1054,338.12458100
4,1207,350.12461100
298,,14.01565006,10,14.01564311,0.07356463,290,649,0.00000000
Peak,Index,Mass
0,649,303.01801000
1,800,317.03372100
2,960,331.04930600
3,1134,345.06491400
4,1317,359.08055200
5,1507,373.09612900
6,1698,387.11180200
7,1895,401.12746600
8,2091,415.14315800
9,2284,429.15879800
299,,14.01565006,15,14.01565479,0.21507876,80,650,-0.00002373
Peak,Index,Mass
0,650,303.03575100
1,801,317.05138500
2,962,331.06700600
3,1136,345.08268300
4,1320,359.09837500
5,1508,373.11397100
6,1699,387.12966800
7,1896,401.14534300
8,2092,415.16101100
9,2285,429.17662600
10,2487,443.19223300
11,2674,457.20802500
12,2871,471.22368500
13,3053,485.23897900
14,3212,499.25491800
300,,12.00000000,6,11.99999280,0.08353367,80,650,-0.00002373
Peak,Index,Mass
0,650,303.03575100
1,782,315.03574400
2,913,327.03575100
3,1057,339.03573800
4,1210,351.03578900
5,1373,363.03571500
301,,2.01565006,5,2.01565150,0.06026075,175,651,0.00000000
Peak,Index,Mass
0,651,303.05437700
1,678,305.07001800
2,706,307.08567500
3,730,309.10128900
4,752,311.11698300
302,,14.01565006,5,14.01565375,0.04943423,379,806,0.00000000
Peak,Index,Mass
0,655,303.08340500
1,806,317.09901600
2,969,331.11468400
3,1143,345.13033700
4,1326,359.14602000
303,,15.99491462,9,15.99492363,0.10441496,57,656,0.00007663
Peak,Index,Mass
0,656,303.08749300
1,826,319.08240600
2,1011,335.07726900
3,1212,351.07218200
4,1424,367.06712300
5,1635,383.06195500
6,1862,399.05685100
7,2082,415.05188200
8,2304,431.04688200
304,,2.01565006,7,2.01564217,0.10179646,57,656,0.00007663
Peak,Index,Mass
0,656,303.08749300
1,682,305.10308300
2,709,307.11873200
3,733,309.13432000
4,753,311.14996900
5,770,313.16563200
6,790,315.18134600
305,,15.99491462,8,15.99492300,0.08854892,98,657,0.00000000
Peak,Index,Mass
0,657,303.09076100
1,827,319.08569500
2,1012,335.08059600
3,1213,351.07550800
4,1425,367.07048100
5,1636,383.06531600
6,1863,399.06021600
7,2083,415.05522200
306,,12.00000000,5,11.99995100,0.09427297,180,788,0.00000000
Peak,Index,Mass
0,661,303.11986100
1,788,315.11978900
2,920,327.11979500
3,1065,339.11973600
4,1216,351.11966500
307,,15.99491462,9,15.99487375,0.14867975,273,832,0.00000000
Peak,Index,Mass
0,662,303.12725000
1,832,319.12204100
2,1016,335.11694300
3,1215,351.11184600
4,1429,367.10680600
5,1639,383.10171300
6,1866,399.09664600
7,2086,415.09141500
8,2307,431.08624000
308,,12.00000000,6,12.00001520,0.05738257,22,663,-0.00004625
Peak,Index,Mass
0,663,303.14488500
1,789,315.14490300
2,921,327.14490500
3,1066,339.14496000
4,1217,351.14494100
5,1383,363.14496100
309,,12.00000000,5,12.00003125,0.16299114,62,664,-0.00010376
Peak,Index,Mass
0,664,303.18121300
1,790,315.18134600
2,922,327.18135700
3,1068,339.18128600
4,1219,351.18133800
310,,14.01565006,12,14.01564336,0.11373643,128,812,0.00000000
Peak,Index,Mass
0,665,304.03903800
1,812,318.05477900
2,975,332.07037700
3,1151,346.08605300
4,1337,360.10172300
5,1521,374.11740300
6,1716,388.13299000
7,1910,402.14865000
8,2105,416.16438900
9,2301,430.18005900
10,2502,444.19553300
11,2686,458.21111500
311,,14.01565006,8,14.01566314,0.12912699,86,668,0.00000000
Peak,Index,Mass
0,668,304.06736600
1,815,318.08306200
2,978,332.09870400
3,1154,346.11436100
4,1340,360.12996800
5,1523,374.14576400
6,1718,388.16137200
7,1912,402.17700800
312,,12.00000000,7,12.00003700,0.21704198,86,668,0.00000000
Peak,Index,Mass
0,668,304.06736600
1,794,316.06736300
2,926,328.06736400
3,1070,340.06743600
4,1222,352.06740800
5,1387,364.06737000
6,1542,376.06758800
313,,15.99491462,6,15.99489700,0.15134179,263,840,0.00000000
Peak,Index,Mass
0,670,304.08604400
1,840,320.08100300
2,1024,336.07590400
3,1223,352.07080900
4,1435,368.06576900
5,1647,384.06052900
314,,15.99491462,7,15.99489817,0.07960987,204,841,0.00000000
Peak,Index,Mass
0,671,304.09414100
1,841,320.08903300
2,1026,336.08400200
3,1225,352.07890700
4,1437,368.07377700
5,1649,384.06871200
6,1875,400.06353000
315,,12.00000000,7,12.00000000,0.05707421,270,672,0.00000000
Peak,Index,Mass
0,672,304.10376000
1,796,316.10375500
2,928,328.10375300
3,1073,340.10375400
4,1226,352.10379500
5,1391,364.10380900
6,1547,376.10376000
316,,12.00000000,5,12.00001350,0.09182943,104,673,0.00000000
Peak,Index,Mass
0,673,304.11189100
1,797,316.11184500
2,929,328.11184700
3,1074,340.11186900
4,1228,352.11194500
317,,2.01565006,8,2.01564400,0.03307932,93,675,-0.00000042
Peak,Index,Mass
0,675,305.03029500
1,701,307.04595700
2,725,309.06157800
3,748,311.07720700
4,767,313.09284500
5,787,315.10849800
6,810,317.12417900
7,834,319.13980300
318,,14.01565006,14,14.01566085,0.07199055,43,677,-0.00003480
Peak,Index,Mass
0,677,305.05139000
1,825,319.06705000
2,988,333.08274100
3,1166,347.09832600
4,1354,361.11401200
5,1537,375.12969100
6,1735,389.14525900
7,1930,403.16100700
8,2119,417.17659600
9,2318,431.19233500
10,2517,445.20802600
11,2700,459.22364200
12,2899,473.23931900
13,3074,487.25498100
319,,12.00000000,8,12.00001729,0.10566369,43,677,-0.00003480
Peak,Index,Mass
0,677,305.05139000
1,801,317.05138500
2,936,329.05142900
3,1082,341.05141100
4,1233,353.05145700
5,1396,365.05137600
6,1554,377.05149300
7,1721,389.05151100
320,,12.00000000,8,12.00000286,0.06844518,44,681,-0.00002630
Peak,Index,Mass
0,681,305.08778400
1,805,317.08775800
2,939,329.08771900
3,1084,341.08772800
4,1236,353.08779300
5,1398,365.08785900
6,1557,377.08787200
7,1726,389.08780400
321,,15.99491462,9,15.99492488,0.07610381,38,682,0.00001656
Peak,Index,Mass
0,682,305.10308300
1,852,321.09800700
2,1034,337.09289500
3,1236,353.08779300
4,1451,369.08271700
5,1664,385.07761600
6,1889,401.07252000
7,2109,417.06745800
8,2335,433.06248200
322,,12.00000000,8,12.00001429,0.06154354,87,686,0.00000019
Peak,Index,Mass
0,686,305.12419600
1,810,317.12417900
2,945,329.12414700
3,1088,341.12419600
4,1239,353.12421000
5,1402,365.12416200
6,1561,377.12420900
7,1732,389.12429600
323,,15.99491462,5,15.99490925,0.10779681,24,687,0.00000000
Peak,Index,Mass
0,687,305.14274200
1,856,321.13774800
2,1041,337.13262500
3,1240,353.12757500
4,1455,369.12237900
324,,12.00000000,7,12.00000600,0.12930098,256,688,-0.00011232
Peak,Index,Mass
0,688,305.16046900
1,811,317.16056100
2,947,329.16059000
3,1090,341.16059100
4,1242,353.16055000
5,1406,365.16063300
6,1565,377.16050500
325,,14.01565006,7,14.01561400,0.13424365,355,998,0.00000000
Peak,Index,Mass
0,689,306.02893000
1,836,320.04457100
2,998,334.06022000
3,1178,348.07595100
4,1367,362.09153100
5,1548,376.10710500
6,1747,390.12261400
326,,14.01565006,9,14.01565125,0.14741331,287,999,0.00000000
Peak,Index,Mass
0,690,306.03709500
1,837,320.05263300
2,999,334.06830100
3,1179,348.08400600
4,1368,362.09965000
5,1549,376.11525900
6,1748,390.13078100
7,1942,404.14648400
8,2133,418.16230500
327,,2.01565006,5,2.01559825,0.14594946,326,690,0.00000000
Peak,Index,Mass
0,690,306.03709500
1,716,308.05268100
2,740,310.06829500
3,757,312.08395500
4,776,314.09948800
328,,2.01565006,6,2.01565280,0.04435360,96,691,0.00000000
Peak,Index,Mass
0,691,306.06192000
1,717,308.07754600
2,741,310.09317600
3,758,312.10888200
4,777,314.12449800
5,798,316.14018400
329,,12.00000000,8,11.99998243,0.13220835,129,815,0.00000000
Peak,Index,Mass
0,694,306.08309800
1,815,318.08306200
2,953,330.08305700
3,1096,342.08302000
4,1249,354.08301600
5,1413,366.08307000
6,1571,378.08313300
7,1742,390.08297500
330,,12.00000000,7,12.00002267,0.20080723,88,695,0.00000000
Peak,Index,Mass
0,695,306.09114100
1,816,318.09114800
2,954,330.09120000
3,1097,342.09113300
4,1251,354.09112100
5,1415,366.09106000
6,1573,378.09127700
331,,15.99491462,7,15.99491650,0.10626009,97,696,0.00000000
Peak,Index,Mass
0,696,306.09827300
1,863,322.09327700
2,1050,338.08815500
3,1249,354.08301600
4,1463,370.07794500
5,1676,386.07286000
6,1902,402.06777200
332,,15.99491462,6,15.99489380,0.11492761,276,1053,0.00000000
Peak,Index,Mass
0,698,306.10986800
1,865,322.10473000
2,1053,338.09963900
3,1252,354.09444900
4,1465,370.08931300
5,1679,386.08433700
333,,12.00000000,6,11.99999400,0.13717422,271,699,0.00000000
Peak,Index,Mass
0,699,306.12763800
1,818,318.12752600
2,956,330.12753000
3,1100,342.12754500
4,1254,354.12756500
5,1419,366.12760800
334,,14.01565006,14,14.01565377,0.09205076,175,1009,0.00000000
Peak,Index,Mass
0,700,307.01294300
1,847,321.02856800
2,1009,335.04422900
3,1189,349.05982100
4,1376,363.07555700
5,1558,377.09112300
6,1757,391.10679100
7,1953,405.12241400
8,2146,419.13813800
9,2347,433.15378000
10,2542,447.16945000
11,2727,461.18513300
12,2927,475.20066400
13,3095,489.21644200
335,,14.01565006,7,14.01569600,0.08908574,-1,-1,0.00000000
Peak,Index,Mass
0,703,307.05895100
1,850,321.07467900
2,1013,335.09039500
3,1193,349.10594400
4,1381,363.12165200
5,1563,377.13743500
6,1762,391.15312700
336,,2.01565006,6,2.01564320,0.09127000,69,704,0.00001401
Peak,Index,Mass
0,704,307.08234500
1,729,309.09792600
2,751,311.11358100
3,769,313.12925300
4,789,315.14490300
5,811,317.16056100
337,,12.00000000,9,12.00000100,0.04560877,49,708,-0.00004537
Peak,Index,Mass
0,708,307.10341500
1,830,319.10343300
2,968,331.10344400
3,1113,343.10338700
4,1265,355.10341400
5,1428,367.10344700
6,1586,379.10347400
7,1756,391.10346600
8,1922,403.10342300
338,,15.99491462,8,15.99490600,0.08968170,25,709,0.00001550
Peak,Index,Mass
0,709,307.11873200
1,877,323.11365200
2,1063,339.10848600
3,1265,355.10341400
4,1478,371.09828100
5,1696,387.09321100
6,1920,403.08821500
7,2139,419.08307400
339,,2.01565006,6,2.01564560,0.08388555,177,713,0.00000000
Peak,Index,Mass
0,713,308.04122000
1,737,310.05680200
2,755,312.07246200
3,774,314.08812000
4,796,316.10375500
5,817,318.11944800
340,,14.01565006,6,14.01565420,0.05501261,249,860,0.00000000
Peak,Index,Mass
0,714,308.04454000
1,860,322.06022100
2,1024,336.07590400
3,1205,350.09149500
4,1392,364.10716800
5,1577,378.12281100
341,,2.01565006,6,2.01563180,0.08113099,105,715,0.00000000
Peak,Index,Mass
0,715,308.04936700
1,739,310.06492800
2,756,312.08055200
3,775,314.09624400
4,797,316.11184500
5,818,318.12752600
342,,14.01565006,8,14.01564914,0.11602505,327,716,0.00000000
Peak,Index,Mass
0,716,308.05268100
1,862,322.06828700
2,1026,336.08400200
3,1206,350.09965300
4,1393,364.11530700
5,1578,378.13084600
6,1777,392.14647300
7,1971,406.16222500
343,,15.99491462,7,15.99492867,0.07473835,140,720,0.00000000
Peak,Index,Mass
0,720,308.11390400
1,888,324.10884300
2,1073,340.10375400
3,1273,356.09874100
4,1490,372.09365100
5,1710,388.08851400
6,1936,404.08347600
344,,15.99491462,8,15.99488986,0.10949801,141,721,0.00000000
Peak,Index,Mass
0,721,308.12207600
1,889,324.11701200
2,1074,340.11186900
3,1274,356.10684100
4,1491,372.10175500
5,1711,388.09658700
6,1937,404.09152800
7,2153,420.08630500
345,,15.99491462,6,15.99485220,0.18939159,77,722,0.00000000
Peak,Index,Mass
0,722,308.12540300
1,890,324.12027600
2,1075,340.11520700
3,1275,356.10997700
4,1492,372.10492500
5,1712,388.09966400
346,,14.01565006,11,14.01564540,0.06072867,143,723,0.00000195
Peak,Index,Mass
0,723,309.02521200
1,869,323.04082400
2,1031,337.05649400
3,1212,351.07218200
4,1398,365.08785900
5,1586,379.10347400
6,1783,393.11914000
7,1979,407.13478200
8,2171,421.15045600
9,2373,435.16600900
10,2568,449.18166600
347,,2.01565006,6,2.01564420,0.03826517,143,723,0.00000195
Peak,Index,Mass
0,723,309.02521200
1,746,311.04083900
2,765,313.05648300
3,784,315.07209600
4,805,317.08775800
5,830,319.10343300
348,,14.01565006,13,14.01563642,0.08195905,137,870,0.00000000
Peak,Index,Mass
0,724,309.02860700
1,870,323.04416700
2,1032,337.05979900
3,1213,351.07550800
4,1399,365.09115100
5,1587,379.10679700
6,1784,393.12246700
7,1980,407.13809600
8,2172,421.15376500
9,2374,435.16933500
10,2569,449.18504700
11,2756,463.20066800
12,2954,477.21624400
349,,12.00000000,5,11.99996700,0.15293026,348,724,0.00000000
Peak,Index,Mass
0,724,309.02860700
1,847,321.02856800
2,982,333.02860200
3,1130,345.02860800
4,1282,357.02847500
350,,15.99491462,6,15.99488420,0.12567146,242,900,0.00000000
Peak,Index,Mass
0,731,309.10922100
1,900,325.10408100
2,1086,341.09903100
3,1288,357.09389100
4,1506,373.08889300
5,1725,389.08364200
351,,15.99491462,7,15.99491367,0.07053020,42,733,-0.00004657
Peak,Index,Mass
0,733,309.13432000
1,901,325.12925400
2,1088,341.12419600
3,1291,357.11904700
4,1508,373.11397100
5,1730,389.10895800
6,1951,405.10380200
352,,15.99491462,8,15.99489314,0.13224075,12,735,0.00000293
Peak,Index,Mass
0,735,309.17075500
1,903,325.16568400
2,1090,341.16059100
3,1294,357.15545700
4,1511,373.15048000
5,1735,389.14525900
6,1955,405.14019000
7,2170,421.13500700
353,,14.01565006,11,14.01566190,0.06844172,250,1048,0.00000000
Peak,Index,Mass
0,736,310.03191400
1,883,324.04756000
2,1048,338.06326900
3,1225,352.07890700
4,1416,366.09453300
5,1602,380.11011500
6,1799,394.12580000
7,1993,408.14141700
8,2185,422.15712900
9,2387,436.17279300
10,2580,450.18853300
354,,14.01565006,5,14.01571075,0.13615010,355,738,0.00000000
Peak,Index,Mass
0,738,310.06014200
1,885,324.07583300
2,1051,338.09146700
3,1227,352.10720400
4,1418,366.12298500
355,,12.00000000,5,12.00001275,0.11225805,249,860,0.00000000
Peak,Index,Mass
0,738,310.06014200
1,860,322.06022100
2,998,334.06022000
3,1148,346.06022400
4,1300,358.06019300
356,,15.99491462,6,15.99493620,0.09214336,150,742,0.00000000
Peak,Index,Mass
0,742,310.10131300
1,909,326.09625300
2,1097,342.09113300
3,1302,358.08603600
4,1517,374.08097500
5,1741,390.07599400
357,,15.99491462,6,15.99489560,0.09148875,131,912,0.00000000
Peak,Index,Mass
0,745,310.13773800
1,912,326.13262100
2,1100,342.12754500
3,1306,358.12250800
4,1521,374.11740300
5,1746,390.11221600
358,,14.01565006,12,14.01565791,0.07201234,101,747,0.00000000
Peak,Index,Mass
0,747,311.04422700
1,895,325.05988700
2,1061,339.07550400
3,1237,353.09114400
4,1429,367.10680600
5,1613,381.12246200
6,1812,395.13810200
7,2005,409.15374200
8,2198,423.16943400
9,2401,437.18513700
10,2593,451.20070700
11,2782,465.21646400
359,,12.00000000,7,12.00000100,0.05911301,101,747,0.00000000
Peak,Index,Mass
0,747,311.04422700
1,870,323.04416700
2,1009,335.04422900
3,1159,347.04420900
4,1313,359.04423900
5,1473,371.04426400
6,1634,383.04423300
360,,12.00000000,5,11.99999100,0.03032075,225,749,0.00000000
Peak,Index,Mass
0,749,311.08058800
1,872,323.08055700
2,1012,335.08059600
3,1163,347.08056800
4,1317,359.08055200
361,,12.00000000,5,11.99998800,0.06896481,227,752,0.00000000
Peak,Index,Mass
0,752,311.11698300
1,878,323.11699600
2,1016,335.11694300
3,1169,347.11700400
4,1322,359.11693500
362,,12.00000000,5,11.99998900,0.10997479,286,757,0.00000000
Peak,Index,Mass
0,757,312.08395500
1,887,324.08397700
2,1026,336.08400200
3,1179,348.08400600
4,1335,360.08391100
363,,15.99491462,5,15.99490975,0.07419862,90,932,0.00000000
Peak,Index,Mass
0,760,312.15341100
1,932,328.14827500
2,1129,344.14315600
3,1341,360.13806200
4,1551,376.13305000
364,,2.01565006,7,2.01564817,0.06801986,235,781,0.00000000
Peak,Index,Mass
0,761,313.00233400
1,781,315.01805700
2,800,317.03372100
3,823,319.04933200
4,849,321.06494700
5,872,323.08055700
6,899,325.09622300
365,,14.01565006,17,14.01562988,0.13849248,108,762,0.00009733
Peak,Index,Mass
0,762,313.02022200
1,913,327.03575100
2,1082,341.05141100
3,1262,355.06707300
4,1451,369.08271700
5,1638,383.09835200
6,1836,397.11399700
7,2030,411.12970200
8,2225,425.14540400
9,2427,439.16094700
10,2617,453.17670300
11,2810,467.19222300
12,3002,481.20784400
13,3163,495.22345400
14,3319,509.23911600
15,3456,523.25489300
16,3579,537.27030000
366,,2.01565006,5,2.01560875,0.17452057,108,762,0.00009733
Peak,Index,Mass
0,762,313.02022200
1,782,315.03574400
2,801,317.05138500
3,825,319.06705000
4,851,321.08265700
367,,14.01565006,13,14.01562208,0.13737752,101,914,0.00000000
Peak,Index,Mass
0,763,313.02357500
1,914,327.03909600
2,1083,341.05478500
3,1263,355.07044800
4,1452,369.08606100
5,1639,383.10171300
6,1837,397.11737600
7,2031,411.13303100
8,2226,425.14868500
9,2428,439.16425200
10,2618,453.18002000
11,2811,467.19551900
12,3003,481.21104000
368,,15.99491462,5,15.99489425,0.05732024,133,764,0.00000000
Peak,Index,Mass
0,764,313.03877300
1,935,329.03365900
2,1130,345.02860800
3,1343,361.02350500
4,1553,377.01835000
369,,15.99491462,5,15.99493125,0.05573311,16,770,-0.00003469
Peak,Index,Mass
0,770,313.16563200
1,947,329.16059000
2,1145,345.15550700
3,1358,361.15040200
4,1564,377.14535700
370,,2.01565006,5,2.01567450,0.11610369,263,840,0.00000000
Peak,Index,Mass
0,771,314.03395800
1,793,316.04965700
2,813,318.06525900
3,840,320.08100300
4,864,322.09665600
371,,14.01565006,9,14.01566113,0.06960247,117,772,0.00000000
Peak,Index,Mass
0,772,314.05174300
1,926,328.06736400
2,1096,342.08302000
3,1273,356.09874100
4,1466,370.11435800
5,1654,384.12995600
6,1854,398.14569100
7,2048,412.16140100
8,2241,426.17703200
372,,12.00000000,6,11.99999560,0.19331489,327,776,0.00000000
Peak,Index,Mass
0,776,314.09948800
1,910,326.09956700
2,1053,338.09963900
3,1206,350.09965300
4,1368,362.09965000
5,1519,374.09946600
373,,14.01565006,6,14.01563640,0.18526226,349,1282,0.00000000
Peak,Index,Mass
0,780,314.98165600
1,933,328.99730900
2,1104,343.01296500
3,1282,357.02847500
4,1473,371.04426400
5,1663,385.05983800
374,,14.01565006,16,14.01565667,0.10469345,120,782,-0.00003073
Peak,Index,Mass
0,782,315.03574400
1,936,329.05142900
2,1109,343.06702800
3,1287,357.08264700
4,1478,371.09828100
5,1669,385.11395900
6,1868,399.12966300
7,2062,413.14531200
8,2253,427.16107000
9,2459,441.17656200
10,2648,455.19221700
11,2840,469.20791300
12,3027,483.22349900
13,3190,497.23917300
14,3340,511.25478100
15,3475,525.27059400
375,,12.00000000,8,12.00002414,0.09343961,101,914,0.00000000
Peak,Index,Mass
0,783,315.03899800
1,914,327.03909600
2,1058,339.03911700
3,1211,351.03912200
4,1374,363.03914800
5,1525,375.03919200
6,1688,387.03921100
7,1861,399.03916700
376,,14.01565006,5,14.01562925,0.14129523,355,1300,0.00000000
Peak,Index,Mass
0,791,316.01315100
1,949,330.02892000
2,1121,344.04462300
3,1300,358.06019300
4,1489,372.07566800
377,,15.99491462,8,15.99491729,0.08958537,185,802,0.00000000
Peak,Index,Mass
0,802,317.07003300
1,985,333.06498800
2,1189,349.05982100
3,1397,365.05472700
4,1607,381.04971900
5,1832,397.04460900
6,2053,413.03954200
7,2272,429.03445400
378,,2.01565006,5,2.01564575,0.02709712,185,802,0.00000000
Peak,Index,Mass
0,802,317.07003300
1,827,319.08569500
2,853,321.10135800
3,878,323.11699600
4,902,325.13261600
379,,12.00000000,5,11.99998625,0.11007017,285,940,0.00000000
Peak,Index,Mass
0,806,317.09901600
1,940,329.09901400
2,1086,341.09903100
3,1238,353.09905400
4,1400,365.09896100
380,,15.99491462,9,15.99488913,0.23773822,98,807,0.00000000
Peak,Index,Mass
0,807,317.10633700
1,990,333.10132800
2,1192,349.09623300
3,1399,365.09115100
4,1609,381.08599600
5,1834,397.08092300
6,2056,413.07579500
7,2275,429.07085600
8,2505,445.06545000
381,,12.00000000,5,11.99999325,0.03488669,128,812,0.00000000
Peak,Index,Mass
0,812,318.05477900
1,951,330.05480300
2,1094,342.05478900
3,1247,354.05478500
4,1411,366.05475200
382,,15.99491462,6,15.99488880,0.10973297,246,814,0.00000000
Peak,Index,Mass
0,814,318.07346900
1,999,334.06830100
2,1203,350.06322200
3,1412,366.05815300
4,1620,382.05298900
5,1844,398.04791300
383,,12.00000000,6,12.00000520,0.03952293,339,817,0.00000000
Peak,Index,Mass
0,817,318.11944800
1,955,330.11944100
2,1099,342.11944200
3,1253,354.11945500
4,1417,366.11949400
5,1576,378.11947400
384,,14.01565006,13,14.01563850,0.08583371,349,982,0.00000000
Peak,Index,Mass
0,820,319.01297200
1,982,333.02860200
2,1159,347.04420900
3,1346,361.05982100
4,1528,375.07551800
5,1727,389.09114000
6,1923,403.10678400
7,2115,417.12245600
8,2314,431.13806800
9,2514,445.15370200
10,2698,459.16946400
11,2897,473.18512800
12,3072,487.20063400
385,,14.01565006,17,14.01564013,0.11813629,80,821,-0.00002535
Peak,Index,Mass
0,821,319.03066400
1,983,333.04631900
2,1161,347.06199900
3,1348,361.07758600
4,1531,375.09325100
5,1730,389.10895800
6,1926,403.12452600
7,2116,417.14028200
8,2315,431.15592200
9,2515,445.17159000
10,2699,459.18731400
11,2898,473.20283900
12,3073,487.21856800
13,3233,501.23414400
14,3383,515.24984000
15,3514,529.26551300
16,3635,543.28090600
386,,15.99491462,5,15.99493425,0.06606005,100,822,-0.00000849
Peak,Index,Mass
0,822,319.04593700
1,1008,335.04090000
2,1210,351.03578900
3,1422,367.03068400
4,1632,383.02567400
387,,2.01565006,8,2.01563771,0.10262582,100,822,-0.00000849
Peak,Index,Mass
0,822,319.04593700
1,848,321.06161200
2,871,323.07722300
3,898,325.09283000
4,919,327.10850000
5,945,329.12414700
6,971,331.13985900
7,996,333.15540100
388,,14.01565006,6,14.01569600,0.16902838,-1,-1,0.00000000
Peak,Index,Mass
0,824,319.05895600
1,987,333.07459000
2,1165,347.09031600
3,1353,361.10597000
4,1536,375.12177300
5,1734,389.13743600
389,,12.00000000,8,12.00001571,0.07933346,41,825,-0.00002486
Peak,Index,Mass
0,825,319.06705000
1,962,331.06700600
2,1109,343.06702800
3,1262,355.06707300
4,1424,367.06712300
5,1582,379.06706200
6,1752,391.06717000
7,1917,403.06716000
390,,2.01565006,7,2.01565533,0.10726247,102,826,0.00007501
Peak,Index,Mass
0,826,319.08240600
1,852,321.09800700
2,877,323.11365200
3,901,325.12925400
4,921,327.14490500
5,947,329.16059000
6,972,331.17633800
391,,15.99491462,9,15.99491238,0.06552388,38,831,0.00004650
Peak,Index,Mass
0,831,319.11876300
