ind,mz,intensity,sn,rel_int,mf_ind,mf,m0,search_m,p,major_ind,minor_ind,err_ppm
86,178.998605807985,16662150,62.18,0.0040863622375036,4522,C8H4O5,180.00587322608,178.9985967592,1,0,-1,0.0505522693300958
87,179.034995794508,16726692,62.43,0.00410219104660284,4542,C9H8O4,180.0422587348,179.03498226792,1,0,-1,0.07555276400845
88,179.071374781036,15267011,56.81,0.00374420691387078,4559,C10H12O3,180.07864424352,179.07136777664,1,0,-1,0.039115107958498
90,180.030197426515,2416456.5,7.33,0.00059263159857342,4593,C8H7NO4,181.03750770753,180.03023124065,1,0,-1,-0.187824759235794
92,181.01425906376,11287445,41.34,0.00276822552947241,4655,C8H6O5,182.02152329022,181.01424682334,1,0,-1,0.0676213093161157
94,181.050634050373,115342776,440.58,0.0282876077946265,4671,C9H10O4,182.05790879894,181.05063233206,1,0,-1,0.00949078503402411
96,182.053989681681,11166088,40.87,0.00273846294408837,4671,C9H10O4,183.06126363674,182.05398716986,0.09734155,1,-1,0.0137971235295319
95,181.087035036977,7837402,28.1,0.00192210870583539,4689,C10H14O3,182.09429430766,181.08701784078,1,0,-1,0.0949609589341628
98,182.993509337476,4111557.3,13.75,0.00100835201267857,4788,C7H4O6,184.00078784564,182.99351137876,1,0,-1,-0.0111549549485621
99,183.029904324162,4379435,14.77,0.00107404853548921,4805,C8H8O5,184.03717335436,183.02989688748,1,0,-1,0.0406309671467762
100,183.066294310851,9613969,34.79,0.00235780855856718,4824,C9H12O4,184.07355886308,183.0662823962,1,0,-1,0.065083809992335
101,183.102679297544,14605751,53.87,0.0035820340914456,4836,C10H16O3,184.1099443718,183.10266790492,1,0,-1,0.0622198680287829
103,185.001102605259,33351106,125.09,0.00817929859816288,4929,C8H7O3Cl,186.00837176317,185.00109529629,1,0,-1,0.0395077043480733
109,186.998148881267,10168527,36.63,0.00249381290792819,4929,C8H7O3Cl,188.00542167317,186.99814520629,0.3199578,2,-1,0.0196524768010143
105,185.045531589104,2642163.8,8.09,0.000647985906837893,4949,C8H10O5,186.0528234185,185.04554695162,1,0,-1,-0.0830201848422121
106,185.081937575869,31916572,119.63,0.00782748172182849,4961,C9H14O4,186.08920892722,185.08193246034,1,0,-1,0.0276392680837228
108,186.085304211665,3015642,9.51,0.000739580761824244,4961,C9H14O4,187.09256376502,186.08528729814,0.09734155,1,-1,0.0908912543167076
111,187.097374845407,14316358,52.37,0.00351106098011256,4963,C8H14N2O3,188.1046886977,187.09741223082,0.006164981,2,-1,-0.199817907783412
107,185.11833056264,10755142,39,0.00263767917872477,4970,C10H18O3,186.12559443594,185.11831796906,1,0,-1,0.0680298961834538
116,189.019329152884,6269955.5,21.74,0.00153769527858217,5083,C8H9O2FS,190.02652464775,189.01924818087,0.04474155,2,-1,0.428379726847054
114,188.035326506952,9689530,34.8,0.00237633975754379,5088,C12H9Cl,189.04263280643,188.03535633955,0.1297887,1,-1,-0.15865419596267
112,187.09758584533,200064832,757.5,0.0490655392333703,5114,C9H16O4,188.10485899136,187.09758252448,1,0,-1,0.0177492955170998
115,188.10094248331,17779722,65.52,0.00436044475497531,5114,C9H16O4,189.10821382916,188.10093736228,0.09734155,1,-1,0.0272249022380444
113,187.133971832183,9836402,35.37,0.00241235985066182,5122,C10H20O3,188.14124450008,187.1339680332,1,0,-1,0.0203008738228497
114,188.035326506952,9689530,34.8,0.00237633975754379,5149,C10H7NO3,189.04259308797,188.03531662109,1,0,-1,0.0525744944761676
116,189.019329152884,6269955.5,21.74,0.00153769527858217,5221,C10H6O4,190.02660867066,189.01933220378,1,0,-1,-0.0161406564935679
117,189.040466145289,2669406,8.12,0.000654667007256898,5235,C7H10O6,190.04773803806,189.04046157118,1,0,-1,0.0241964574370722
118,189.076857132216,8384716,29.74,0.00205633647726087,5252,C8H14O5,190.08412354678,189.0768470799,1,0,-1,0.0531652377661871
119,189.113249119143,5667962,19.46,0.00139005745839555,5262,C9H18O4,190.1205090555,189.11323258862,1,0,-1,0.0874107136908485
120,191.034987430769,15845543,57.73,0.00388609084349495,5376,C10H8O4,192.0422587348,191.03498226792,1,0,-1,0.0270256752421983
121,191.071384417769,2695446.3,8.18,0.000661053343868516,5397,C11H12O3,192.07864424352,191.07136777664,1,0,-1,0.0870937859649528
122,193.014250725765,5286266,17.86,0.0012964472027799,5497,C9H6O5,194.02152329022,193.01424682334,1,0,-1,0.0202183279121468
123,193.05064371284,52530476,195.2,0.0128830045008891,5517,C10H10O4,194.05790879894,193.05063233206,1,0,-1,0.0589523040201724
125,194.053994357002,5137798,17.3,0.00126003569354024,5517,C10H10O4,195.06126363674,194.05398716986,0.1081573,1,-1,0.0370368152764461
124,193.087026699919,7387484.5,25.75,0.00181176725038144,5530,C11H14O3,194.09429430766,193.08701784078,1,0,-1,0.0458815863826074
131,195.810908736324,16843788,60.99,0.00413090862942155,5549,HCl4Fe,196.81817325207,195.81089678519,0.7813531,1,-1,0.061034061255511
138,197.807940034483,24185612,88.09,0.00593147772452618,5549,HCl4Fe,198.81522316207,197.80794669519,1,3,-1,-0.0336725968492497
144,199.804993336449,11681321,41.34,0.00286482290812157,5549,HCl4Fe,200.81227307207,199.80499660519,0.4799366,5,-1,-0.0163596554292868
151,201.802082642133,2960462,8.94,0.000726047966340741,5549,HCl4Fe,202.80932298207,201.80204651519,0.102373,7,-1,0.179021686132352
126,195.02990201186,14782923,53.29,0.00362548520491793,5645,C9H8O5,196.03717335436,195.02989688748,1,0,-1,0.0262748417079761
127,195.066289999009,17823230,64.66,0.00437111501350913,5662,C10H12O4,196.07355886308,195.0662823962,1,0,-1,0.0389755152497688
129,195.102659986166,3936943.8,12.74,0.000965528366717015,5677,C11H16O3,196.1099443718,195.10266790492,1,0,-1,-0.0405876271193922
130,195.139064973311,6366050.5,21.82,0.00156126240402594,5684,C12H20O2,196.14632988052,195.13905341364,1,0,-1,0.0592381239580798
133,197.009193314734,2477569.3,7.24,0.000607619402557186,5774,C8H6O6,198.01643790978,197.0091614429,1,0,-1,0.161778433811622
134,197.022239310151,6064819.5,20.6,0.0014873860445426,5782,C6H11O5Cl,198.02950113057,197.02222466369,1,0,-1,0.0743391326554316
135,197.045546301965,15197397,54.61,0.00372713420591883,5796,C9H10O5,198.0528234185,197.04554695162,1,0,-1,-0.00329697722340905
136,197.081940289184,33198856,121.66,0.00814195956024401,5813,C10H14O4,198.08920892722,197.08193246034,1,0,-1,0.0397238033760235
139,198.085298937311,3111702,9.6,0.000763139303581135,5813,C10H14O4,199.09256376502,198.08528729814,0.1081573,1,-1,0.0587583810597147
137,197.118318276409,5978683.5,20.28,0.00146626134588789,5826,C11H18O3,198.12559443594,197.11831796906,1,0,-1,0.0015592129717369
146,200.90966095194,2972755.3,9.03,0.000729062875994915,5899,C5H3O2Cl3,201.91691228533,200.90963581845,0.9598733,2,-1,0.12509848097609
147,200.937992942093,2719611.8,8.09,0.000666979889161314,5902,C7H5O2Br,201.94524499947,200.93796853259,0.9727757,2,-1,0.121477805471155
140,199.007090614889,3114934,9.57,0.00076393194575226,5932,C8H8O4S,200.0143297348,199.00705326792,1,0,-1,0.187666561100633
141,199.061192595991,8708355,30.31,0.00213570835833165,5956,C9H12O5,200.06847348264,199.06119701576,1,0,-1,-0.0222030682328179
142,199.097592583277,67366456,247.9,0.0165215018393693,5969,C10H16O4,200.10485899136,199.09758252448,1,0,-1,0.0505219452251567
145,200.100930233329,8065231.5,27.92,0.0019779834798225,5969,C10H16O4,201.10821382916,200.10093736228,0.1081573,1,-1,-0.0356267739851778
143,199.133980570569,4234475,13.72,0.00103849735692291,5977,C11H20O3,200.14124450008,199.1339680332,1,0,-1,0.06295947000717
148,201.076844893846,21686594,78.44,0.00531859806697647,6106,C9H14O5,202.08412354678,201.0768470799,1,0,-1,-0.0108717342591243
149,201.113239881203,68049272,250.42,0.0166889612319185,6116,C10H18O4,202.1205090555,201.11323258862,1,0,-1,0.0362610778346595
152,202.116582533127,8184079,28.24,0.0020071306148574,6116,C10H18O4,203.1238638933,202.11658742642,0.1081573,1,-1,-0.0242102516103829
150,201.149626868563,3018538,9.2,0.000740291000601341,6123,C11H22O3,202.15689456422,201.14961809734,1,0,-1,0.0436054678615395
157,204.030222871785,8830383,30.49,0.00216563550525555,6151,C8H10NO2FS,205.03742368462,204.03014721774,0.04474155,2,-1,0.370798363569134
157,204.030222871785,8830383,30.49,0.00216563550525555,6225,C12H9OCl,205.03754742599,204.03027095911,0.1297887,1,-1,-0.235687209896696
153,203.034982215322,4287019,13.84,0.00105138367816041,6230,C11H8O4,204.0422587348,203.03498226792,1,0,-1,-0.000259057741274789
154,203.09251019544,15118973,53.85,0.00370790086135561,6261,C9H16O5,204.09977361092,203.09249714404,1,0,-1,0.0642633314459485
155,203.128880182873,46118064,168.37,0.0113103720226006,6274,C10H20O4,204.13615911964,203.12888265276,1,0,-1,-0.0121592136209692
160,204.132236836621,3736127.5,11.75,0.000916278531311909,6274,C10H20O4,205.13951395744,204.13223749056,0.1081573,1,-1,-0.00320350450505305
157,204.030222871785,8830383,30.49,0.00216563550525555,6306,C10H7NO4,205.03750770753,204.03023124065,1,0,-1,-0.0410177710347398
159,204.066610859241,3198306.8,9.77,0.000784378974590372,6320,C11H11NO3,205.07389321625,204.06661674937,1,0,-1,-0.0288637557814205
162,204.946455556298,2509372,7.23,0.000615418957376381,6358,C7H4O3Cl2,205.95374934696,204.94647288008,1,0,-1,-0.0845283224706961
163,205.014255532982,10220827,35.6,0.00250663938860574,6390,C10H6O5,206.02152329022,205.01424682334,1,0,-1,0.0424831077799879
164,205.050633520474,9155918,31.68,0.00224547237690691,6413,C11H10O4,206.05790879894,205.05063233206,1,0,-1,0.00579570883810269
165,205.087016507965,4275585.5,13.73,0.00104857963290559,6429,C12H14O3,206.09429430766,205.08701784078,1,0,-1,-0.0064987796806688
166,206.082285166223,6563314,22.04,0.00160964092163848,6487,C11H13NO3,207.08954328039,206.08226681351,1,0,-1,0.0890552736138664
172,207.079349824726,4248663.5,13.56,0.00104197706095911,6487,C11H13NO3,208.08657817379,207.07930170691,0.003653298,1,1,0.232364196429278
168,207.012145847716,29807098,107.18,0.00731013702774066,6539,C10H8O3S,208.01941511524,207.01213864836,1,0,-1,0.0347774589881427
175,208.015483504873,2656730.3,7.72,0.000651558314692378,6539,C10H8O3S,209.02276995304,208.01549348616,0.1081573,1,-1,-0.0479833835415373
169,207.029894841644,16387603,58.02,0.00401903008089596,6550,C10H8O5,208.03717335436,207.02989688748,1,0,-1,-0.00988183928831237
171,207.066275829198,14388805,50.7,0.00352882847620523,6576,C11H12O4,208.07355886308,207.0662823962,1,0,-1,-0.0317144927760035
173,207.102676816746,3855607.8,12.12,0.000945580859405558,6587,C12H16O3,208.1099443718,207.10266790492,1,0,-1,0.0430309581148306
174,207.139046804306,3233193.8,9.84,0.000792934948422068,6595,C13H20O2,208.14632988052,207.13905341364,1,0,-1,-0.0319077141008876
176,208.845274221975,2666173.8,7.72,0.000653874316036134,6653,HNa3Cl4,209.85254359477,208.84526712789,0.7813531,0,-1,0.0339681398850325
183,210.842299543489,3611793.8,11.16,0.00088578591562131,6653,HNa3Cl4,211.84959350477,210.84231703789,1,1,-1,-0.0829738603241597
177,209.045554153781,10693835,37,0.00262264374754124,6714,C10H10O5,210.0528234185,209.04554695162,1,0,-1,0.0344525931821292
179,209.081943141395,11774204,40.94,0.00288760229635814,6733,C11H14O4,210.08920892722,209.08193246034,1,0,-1,0.0510854976133671
181,209.118318129014,3973420.5,12.48,0.000974474211606705,6749,C12H18O3,210.12559443594,209.11831796906,1,0,-1,0.000764896165445398
182,209.154716116626,3789661.3,11.81,0.000929407599214314,6755,C13H22O2,210.16197994466,209.15470347778,1,0,-1,0.0604282193517515
184,211.024819481642,39284480,140.63,0.00963444787089093,6875,C9H8O6,212.03208797392,211.02481150704,1,0,-1,0.0377898774787187
189,212.028173142136,3219973.3,9.68,0.000789692644640088,6875,C9H8O6,213.03544281172,212.02816634484,0.09734155,1,-1,0.0320584574679106
184,211.024819481642,39284480,140.63,0.00963444787089093,6876,C5H4N4OF4,212.03212364704,211.02484718016,1,0,-1,-0.131257141555905
189,212.028173142136,3219973.3,9.68,0.000789692644640088,6876,C5H4N4OF4,213.03547848484,212.02820201796,0.05407864,1,-1,-0.136188600301149
186,211.061204469316,12903214,44.84,0.00316448996270156,6895,C10H12O5,212.06847348264,211.06119701576,1,0,-1,0.0353146670280529
187,211.097583456993,19695452,69.51,0.00483027408247823,6911,C11H16O4,212.10485899136,211.09758252448,1,0,-1,0.00441745054798849
188,211.13396644467,14401420,50.28,0.00353192228220422,6923,C12H20O3,212.14124450008,211.1339680332,1,0,-1,-0.00752380084106863
191,213.015303808909,9399003,32.11,0.0023050885347559,6952,C9H8NO3Cl,214.02262563784,213.01534917096,0.09734155,1,-1,-0.212952031194081
190,212.979184821088,2575278.5,7.33,0.000631582407639765,7039,C4HO2F7,213.98647681119,212.97920034431,1,0,-1,-0.072886094875359
191,213.015303808909,9399003,32.11,0.0023050885347559,7055,C7H6N2O6,214.02258591938,213.0153094525,1,0,-1,-0.0264938293868666
192,213.076854788157,23187752,82.18,0.00568675435915524,7088,C10H14O5,214.08412354678,213.0768470799,1,0,-1,0.0361759462216694
196,214.08021845029,2654193,7.58,0.000650936046443369,7088,C10H14O5,215.08747838458,214.0802019177,0.1081573,1,-1,0.0772261489911479
193,213.113235775892,23745876,84.2,0.00582363326358501,7099,C11H18O4,214.1205090555,213.11323258862,1,0,-1,0.0149557674319257
194,213.14961176363,4921985.5,15.85,0.00120710806713061,7106,C12H22O3,214.15689456422,213.14961809734,1,0,-1,-0.029714854577411
232,222.95025249641,5801327,18.71,0.0014227649841233,7194,C6H11SiCl3,223.95755329277,222.95027682589,0.001098192,8,-1,-0.109125140371262
199,215.034940129532,3033568,8.95,0.000743977080994908,7235,C12H8O4,216.0422587348,215.03498226792,1,0,-1,-0.195960616518597
200,215.05610512243,5787001,18.9,0.00141925155846008,7249,C9H12O6,216.0633881022,215.05611163532,1,0,-1,-0.0302846100482611
201,215.092498110217,58188452,208.31,0.0142706129107943,7267,C10H16O5,216.09977361092,215.09249714404,1,0,-1,0.00449191452272181
203,216.095878773913,5825319,18.95,0.001428648978854,7267,C10H16O5,217.10312844872,216.09585198184,0.1081573,1,-1,0.123982357419884
202,215.128881098009,54784720,196.01,0.0134358537763859,7276,C11H20O4,216.13615911964,215.12888265276,1,0,-1,-0.00722706721648387
204,216.132232761743,6565200,21.61,0.00161010345973711,7276,C11H20O4,217.13951395744,216.13223749056,0.118973,1,-1,-0.0218792775090312
207,217.050643454614,3273806.8,9.76,0.000802895213426988,7411,C12H10O4,218.05790879894,217.05063233206,1,0,-1,0.0512440517854055
209,217.07176044756,6653798,21.92,0.00163183195945163,7423,C9H14O6,218.07903816634,217.07176169946,1,0,-1,-0.00576721951261227
210,217.108150435404,43006860,152.72,0.0105473548526213,7438,C10H18O5,218.11542367506,217.10814720818,1,0,-1,0.0148645913428838
213,218.111512100631,4892353,15.58,0.00119984074994748,7438,C10H18O5,219.11877851286,218.11150204598,0.1081573,1,-1,0.0460986738685224
211,217.144530423253,7427509.5,24.71,0.00182158330944681,7448,C11H22O4,218.15180918378,217.1445327169,1,0,-1,-0.0105627685494415
214,218.986177809404,2734662.5,7.78,0.000670671046192549,7563,C4HF9,219.99345401207,218.98617754519,1,0,-1,0.0012065320346942
214,218.986177809404,2734662.5,7.78,0.000670671046192549,7564,C4H11N2O2PCl2,219.99351959149,218.98624312461,1,0,-1,-0.298261686394719
215,219.02990179486,7710066.5,25.6,0.0018908799041085,7590,C11H8O5,220.03717335436,219.02989688748,1,0,-1,0.0224050705257993
216,219.042953790519,3865983.8,11.83,0.000948125554692561,7603,C9H13O4Cl,220.05023657515,219.04296010827,1,0,-1,-0.0288425195506389
218,219.066286782759,7638935.5,25.35,0.00187343515464245,7622,C12H12O4,220.07355886308,219.0662823962,1,0,-1,0.0200238886998664
220,219.087409775734,3338924.8,9.95,0.000818865285487422,7632,C9H16O6,220.09468823048,219.0874117636,1,0,-1,-0.0090733923991802
221,219.102654770664,3470268,10.42,0.000851076968411467,7639,C13H16O3,220.1099443718,219.10266790492,1,0,-1,-0.0599456685500196
223,221.009169137954,9183971,30.87,0.00225235232456365,7765,C10H6O6,222.01643790978,221.0091614429,1,0,-1,0.0348178075488031
224,221.045546125907,28644100,100.57,0.00702491386569421,7786,C11H10O5,222.0528234185,221.04554695162,1,0,-1,-0.00373548645556849
230,222.048904793987,2850429.8,8.17,0.000699062767732551,7786,C11H10O5,223.0561782563,222.04890178942,0.118973,1,-1,0.0135311046827646
225,221.058611121581,11016977,37.44,0.00270189374025835,7795,C9H15O4Cl,222.06588663929,221.05861017241,1,0,-1,0.00429375156976772
236,223.055629461656,3376836,10.04,0.000828162938915007,7795,C9H15O4Cl,224.06293654929,223.05566008241,0.3199578,2,-1,-0.137278532348935
227,221.081924113861,14840614,51.13,0.00363963381862288,7808,C12H14O4,222.08920892722,221.08193246034,1,0,-1,-0.0377528779157646
229,221.11831710181,3561799,10.71,0.000873524781086359,7820,C13H18O3,222.12559443594,221.11831796906,1,0,-1,-0.00392210722687337
234,223.024816471818,7888299,26.16,0.00193459110329324,7954,C10H8O6,224.03208797392,223.02481150704,1,0,-1,0.0222611003156787
237,223.061195459821,24560072,85.73,0.00602331336419186,7977,C11H12O5,224.06847348264,223.06119701576,1,0,-1,-0.0069753911210881
242,224.064545129298,3472085,10.38,0.000851522584384529,7977,C11H12O5,225.07182832044,224.06455185356,0.118973,1,-1,-0.0300103771596057
239,223.097573447825,16853478,58.2,0.00413328508444574,7991,C12H16O4,224.10485899136,223.09758252448,1,0,-1,-0.0406846842047563
241,223.133965435826,4282883,13.28,0.00105036933161964,8007,C13H20O3,224.14124450008,223.1339680332,1,0,-1,-0.0116404238530012
244,225.040458808464,22353818,77.65,0.00548223354964564,8152,C10H10O6,226.04773803806,225.04046157118,1,0,-1,-0.0122765300082229
251,226.043811479267,2986559,8.62,0.0007324482085251,8152,C10H10O6,227.05109287586,226.04381640898,0.1081573,1,-1,-0.0218086603475957
247,225.076851796512,31063986,108.7,0.00761838654295756,8174,C11H14O5,226.08412354678,225.0768470799,1,0,-1,0.0209555627064725
252,226.080161467353,3833174.8,11.64,0.000940079206613216,8174,C11H14O5,227.08747838458,226.0802019177,0.118973,1,-1,-0.178920340666415
249,225.113232784565,21868492,75.92,0.00536320822342552,8186,C12H18O4,226.1205090555,225.11323258862,1,0,-1,0.000870427761146413
253,226.116586455416,3131246.3,9.14,0.000767932507908214,8186,C12H18O4,227.1238638933,226.11658742642,0.1297887,1,-1,-0.00429426433478257
250,225.149637772611,5969893.5,19.26,0.00146410561424055,8195,C13H22O3,226.15689456422,225.14961809734,1,0,-1,0.0873875369866012
256,227.038356153608,5152429.5,16.34,0.0012636240425275,8335,C10H12O4S,228.04562986308,227.0383533962,1,0,-1,0.0121451200360172
257,227.056103147803,7664312.5,25.29,0.00187965881812532,8346,C10H12O6,228.0633881022,227.05611163532,1,0,-1,-0.0373807041491135
258,227.071383142804,4648385.5,14.54,0.00114000816056507,8357,C14H12O3,228.07864424352,227.07136777664,1,0,-1,0.0676710789748432
259,227.092497135898,50998480,179.74,0.0125072852448263,8368,C11H16O5,228.09977361092,227.09249714404,1,0,-1,-3.58527117266905E-05
261,228.095858808029,6099727.5,19.66,0.00149594716858642,8368,C11H16O5,229.10312844872,228.09585198184,0.118973,1,-1,0.0299268447480437
260,227.128877123999,31565028,110.2,0.00774126618983406,8378,C12H20O4,228.13615911964,227.12888265276,1,0,-1,-0.0243419547938512
262,228.132238796153,4117283.8,12.61,0.00100975642647589,8378,C12H20O4,229.13951395744,228.13223749056,0.1297887,1,-1,0.00572296696317582
263,228.950588529229,3163351,9.22,0.000775806127682756,8474,C8H7O3Br,229.95785618317,228.95057971629,1,0,-1,0.0384927582378272
275,230.948528879289,3648897,10.92,0.000894885408506115,8474,C8H7O3Br,231.95580968317,230.94853321629,0.9727757,2,-1,-0.018779082058823
265,229.048433497343,17205512,59.14,0.00421962078805646,8521,C6H9N7OCl,230.05571062179,229.04843415491,1,0,-1,-0.00287086528812173
278,231.045480847811,5184426,16.36,0.00127147112644718,8521,C6H9N7OCl,232.05276053179,231.04548406491,0.3199578,2,-1,-0.0139240935554878
266,229.050639496624,7072010,23.12,0.00173439769821108,8523,C13H10O4,230.05790879894,229.05063233206,1,0,-1,0.0312793896665632
267,229.071752489744,17572116,60.45,0.00430952975789035,8534,C10H14O6,230.07903816634,229.07176169946,1,0,-1,-0.0402045001210582
270,230.075089163124,3029756,8.74,0.000743042194869806,8534,C10H14O6,231.08239300414,230.07511653726,0.1081573,1,-1,-0.118979125198991
268,229.108146477886,56762664,199.77,0.0139209409751866,8548,C11H18O5,230.11542367506,229.10814720818,1,0,-1,-0.00318755131714951
